source, target
Quy tắc: X - + | + - X | - X + | X X - + | Kết quả: lê lê - +, X X - +
Quy tắc: + Z X * | X * + Z | X * Z + | Z * + X | Kết quả: đào * + đại bàng, Z * + X
Quy tắc: + Z * X | * + X Z | Z * X + | Z X * + | Kết quả: * + chuối chuột đào, * + X Z
Quy tắc: X + Y * + | * + X + Y | + Y X * + | + Y * + X | Kết quả: + cò kiwi * + rắn hổ mang chim cánh cụt, + Y * + X
Quy tắc: - Z + | Z + - | Z - + Z | - Z + | Kết quả: cò - + cò, Z - + Z
Quy tắc: * + X * | * * + X X | + X * | + * X * | Kết quả: * * + đại bàng đại bàng, * * + X X
Quy tắc: Y - - | Y - - | - Y | Y - | Kết quả: dưa hấu đào - dưa hấu đào -, Y - Y -
Quy tắc: X Y * = | * Y X = | X * = Y | * X = Y | Kết quả: sư tử ngựa vằn * = táo đào, X * = Y
Quy tắc: + X * = Y | * + Y = X | X * = + Y | = Y X * + | Kết quả: * + lê chuột = ngựa, * + Y = X
Quy tắc: * Y X * | Y * X * | * Y * X | Y * X * | Kết quả: * cò rắn hổ mang * dưa hấu đại bàng, * Y * X
Quy tắc: = = Y X * | * = Y = X | * X Y = | Y X = = * | Kết quả: * đại bàng voi chuột = =, * X Y = =
Quy tắc: = + Z Y | = Z + Y | = Z Y + | Z Y + = Y | Kết quả: cò việt quất cá voi lê + = cò việt quất, Z Y + = Y
Quy tắc: = Z * Y | Y = * Z | * Z Y = | = * Y Z | Kết quả: = * rắn hổ mang ngựa táo việt quất, = * Y Z
Quy tắc: - = Z X | - X Z = | - = X Z | Z X - = | Kết quả: - = chim cánh cụt blackberry eagle, - = Z X
Quy tắc: X * + + | + X + * | X X + + * | * + + X | Kết quả: chuột blackberry blackberry rat + + *, X X + + *
Quy tắc: X = Z * | = * Z X | * X Z = | * = X Z | Kết quả: = * cá mập việt quất, = * Z X
Quy tắc: = = Y = | = = Y = | Y = = | = Y Y = | Kết quả: = = táo trâu táo trâu =, = Y Y =
Quy tắc: Y * = Y | Y = * | = Y * = | Y = * | Kết quả: sư tử * = = sư tử, Y * = Y
Quy tắc: + - + X | - X + + X | + - + X | X + - | Kết quả: - chim cánh cụt rắn hổ mang + + chim cánh cụt rắn hổ mang, - X + + X
Quy tắc: * * Y Y + | * Y * + | * + * Y | Y * * + | Kết quả: * * cá voi +, * * Y Y +
Quy tắc: * Z * Y | Y * Z * | Y * * Z | Y * * Z | Kết quả: * táo dưa hấu * dưa hấu, * Z * Y
Quy tắc: Y Z = = | Y = Y Z = | = = Z Y | = Y Z = | Kết quả: cá voi = cá voi ngựa vằn việt quất =, Y = Y Z =
Quy tắc: Y X * - Y = | X * = - Y | * = - Y X | = * Y - X | Kết quả: chuột táo * - táo =, Y X * - Y =
Quy tắc: - = Y | Y - = Y | Y - = | Y = - | Kết quả: cá voi voi - = cá voi, Y - = Y
Quy tắc: + = Y X | Y = X + | X = + Y | Y X + = | Kết quả: + = cá mập chim cánh cụt rắn hổ mang trâu, + = Y X
Quy tắc: + * X | X * + | * + X | X + X * | Kết quả: nho + nho*, X + X *
Quy tắc: + Z X = | X Z = + | + X Z = | Z + = X | Kết quả: + lê đào chuột =, + X Z =
Quy tắc: Y + * X - | + * - Y X | Y - * + X | X - + Y * | Kết quả: chuối nho + * rắn hổ mang -, Y + * X -
Quy tắc: * * Z * Y | * Y Z * * | * Y * * Z | Y Z Z * * * * | Kết quả: rắn hổ mang sư tử trâu sư tử trâu trâu * * *, Y Z Z * * * *
Quy tắc: + Y = Y = | = Y + = | Y = + = | Y = + = | Kết quả: + rắn hổ mang chim cánh cụt =, + Y =
Quy tắc: * Y Z * | Z * Y * | * Y Z * | Z Y Y * * | Kết quả: cá voi chuối sư tử cá voi chuối * *, Z Y Y * *
Quy tắc: + Z + | + Z + | + Z Z Z + | + Z + | Kết quả: + apple apple apple +, + Z Z Z +
Quy tắc: + Z = * X | Z X + X = * | = + Z X * | Z X = + * | Kết quả: cò đại bàng + cò = *, Z X + X = *
Quy tắc: Z Y * * = Z | = * Z * Y | * Z = * Y | Y * * Z = | Kết quả: táo sư tử ngựa vằn * * = sư tử ngựa vằn, Z Y * * = Z
Quy tắc: Y - - | - - Y | - Y - | Y Y - - | Kết quả: hải cẩu hải cẩu cá mập hải cẩu cá mập cá mập -, Y Y Y - -
Quy tắc: * X Z + + | * Z + + X | * X + + Z | + Z + * X | Kết quả: * sư tử + + lê đào, * X + + Z
Quy tắc: Y * = X | Y * = X | X Y * = | * Y X = | Kết quả: * con dấu ngựa vằn =, * Y X =
Quy tắc: X Y Y = = | Y = X = | = X = Y | = X = Y | Kết quả: dưa hấu đại bàng =, X Y Y = =
Quy tắc: * * X = | X * X * = X | * X * = | X * = * | Kết quả: chuột táo * chuột táo * = chuột táo, X * X * = X
Quy tắc: * = Z X * | = * Z X * | * * X Z = | Z = * X X * | Kết quả: chuột việt quất = * ngựa dâu tây ngựa dâu *, Z = * X X *
Quy tắc: - Z X = * | Z = X - * | X * - = Z | X Z - * = | Kết quả: - cò dâu dưa hấu = *, - Z X = *
Quy tắc: - Z = + X | Z X X + = - | + Z X = - | - + = X Z | Kết quả: chim cánh cụt đào đại bàng hải cẩu hải cẩu đại bàng + = -, Z X X + = -
Quy tắc: - X Z = = | Z = X - = | = Z - = X | Z - = X | Kết quả: = sư tử cá mập - = ngựa, = Z - = X
Quy tắc: = Z Y - | Z = Z - Y | = Z - Y | Y = - Z | Kết quả: dưa hấu = dưa hấu - cá voi dưa hấu, Z = Z - Y
Quy tắc: * Z = * X | = * X * Z | Z = X * * * | = * * X Z | Kết quả: chuối lê = blackberry * *, Z = X * *
Quy tắc: Y - X Z - | Y - - X Z | - Y Z X | X Y Z - - | Kết quả: chuối trâu đại bàng dưa hấu chuột táo - -, X Y Z - -
Quy tắc: Z + Y X * + | Z + Y + X * | X Z * Y + + | Y Z * + X | Kết quả: chim cánh cụt blackberry * blackberry +, X Z * Y + +
Quy tắc: Y + - * | - Y + * | + * Y - | Y Y - + * | Kết quả: nho nho - + *, Y Y - + *
Quy tắc: X + Z = + | + Z X = + | + + Z = X | + = X Z + | Kết quả: chuối đào + rắn hổ mang đào = +, X + Z = +
Quy tắc: * Z - X | Z * - X | - X Z * | * X Z - | Kết quả: * chim cánh cụt nho - chim cánh cụt ngựa vằn, * Z - X
Quy tắc: + Z X - | + - Z X | X Z + - | + X Z Z - | Kết quả: + con dấu đại bàng chuối chuối -, + X Z Z -
Quy tắc: Z Y + + * | Y * + + Z | + + * Y Z | Y Z + + * | Kết quả: cá voi * + kiwi, Y * + Z
Quy tắc: = Z - Y | Y - Z = | = Y Z - | - = Y Z | Kết quả: - = đại bàng táo dưa hấu trâu, - = Y Z
Quy tắc: X * + Z | + Z * X | Z X * + | X Z + * | Kết quả: + lê * chuối, + Z * X
Quy tắc: Y Y + + + Y | + + Y + | + + Y + | Y + + | Kết quả: dưa hấu việt quất dưa hấu việt quất + + dưa hấu việt quất, Y + + + Y
Quy tắc: * X Y - | - X * Y | - * Y X | Y - * X | Kết quả: - blackberry blackberry * kiwi dưa hấu, - X * Y
Quy tắc: = Y - = Y X | = X Y - = | = - X = Y | X - Y = = | Kết quả: = táo ngựa - = đại bàng việt quất táo ngựa, = Y - = Y X
Quy tắc: + Z Z - X | - + X Z | X - Z + | + Z X - | Kết quả: + dưa hấu lê dưa hấu lê - quả việt quất trâu, + Z Z - X
Quy tắc: - * Y Z | Z - Y * | Z Y * - | Y Z * - | Kết quả: cá voi - đại bàng táo *, Z - Y *
Quy tắc: = = Z X | = X = Z | = X = Z | = X = Z | Kết quả: = dưa hấu = trâu việt quất, = X = Z
Quy tắc: - X + Y Z | - + Y X Z | - + Y Z X | X Z - + Y | Kết quả: - chim cánh cụt việt quất + rắn hổ mang dưa hấu trâu dâu tây, - X + Y Z
Quy tắc: Y X = Z = | Z = X Y | Z = X = Y | = Z X = Y | Kết quả: ngựa vằn dưa hấu việt quất = ngựa dâu =, Y X = Z =
Quy tắc: - X Z + + | Z + Z - + X | Z + - X + | + X + Z - | Kết quả: sư tử + sư tử - + cá voi cá mập, Z + Z - + X
Quy tắc: Z * = - X | * X X Z - = | Z - * X = | = X - Z * | Kết quả: * kiwi kiwi rắn hổ mang - =, * X X Z - =
Quy tắc: = Y Z * | Y * Z = | Y * = Z | Z Y * = | Kết quả: = nho kiwi cò trâu *, = Y Z *
Quy tắc: + = + X | + = + X | + + = X | = + X X + | Kết quả: = + cá voi +, = + X X +
Quy tắc: * = X X | * X = | = * X | X * = | Kết quả: * = chim cánh cụt kiwi chim cánh cụt kiwi kiwi, * = X X
Quy tắc: Y Z - + * | - * Y + Z | + * Y Z Y - | * - Z + Y | Kết quả: + * chim cánh cụt dưa hấu đại bàng việt quất chim cánh cụt dưa hấu -, + * Y Z Y -
Quy tắc: = - + Y X | Y + - X = | Y = + X - | Y - + = X | Kết quả: đào = + lê chuối -, Y = + X -
Quy tắc: Z + Y - | + Z Z - Y | Y - Z + | - + Y Z | Kết quả: + cá mập cá mập - sư tử, + Z Z - Y
Quy tắc: - Z * Y | * - Z Y | Z Y * - | - Y Z * Y | Kết quả: - rắn hổ mang ngựa * ngựa, - Y Z * Y
Quy tắc: - Y = | = - Y | - = Y | = Y - | Kết quả: = con dấu dấu -, = Y Y -
Quy tắc: - = + Z Y | = + Y - Z | Z + = - Y | Z Y + = - | Kết quả: cá voi sư tử rắn hổ mang + = -, Z Y + = -
Quy tắc: + X + = Z | + Z X = + | X = + + Z | = Z X + + | Kết quả: + táo + = chuối trâu, + X + = Z
Quy tắc: Y - = Z | = Z = Z Y - | - = Y Z | - Z = Y = | Kết quả: = dâu tây = cá mập dâu tây -, = Z = Z Y -
Quy tắc: + Y * Z | * Y Z + | + Z * Y | Y Z * + | Kết quả: + cò rắn hổ mang * blackberry, + Y * Z
Quy tắc: - + Y X Z | - Z + Y X | Z + Y X - | Y Z X + - | Kết quả: - + cá voi nho cá mập kiwi, - + Y X Z
Quy tắc: + Y - | Y + - | Y + - Y | + - Y | Kết quả: cá voi + - cá voi, Y + - Y
Quy tắc: X X X = - | - X = | - = X | - X = | Kết quả: lê ngựa lê ngựa lê ngựa lê ngựa = -, X X X = -
Quy tắc: * + = Z | * = Z + | + Z Z * Z = | Z + = * | Kết quả: + dâu tây * dâu tây =, + Z Z * Z =
Quy tắc: * + = X | * = + X | + X = * X | = X + * | Kết quả: + táo = * táo, + X = * X
Quy tắc: Y Z = - | - Z = Y | = - Y Z | Z Y = - Z | Kết quả: chuối dưa hấu rắn hổ mang = - chuối dưa hấu, Z Y = - Z
Quy tắc: Z + + Y X | + Y X Z | + Y Z + X | Y Z + X | Kết quả: dưa hấu blackberry blackberry + + cá voi rắn hổ mang, Y Z + X
Quy tắc: X - Z Y = * | Y Z X * - = | Z = * Y - X | Z Y = - * X | Kết quả: chim cánh cụt hải cẩu = * kiwi trâu - hải cẩu sư tử, Z = * Y - X
Quy tắc: + Z Y + X | Y + X + Z | X + Z Y | + Y + X Z | Kết quả: nho blackberry + lê chuột + ngựa vằn dưa hấu, Y + X + Z
Quy tắc: = - X Y | Y - X = | X Y = - | Y = - X | Kết quả: con dấu chim cánh cụt apple = -, X Y = -
Quy tắc: = * Z - | = Z Z * - | = Z * - | Z - * = | Kết quả: = chuối chuối * -, = Z Z * -
Quy tắc: + - Y Z | Z - + Y | Z - Y + | Z - + Y | Kết quả: cá mập - + đại bàng dưa hấu, Z - + Y
Quy tắc: * + Z = Y | * = + Y Z | = + Z Y * | = Z * + Y | Kết quả: = + trâu chuột đại bàng *, = + Z Y *
Quy tắc: * + - Y | + * Y - | Y Y - * + | Y + - * | Kết quả: táo trâu táo trâu - * +, Y - * +
Quy tắc: - + Y Z | + - Z Y | + Z - Y | + Z Y Y - | Kết quả: + việt quất ngựa vằn dâu tây nho dâu tây nho -, + Z Y Y -
Quy tắc: Z + * * | + * Z Z Z * | Z * * + | Z * + * | Kết quả: + * nho dâu đen nho dâu đen dâu đen dâu đen *, + * Z Z Z *
Quy tắc: Z = - | = Z Z Z - | - = Z | Z - = | Kết quả: = chuối chuối chuối -, = Z Z Z -
Quy tắc: X + - Y = X | = + X - Y | X Y = - + | - Y X = + | Kết quả: dưa hấu + - kiwi việt quất = dưa hấu, X + - Y = X
Quy tắc: - = * X Y | - * Y X = Y | X Y - * = | - = Y * X | Kết quả: - * cá mập cò đào = cá mập cò, - * Y X = Y
Quy tắc: Y * * X | X * Y * | * * X Y | Y X * * | Kết quả: cò chim cánh cụt rắn hổ mang * *, Y X * *
Quy tắc: * Z X + | * + Z X | + X * Z | Z X + * | Kết quả: * + quả lê đại bàng dâu tây, * + Z X
Quy tắc: * Z * Y | Y Z * Z * | Y Z* * | Y * Z * | Kết quả: chim cánh cụt đuôi hổ mang táo * rắn hổ mang táo *, Y Z* Z *
Quy tắc: = Z Z = + | = Z + = | Z + = | Z = + = | Kết quả: = đào đào = +, = Z Z = +
Quy tắc: = = Z Y - Y | Z = - = Y | = Y = - Z | = Y Z - | Kết quả: = = lê chuột dâu đen - blackberry, = Z Y - Y
Quy tắc: Z = Y * | Y * Z = Z | Z * = Y | Z Y = * | Kết quả: đào kiwi * dưa hấu đào = dưa hấu đào, Y * Z = Z
Quy tắc: - X = Y | Y = X - | - X = Y | = X - Y | Kết quả: lê dâu = táo kiwi -, Y = X -
Quy tắc: * Y X * | * X Y * | Y * * X | Y * * X | Kết quả: * niêm phong chuối việt quất *, * X Y *
Quy tắc: Z * = Z Y + | * + Y Z = | Z = + Y * | Y = Z * + | Kết quả: sư tử việt quất * = việt quất sư tử việt quất việt quất +, Z * = Z Y +
Quy tắc: * * X Y | Y * * X | Y X * * | X * Y * | Kết quả: đào * * táo lê, Y * * X
Quy tắc: X X +* X * | X * + * | X * + * | * + X * | Kết quả: cá voi rắn hổ mang +* cá voi rắn hổ mang *, X X + * X * *
Quy tắc: + X = + | X + = + | X X + = | + + = X | Kết quả: chim cánh cụt sư tử sư tử chim cánh cụt + =, X X + + =
Quy tắc: X - Y Y + | Y - + X | - Y X + | - X Y + | Kết quả: đào ngựa - dưa hấu đào dưa hấu đào đào +, X - Y Y +
Quy tắc: Z Y - = | = Z Y - | Y Z = | - = Y Z | Kết quả: rắn hổ mang cá mập dưa hấu - rắn hổ mang cá mập =, Y Z - Z =
Quy tắc: * X +* X Z | + * Z * X | * X * + Z | Z + X * * | Kết quả: * cá mập + * dâu tây cá mập, * X + * X Z
Quy tắc: X Z * = X | * = Z X | Z * X = | = X Z * | Kết quả: cá voi trâu dâu * = dâu tây, X Z * = X
Quy tắc: Y Y Y * = - | = * - Y | Y * = - | - Y * = | Kết quả: chim cánh cụt chim cánh cụt chim cánh cụt chim cánh cụt chim cánh cụt chim cánh cụt chim cánh cụt * = -, Y Y Y * = -
Quy tắc: + - Y Z | - + Z Y | - Y Z + | Z + Y - Z | Kết quả: chim cánh cụt + đào đào - chim cánh cụt, Z + Y - Z
Quy tắc: X Z * + = | X Z * = + | + Z * X = | = Z X + * | Kết quả: + dâu ngựa * táo lê =, + Z * X =
Quy tắc: = + Y = | + = = Y | Y + = Y | = + = Y | Kết quả: đào + = đào = đào, Y + = Y = Y
Quy tắc: - * X - X | - X * - | * X - - | - * X | Kết quả: - * chuột - chuột, - * X - X
Quy tắc: - - Z | - Z - | - Z | - - Z | Kết quả: - đại bàng việt quất - đại bàng việt quất, - Z - Z
Quy tắc: - + - X Y | Y + X - - | + X - Y - | + Y - - X X | Kết quả: + sư tử chuối - - lê chuột lê lê, + Y - - X X
Quy tắc: Z Y - = Y | Y Z - = | - = Z Y | = Y Z - | Kết quả: con dấu lê việt quất - = con dấu, Z Y - = Y
Quy tắc: X Y Y + * | Y + * X | * Y X + | + * X Y | Kết quả: kiwi rắn hổ mang đào + *, X Y Y + *
Quy tắc: = + Y Z = Z | Y Z = + = | = + Z = Y | Z + = Y = | Kết quả: = + lê kiwi đào = đào, = + Y Z = Z
Quy tắc: X Z * = = Y | * Y Z = X = | * Z X = Y = | Y * = Z X | Kết quả: * chuối chuột táo = rắn hổ mang lê =, * Z X = Y =
Quy tắc: = Z - | = Z - | Z = - | Z = | Kết quả: kiwi lê - kiwi lê =, Z - Z =
Quy tắc: + * Y - Z X | * - + Z Y X | + - X * Y Z | + X - Y * Z | Kết quả: + - cò dâu * cá voi trâu việt quất sư tử, + - X * Y Z
Quy tắc: X = + Z | = X + Z | X = Z + | = + X X Z | Kết quả: = + rắn hổ mang chim cánh cụt rắn hổ mang chim cánh cụt kiwi táo, = + X X Z
Quy tắc: Y X * + | + * X Y | X * Y + | * + Y X | Kết quả: đào dâu * chim cánh cụt đào +, X * Y +
Quy tắc: X Z * = | = X Z * | X Z = * | = X Z * | Kết quả: trâu cá mập * =, X Z * =
Quy tắc: Y X + - Z | Z + X Y - | Z + X Y - | - + Y X Z | Kết quả: cò nho + chim cánh cụt kiwi -, Z + X Y -
Quy tắc: = = Y * Z | Y * = Z | Z = Y * | = * Z Y Z = | Kết quả: = * ngựa vằn ngựa vằn =, = * Z Y Z =
Quy tắc: X = - Z | = X Z Z - | X Z = - | X - Z = | Kết quả: = kiwi việt quất việt quất việt quất việt quất -, = X Z Z -
Quy tắc: * Z * + X | X Z + * * | * Z Z + X * | * * X Z + | Kết quả: * rắn hổ mang +cá voi việt quất *, * Z Z + X *
Quy tắc: - Y * X Z | Z Y - X * | * Y X Z - | Y Z - X * | Kết quả: chuối ngựa vằn đại bàng - kiwi đại bàng *, Z Y - X *
Quy tắc: - Y - + | - Y + - | Y - - + | Y - Y - + | Kết quả: dâu sư tử - dâu tây - +, Y - Y - +
Quy tắc: + Y - X Z + | Z + + X Y - | X - Y Z + | + Y Z - X + | Kết quả: + dâu tây ngựa - quả việt quất dưa hấu kiwi +, + Y - X Z +
Quy tắc: - - - Z | - Z - - | Z - - - | - Z - Z | Kết quả: - - blackberry - blackberry, - - Z - Z - Z
Quy tắc: Y + - | + - Y | - + Y | Y + Y - Y | Kết quả: cá voi cá mập + cá voi cá mập - cá voi cá mập, Y + Y - Y
Quy tắc: - Y X - | Y X - - | Y - X - Y - Y - Y - | Kết quả: - chuối dâu đen chuối blackberry rat -, - X X Y -
Quy tắc: - X - * | X X - * - | - - * X | - * - X | Kết quả: cá voi táo cá voi táo - * -, X X - * -
Quy tắc: * Z = | Z = Z * | Z * = | = * Z | Kết quả: sư tử cò = sư tử cò *, Z = Z *
Quy tắc: Z X - - - - | Z - - X | X - - Z - | Z - - - X | Kết quả: trâu trâu - - - nho, Z - - - - X
Quy tắc: - Y = Z | Z Y = Z - | - Y = Z | Y - Z = | Kết quả: cò táo = cò -, Z Y = Z -
Quy tắc: Y + - Z + | Y + - + Z | + - Z Y | + Y Z + - | Kết quả: + con dấu nho + -, + Y Z + -
Quy tắc: = = Z | Z = Z | = Z | = = Z | Kết quả: kiwi = kiwi, Z = Z
Quy tắc: - + X | - X + | X - + | - X + X | Kết quả: - cò + cò, - X + X
Quy tắc: - X = - X | X - - = | X - = | - = X - | Kết quả: - chuối = - chuối, - X = - X
Quy tắc: Y - + X | X Y - + | - X + Y | Y X + - | Kết quả: trâu dưa hấu - + cá voi, Y - + X
Quy tắc: = - X = X | - X = | X - = | = X - = | Kết quả: = - dâu chuột = dâu tây chuột, = - X = X
Quy tắc: Y Z = X + | X + = Z Y | Z = + X Y | X + Y Z = | Kết quả: rắn hổ mang + quả táo đại bàng việt quất =, X + Y Z =
Quy tắc: * + Z X Y | + * Z Y X | X Y + Z * | * Y X + Z | Kết quả: ngựa vằn đào sư tử + táo *, X Y + Z *
Quy tắc: X = = | = X = | = X = | = X | = = X = | Kết quả: = ngựa vằn = = ngựa vằn, = X = X
Quy tắc: * Z X = | Z = Z X * | * Z X = | = X Z * | Kết quả: dâu tây = hải cẩu trâu dâu *, Z = Z X *
Quy tắc: - Z * X | * - X Z | - Z * X | X * Z - | Kết quả: dâu tây * con dấu -, X * Z -
Quy tắc: = Z * - | = * Z - | = Z - Z * | - Z * = | Kết quả: = kiwi việt quất - kiwi việt quất *, = Z - Z *
Quy tắc: X = = | = X = | X X = | = X = | Kết quả: đào dâu đen dâu đen =, X X = =
Quy tắc: X * * * Y | Y * * X * | * * Y * X | * X Y * | Kết quả: quả táo * * chim cánh cụt *, Y * * X *
Quy tắc: = Z * + Y | Z Y + = * | + = Y Z * Z | Y + Z = * | Kết quả: + = chim cánh cụt cá mập chuối * chim cánh cụt, + = Y Z * Z
Quy tắc: * Y Z - = | - Y * Z = | - * = Y Z | = Y - Z * | Kết quả: = dưa hấu dưa hấu - đào *, = Y - Z *
Quy tắc: Z * - | - Z Z Z * | * Z - | - * Z | Kết quả: - cá voi việt quất cá voi việt quất cá voi việt quất việt quất *, - Z Z Z *
Quy tắc: = Y Z * | Z = Y * | Y Z * = | * Z = Y | Kết quả: apple = rắn hổ mang *, Z = Y *
Quy tắc: * - Y Z - | Y * - - Z | * Y - - Z | * - Z - Y | Kết quả: * chim cánh cụt ngựa vằn - - đào trâu, * Y - - Z
Quy tắc: = Y + X + | + = Y X + | + = + Y X | + X Y + = | Kết quả: = chim cánh cụt kiwi + trâu +, = Y + X +
Quy tắc: Z + Z - X + | - + Z + X | - + Z + X | - Z + X + | Kết quả: đào + đào - lê nho +, Z + Z - X +
Quy tắc: Z X - - | Z - - X | - X Z - | X Z - X - | Kết quả: chuột cá mập chuột - cá mập chuột -, X Z - X -
Quy tắc: * Y * | Y * * | Y * * | * Y * Y | Kết quả: * chim cánh cụt kiwi * chim cánh cụt kiwi, * Y * Y
Quy tắc: - X - | - X - | X - - X | - - X | Kết quả: cò chuột - - cò chuột, X - - X
Quy tắc: Y * = * Z | * = Z * Y | * Z = Y * | * Z Y = * | Kết quả: * táo kiwi = lê *, * Z = Y *
Quy tắc: + X + | + X + | + X + | + X X + X | Kết quả: + con dấu rắn hổ mang + con dấu rắn hổ mang, + X X + X
Quy tắc: Z + X = | Z + = X | X Z + = | Z X + = Z | Kết quả: cá voi đại bàng + = đại bàng, Z X + = Z
Quy tắc: X = Y + | X Y + = X | + = Y X | X + Y = | Kết quả: chuột dưa hấu ngựa + = chuột, X Y + = X
Quy tắc: * Y Z * | Z Y * * | Z * * Y | * Z Y * | Kết quả: rắn hổ mang * * cá voi dâu, Z * * Y
Quy tắc: * * Y - Z | * * - Y Z | Y * - * Z | * Z * - Y | Kết quả: đào kiwi * - * trâu, Y * - * Z
Quy tắc: Z * = Y = X | Y = Z * X = | * = Y = X Z | Y = Z X * | Kết quả: sư tử ngựa = rắn hổ mang vằn * cá voi =, Y = Z * X =
Quy tắc: Y Z + * X | X * + Z Y | Z Y + X * | * X + Z Y | Kết quả: dưa hấu cò hải cẩu nho +* rắn hổ mang việt quất, Y Z + * X
Quy tắc: Y + * + | * + Y Y + | + * Y + | + * Y + | Kết quả: * + cá mập chuột cá mập chuột +, * + Y Y +
Quy tắc: - Z = Y * | = * Z Y - | = Y * - Z | - Z Y * = | Kết quả: - cá mập chuối = táo trâu *, - Z = Y *
Quy tắc: * + Y X Y = | = Y X + * | + = * X Y | Y = X + * | Kết quả: * + rắn hổ mang dâu đen dâu đen rắn hổ mang dâu =, * + Y X Y =
Quy tắc: - = Z Z | Z = - | - Z = | - = Z | Kết quả: - = con dấu việt quất, - = Z Z
Quy tắc: * Z + X = | * Z = + X | Z X + = * | * + Z = X | Kết quả: * cá voi trâu + táo dâu đen =, * Z + X =
Quy tắc: X - - Z | X - Z - | Z X - - | - Z - X | Kết quả: con dấu ngựa vằn - con dấu -, X - Z -
Quy tắc: Y * Z - | Y - * Z Z | * Z - Y | Y Z * - | Kết quả: cá mập - * sư tử sư tử, Y - * Z Z
Quy tắc: X Z + - | X + - Z | X - + Z | + Z X - | Kết quả: cò trâu đại bàng dâu tây + -, X Z + -
Quy tắc: Z - X + | Z + X - | X - Z + | X Z - + | Kết quả: sư tử trâu sư tử - +, X Z - +
Quy tắc: - Z X - | - X - Z | - Z - X | - X - Z | Kết quả: - lê việt quất -, - Z X -
Quy tắc: + = X Z - | X - + Z = | + = - Z X | + X = Z - | Kết quả: + rắn hổ mang cá voi = dưa hấu -, + X = Z -
Quy tắc: + Y - Z | - Z Y + | + Z - Y Y | + - Y Z | Kết quả: + cá mập ngựa - cò dâu tây cò dâu tây, + Z - Y Y
Quy tắc: + Y Z - | Y + - Z | Z Y - + | Z + Y - | Kết quả: việt quất + - cò, Y + - Z
Quy tắc: * - Z Y | * Z Y - | Z * - Y | Y * - Z | Kết quả: cò * - ngựa vằn kiwi, Z * - Y
Quy tắc: * X = Z Y | Z * = Y X | Y = Z * X | Y * Z X = | Kết quả: * cá voi = chim cánh cụt blackberry, * X = Z Y
Quy tắc: X = Z + Y | + = Y Z X | Z = + Y X | + X = Z Y | Kết quả: + = cá mập táo cá voi việt quất, + = Y Z X
Quy tắc: Y Z - + X - | X + Z - - Y | - Z + - Y X | Y + - Z X - | Kết quả: - blackberry + - hải cẩu chim cánh cụt lê, - Z + - Y X
Quy tắc: + X + | X + | + + X | + + X | Kết quả: + + đào dâu đen đào, + + X X
Quy tắc: X Y + - * | - * X + Y | - X + Y * | X * Y + - | Kết quả: - * dâu tây + ngựa, - * X + Y
Quy tắc: + * Y * Y | * * + Y | Y * * + | + * Y * | Kết quả: + * đại bàng đại bàng * đại bàng đại bàng, + * Y * Y
Quy tắc: Z - = Y | - Y Z = | Z - Y = | - Z Y = | Kết quả: - cá mập việt quất cá voi blackberry =, - Y Z =
Quy tắc: = X * = Y | = X Y = * | Y = X * = | Y = * X = | Kết quả: = kiwi blueberry zebra = *, = X Y = *
Quy tắc: Y * + Z = | = + * Y Z | Z = * Y + | + Y * Z = | Kết quả: + kiwi * ngựa =, + Y * Z =
Quy tắc: X * = | X = * | X = * X | * = X | Kết quả: việt quất = * việt quất việt quất, X = * X X
Quy tắc: + * Z = Y | = Z + * Y | = + Z * Y | = Z * + Y | Kết quả: + * chim cánh cụt dâu = ngựa vằn, + * Z = Y
Quy tắc: Z X - - | - X Z - | Z X - - | - X Z - | Kết quả: lê cá mập - -, Z X - -
Quy tắc: + Y + X | Y X + + | + Y + X | X Y + X + | Kết quả: cá mập ngựa vằn sư tử ngựa vằn + ngựa vằn sư tử +, X Y + X +
Quy tắc: + Y + * Y X | + X Y + * | + X * + Y | + Y + X * | Kết quả: + chim cánh cụt rắn hổ mang +* rắn hổ mang chim cánh cụt cá mập kiwi, + Y + * Y X
Quy tắc: * Y * + Z | Y * + * Z | Y Z Y * * + | Y * * + Z | Kết quả: con dấu kiwi kiwi blackberry * * +, Y Z Y * * +
Quy tắc: - * Y Y = | Y - * = | - * Y = | Y = * - | Kết quả: - * việt quất việt quất =, - * Y Y =
Quy tắc: X * - Y | - X Y * | X Y * - | - * Y X | Kết quả: việt quất * - trâu, X * - Y
Quy tắc: Z - X = | X Z = - | = X Z - | Z = - X | Kết quả: chim cánh cụt hải cẩu dưa hấu = -, X Z = -
Quy tắc: - = = X Y | X = - Y = | = X = - Y | Y = X - | Kết quả: - = = cá voi dâu táo, - = X Y
Quy tắc: X = Z - | Z X = - | Z - = X | - Z = X | Kết quả: nho cá mập = sư tử -, X = Z -
Quy tắc: = = X | = X X = | = X | X = = | Kết quả: = cá mập cá mập =, = X X =
Quy tắc: = Y * | * = Y | * Y = | = Y Y Y * | Kết quả: = sư tử sư tử sư tử *, = Y Y Y *
Quy tắc: - - = Z | = - Z - | = Z - Z | Z = - - | Kết quả: = ngựa vằn blackberry - ngựa vằn blackberry - ngựa vằn blackberry, = Z - Z - Z
Quy tắc: X + + Y | + Y X + | Y + X | Y + X | Kết quả: ngựa cánh cụt + + táo ngựa, Y + + X
