source, target
“Quy tắc: = X * + X | Thay thế: X bằng “” đào “"”, = đào * + đào
“Quy tắc: Z + - X - | Thay thế: X bằng “” blackberry “”, Z bởi “” rắn hổ mang blackberry “"”, rắn hổ mang blackberry + - blackberry -
“Quy tắc: Z * - Y - Y | Thay thế: Y bằng “” táo cá mập “”, Z bằng “” táo “”, táo * - táo cá mập - táo cá mập
“Quy tắc: Z - Y = | Thay thế: Y bằng “” blackberry “”, Z bằng “” việt quất “"”, việt quất - blackberry =
“Quy tắc: + Z = Y * X | Thay thế: X bằng “” dưa hấu “”, Y bằng “” ngựa vằn táo “”, Z bằng “” chuối đào “"”, + chuối đào = táo ngựa vằn * dưa hấu
“Quy tắc: = Z + Y | Thay thế: Y bằng “” blackberry “”, Z bằng “” táo nho “"”, = nho táo + blackberry
“Quy tắc: Y + Y - = Z | Thay thế: Y bằng “” con dấu sư tử “”, Z bằng “” kiwi “"”, con dấu sư tử + con dấu sư tử - = kiwi
“Quy tắc: X * Z = + | Thay thế: X bằng “” nho “”, Z bằng “” kiwi táo “"”, nho * táo kiwi = +
“Quy tắc: - + Y X = Z | Thay thế: X bằng “” chim cánh cụt “”, Y bằng “” con dấu chim cánh cụt “”, Z bằng “” cò “"”, - + con dấu chim cánh cụt = cò
“Quy tắc: X X * + Z | Thay thế: X bằng “” dưa hấu ngựa vằn “”, Z bằng “” việt quất “"”, dưa hấu ngựa vằn vằn dưa hấu * + việt quất
“Quy tắc: Z Z * * = Y | Thay thế: Y bằng “” việt quất ngựa vằn “”, Z bằng “” ngựa “"”, ngựa vằn * * = việt quất ngựa vằn
“Quy tắc: * Z Z X = | Thay thế: X bằng “” dưa hấu “”, Z bằng “” táo cá mập “"”, * cá mập táo cá mập táo dưa hấu =
“Quy tắc: Z = Y + Y | Thay thế: Y bằng “" ngựa "”, Z bằng “" cò trâu ""”, trâu cò = ngựa + ngựa
“Quy tắc: Y - X - * | Thay thế: X bằng “” sư tử đại bàng “”, Y bằng “” con dấu “"”, con dấu - sư tử đại bàng - *
“Quy tắc: Y * * Z * | Thay thế: Y bằng “” nho “”, Z bằng “” chuối cá mập “"”, nho * * chuối cá mật*
“Quy tắc: Z + Y + * | Thay thế: Y bằng “” rắn hổ mang “”, Z bằng “” ngựa “"”, ngựa + rắn hổ mang + *
“Quy tắc: * Z Y * | Thay thế: Y bằng “” chuột sư tử “”, Z bằng “” lê ngựa vằn “"”, * ngựa vằn lê sư tử chuột *
“Quy tắc: + X * Y + | Thay thế: X bằng “” chuối chim cánh cụt “”, Y bằng “” dưa hấu “"”, + chuối chim cánh cụt * dưa hấu +
“Quy tắc: Z Z - + * Z | Thay thế: Z bằng “” cá voi đại bàng “"”, cá voi đại bàng - + * cá voi đại bàng
“Quy tắc: = X Z + * | Thay thế: X bằng “” kiwi “”, Z bằng “” dưa hấu “"”, = kiwi dưa hấu + *
“Quy tắc: = X Y Y + | Thay thế: X bằng “" ngựa "”, Y bằng “" cò đại bàng ""”, = đại bàng ngựa cò đại bàng cò đại bàng +
“Quy tắc: * + Z Y Z * | Thay thế: Y bằng “” kiwi “”, Z bằng “” đại bàng cá mập “"”, * + đại bàng cá mập đại bàng cá mập kiwi *
“Quy tắc: X Y Y = = - | Thay thế: X bằng “” shark blackberry “”, Y bởi “” blackberry “”, cá mập blackberry blackberry blackberry = -
“Quy tắc: + + Z Z = | Thay thế: Z bằng “” nho đại bàng “"”, + + đại bàng nho đại bàng nho =
“Quy tắc: + Y - Y | Thay thế: Y bằng “” nho blackberry “"”, + nho blackberry - nho blackberry
“Quy tắc: * * Y X - | Thay thế: X bằng “” blackberry “”, Y bởi “” buffalo blackberry “"”, * * buffalo blackberry blackberry -
“Quy tắc: Y + X * + | Thay thế: X bằng “” chim cánh cụt kiwi “”, Y bằng “” blueberry blackberry “"”, blueberry blackberry + chim cánh cụt kiwi * +
“Quy tắc: = Z - = X | Thay thế: X bằng “” chuối “”, Z bằng “” đại bàng chuột “"”, = đại bàng chuột - = chuối
“Quy tắc: Y = X - Z - | Thay thế: X bằng “” blackberry “”, Y bằng “” trâu “”, Z bằng “” nho cá mập “"”, trâu = blackberry - nho cá mập -
“Quy tắc: Y * Z - - Z | Thay thế: Y bằng “" con dấu blackberry "”, Z bằng “" cò trâu "”, hải cẩu đen * trâu cò - - trâu cò
“Quy tắc: Y Z + Z - | Thay thế: Y bằng “” cá voi dâu “”, Z bằng “” ngựa vằn chuột “"”, ngựa vằn chuột cá voi dâu tây + ngựa vằn chuột -
“Quy tắc: Y Y + + | Thay thế: Y bằng “” hải cẩu “"”, hải cẩu dưa hấu hải cẩu + +
“Quy tắc: = X + Y | Thay thế: X bằng “" ngựa đào "”, Y bằng “" ngựa vằn trâu ""”, = ngựa đào + ngựa vằn trâu
“Quy tắc: Z X + = * | Thay thế: X bằng “” cá mập “”, Z bằng “” rắn hổ mang “"”, cá mập rắn hổ mang + = *
“Quy tắc: X = Z * | Thay thế: X bằng “” sư tử “”, Z bằng “” rắn hổ mang “"”, sư tử = rắn hổ mang *
“Quy tắc: Z = - X + | Thay thế: X bằng “” đào “”, Z bằng “” đào “"”, đào = - đào +
“Quy tắc: Y X * Z + + | Thay thế: X bằng “” cò chim cánh cụt “”, Y bằng “” lê “”, Z bằng “” kiwi blackberry “"”, cò chim cánh cụt lê * kiwi blackberry + +
“Quy tắc: - Y X Z + + | Thay thế: X bằng “” con dấu “”, Y bằng “” cá voi lê “”, Z bằng “” nho lê “”, - cá voi lê hải cẩu lê nho + +
“Quy tắc: Y Y - = | Thay thế: Y bằng “” đại bàng “"”, đại bàng đại bàng - =
“Quy tắc: - X = X X | Thay thế: X bằng “” apple “"”, - apple = apple apple
“Quy tắc: Y X Y = + * | Thay thế: X bằng “" cá mập nho "”, Y bằng “" trâu chim cánh cụt "”, chim cánh cụt trâu nho cá mập chim cánh cụt trâu = + *
“Quy tắc: - Y Z + X | Thay thế: X bằng “” nho sư tử “”, Y bằng “” nho đào “”, Z bằng “” cá voi “"”, - cá voi nho đào + nho sư tử
“Quy tắc: X * X * = | Thay thế: X bằng “” cò “"”, cò * cò * =
“Quy tắc: Z - Y - | Thay thế: Y bằng “” blackberry “”, Z bằng “” lê “”, lê - blackberry -
“Quy tắc: X = + Y Z | Thay thế: X bằng “” cá voi dưa hấu “”, Y bằng “” nho “”, Z bằng “” dâu tây “"”, cá voi dưa hấu = + dâu nho
“Quy tắc: Y X - - Y + | Thay thế: X bằng “” chim cánh cụt dưa hấu “”, Y bằng “” ngựa vằn “"”, chim cánh cụt dưa hấu ngựa vằn - - ngựa vằn +
“Quy tắc: - - Z X X | Thay thế: X bằng “" cá mập "”, Z bằng “" chuối trâu "”, - - cá mập cá mập chuối trâu
“Quy tắc: + X Y - | Thay thế: X bằng “” cá mập dưa hấu “”, Y bằng “” chuột “"”, + chuột cá mập dưa hấu -
“Quy tắc: + Y + Z Y | Thay thế: Y bằng “” nho “”, Z bằng “” dâu tây “"”, + nho + nho dâu
“Quy tắc: * = X Z | Thay thế: X bằng “” nho dưa hấu “”, Z bằng “” lê chuột “"”, * = dưa hấu nho lê
“Quy tắc: * Y = Y | Thay thế: Y bằng “” kiwi kiwi “"”, * kiwi kiwi = kiwi kiwi
“Quy tắc: Y = X X - | Thay thế: X bằng “” táo “”, Y bằng “” ngựa “"”, ngựa = táo táo -
“Quy tắc: = Y = X X | Thay thế: X bằng “” con dấu “”, Y bằng “” apple “"”, = apple = con dấu
“Quy tắc: + Y - X | Thay thế: X bằng “” chuối blackberry “”, Y bằng “” chuối “"”, + chuối - dâu đen
“Quy tắc: - * Z Z + | Thay thế: Z bằng “” táo đào “"”, - * táo đào táo đào +
“Quy tắc: Z - Y * | Thay thế: Y bằng “” nho “”, Z bằng “” sư tử “"”, sư tử - nho *
“Quy tắc: Y = Z - | Thay thế: Y bằng “” cá voi sư tử “”, Z bằng “” blackberry “"”, cá voi sư tử = blackberry -
“Quy tắc: = = Y - X | Thay thế: X bằng “” chuột “”, Y bằng “” đại bàng dâu “"”, = đại bàng dâu tây - chuột
“Quy tắc: X = = + X | Thay thế: X bằng “” blackberry lion “"”, blackberry lion = + blackberry lion
“Quy tắc: Z + * * X | Thay thế: X bằng “” táo “”, Z bằng “” chim cánh cụt việt quất “"”, chim cánh cụt việt quất + * * táo
“Quy tắc: + * Y Y * X | Thay thế: X bằng “” nho việt quất “”, Y bởi “” chim cánh cụt “"”, + * chim cánh cụt * nho việt quất
“Quy tắc: Z + X = | Thay thế: X bằng “” chuột “”, Z bằng “” đại bàng “"”, đại bàng + chuột =
“Quy tắc: Y Y = + | Thay thế: Y bằng “” quả việt quất đào “"”, quả việt quất đào việt quất = +
“Quy tắc: + * + Y Y | Thay thế: Y bằng “” việt quất “"”, + * + việt quất
“Quy tắc: * Y - Y - | Thay thế: Y bằng “” quả việt quất chim cánh cụt “"”, * chim cánh cụt việt quất - chim cánh cụt việt quất -
“Quy tắc: X = Y Z + | Thay thế: X bằng “” sư tử dâu “”, Y bằng “” đại bàng “”, Z bằng “” chuối “"”, sư tử dâu = chuối đại bàng +
“Quy tắc: + = Y X Y | Thay thế: X bằng “” rắn hổ mang “”, Y bằng “” đại bàng “"”, + = đại bàng rắn hổ mang
“Quy tắc: = X * = X X | Thay thế: X bằng “” quả việt quất lê “"”, = quả việt quất lê * = lê việt quất lê việt quất
“Quy tắc: + Y Y X - | Thay thế: X bằng “” kiwi “”, Y bởi “” blackberry eagle “"”, + blackberry eagle blackberry eagle kiwi -
“Quy tắc: Z Z - + | Thay thế: Z bằng “” chuột đào “"”, chuột đào đào - +
“Quy tắc: + * Y Z X * | Thay thế: X bằng “” nho dâu đen “”, Y bằng “” chuối “”, Z bằng “” sư tử “”, + * chuối sư tử nho blackberry *
“Quy tắc: * Z X - - Y | Thay thế: X bằng “” đại bàng “”, Y bằng “” cò “”, Z bằng “” đào dâu đen “"”, * đại bàng dâu đen đào - - cò
“Quy tắc: + - X X | Thay thế: X bằng “” apple “"”, + - apple apple
“Quy tắc: + + Y Z | Thay thế: Y bằng “” chim cánh cụt chuột “”, Z bằng “” apple blackberry “"”, + chuột chim cánh cụt apple blackberry
“Quy tắc: + Y + X | Thay thế: X bằng “” chim cánh cụt dâu tây “”, Y bằng “” cá mập “"”, + cá mập + chim cánh cụt dâu
“Quy tắc: Z + X + X | Thay thế: X bằng “" nho "”, Z bằng “" hải cẩu trâu "”, hải cẩu trâu + nho + nho
“Quy tắc: Y = + Y * | Thay thế: Y bằng “” chuột “"”, chuột = + chuột *
“Quy tắc: Y Y * * Y | Thay thế: Y bằng “” chuột sư tử “"”, chuột sư tử chuột sư tử * * chuột sư tử
“Quy tắc: - Y * Y | Thay thế: Y bằng “” ngựa vằn dâu “"”, - ngựa vằn dâu tây * ngựa vằn dâu
“Quy tắc: Z = - X - | Thay thế: X bằng “” chim cánh cụt “”, Z bằng “” đại bàng đại bàng “"”, đại bàng = - chim cánh cụt -
“Quy tắc: X + + Z | Thay thế: X bằng “" cá voi đào "”, Z bằng “" đại bàng "”, cá voi đào + + đại bàng
“Quy tắc: - Y = X = X | Thay thế: X bằng “” cò “”, Y bằng “” lê “"”, - lê = cò = cò
“Quy tắc: * Z Y * + X | Thay thế: X bằng “” ngựa dâu “”, Y bằng “” dâu đào “”, Z bằng “” đại bàng lê “"”, * lê đại bàng dâu đào * + ngựa dâu
“Quy tắc: * - Y + X | Thay thế: X bằng “" việt quất "”, Y bằng “" trâu "”, * - trâu + việt quất
“Quy tắc: - X X - Y + | Thay thế: X bằng “” cá mập “”, Y bằng “” con dấu blackberry “"”, - cá mập mập - hải cẩu blackberry +
“Quy tắc: X X - + = | Thay thế: X bằng “" trâu sư tử "”, trâu sư tử trâu sư tử trâu - + =
“Quy tắc: Y = X + + | Thay thế: X bằng “” cò “”, Y bằng “” ngựa “"”, ngựa = cò + +
“Quy tắc: Z = - * X | Thay thế: X bằng “” chim cánh cụt sư tử “”, Z bằng “” blackberry blackberry “”, blackberry blackberry = - * chim cánh cụt sư tử
“Quy tắc: - * * Y Y | Thay thế: Y bằng “" trâu cá voi "”, - * * trâu cá voi trâu
“Quy tắc: Y - * X | Thay thế: X bằng “” blackberry blackberry “”, Y bởi “” ngựa vằn “"”, ngựa vằn - * blackberry blackberry
“Quy tắc: Y = Z * Z | Thay thế: Y bằng “” đại bàng “”, Z bằng “” cá mập “"”, đại bàng = cá mập cá mập * cá mập
“Quy tắc: - Z X Y - | Thay thế: X bằng “” chim cánh cụt sư tử “”, Y bằng “” cò “”, Z bằng “” nho “”, - cò chim cánh cụt sư tử nho -
“Quy tắc: X Z + Z = = | Thay thế: X bằng “” dưa hấu táo “”, Z bằng “” cò “"”, cò dưa hấu táo + cò = =
“Quy tắc: X * X Z + | Thay thế: X bằng “" cá voi "”, Z bằng “" dâu ngựa "”, cá voi * cá voi ngựa dâu tây +
“Quy tắc: Z * Y - + | Thay thế: Y bằng “” dâu tây “”, Z bằng “” ngựa ngựa “"”, ngựa * dâu tây - +
“Quy tắc: X X * Z * | Thay thế: X bằng “” đại bàng chuối “”, Z bằng “” chim cánh cụt kiwi “"”, đại bàng chuối đại bàng chuối * chim cánh cụt kiwi *
“Quy tắc: - Z X X - | Thay thế: X bằng “” cá mập chim cánh cụt “”, Z bằng “” cò chuối “"”, - cò chuối chim cánh cụt cá mập chim cánh cụt -
“Quy tắc: X X = + - | Thay thế: X bằng “” đào “"”, đào = + -
“Quy tắc: Z - Y - + | Thay thế: Y bằng “” dưa hấu “”, Z bằng “” sư tử “"”, sư tử - dưa hấu - +
“Quy tắc: = Y Y = = | Thay thế: Y bằng “” ngựa vằn kiwi “"”, = ngựa vằn kiwi kiwi zebra = =
“Quy tắc: Y = + X - | Thay thế: X bằng “” kiwi “”, Y bằng “” nho “"”, nho = + kiwi -
“Quy tắc: X Z - X = * | Thay thế: X bằng “” đào “”, Z bằng “” rắn hổ mang sư tử “"”, rắn hổ mang sư tử đào - đào = *
“Quy tắc: * X X = | Thay thế: X bằng “” ngựa chuột “"”, * ngựa chuột ngựa =
“Quy tắc: + Z X + Z | Thay thế: X bằng “” chuối táo “”, Z bằng “” chuối blackberry “"”, + chuối dâu đen táo chuối + chuối dâu đen
“Quy tắc: + = Y Y | Thay thế: Y bằng “” đại bàng cá voi “"”, + = đại bàng cá voi đại bàng
“Quy tắc: = Z * * X | Thay thế: X bằng “” ngựa vằn “”, Z bằng “” cá voi việt quất “"”, = cá voi việt quất * * ngựa vằn
“Quy tắc: Y * - X + | Thay thế: X bằng “” chuối cá mập “”, Y bằng “” hải cẩu cá mập “"”, hải cẩu cá mập * - chuối cá mập +
“Quy tắc: + * Z - Y X | Thay thế: X bằng “” chuột táo “”, Y bằng “” con dấu nho “”, Z bằng “” cá mập “”, + * cá mập - chuột táo
“Quy tắc: - Z + X | Thay thế: X bằng “” rắn hổ mang “”, Z bằng “” rắn hổ mang đào “"”, - rắn hổ mang đào + rắn hổ mang
“Quy tắc: Z Y = Z = + | Thay thế: Y bằng “” chuối nho “”, Z bằng “” chuột “"”, chuối nho chuột = chuột = +
“Quy tắc: Z = Y * | Thay thế: Y bằng “” hải cẩu việt quất “”, Z bằng “” chuối cá voi “"”, chuối cá voi = hải cẩu việt quất *
“Quy tắc: = Y + Z * | Thay thế: Y bằng “” sư tử blackberry “”, Z bằng “” nho “"”, = sư tử blackberry + nho *
“Quy tắc: Z * = Y | Thay thế: Y bằng “” cá voi “”, Z bằng “” chim cánh cụt “"”, chim cánh cụt * = cá voi
“Quy tắc: Z + - Z = Y | Thay thế: Y bằng “” apple “”, Z bằng “” cò “"”, cò + - cò = apple
“Quy tắc: Z X + = - | Thay thế: X bằng “” cá mập “”, Z bằng “” sư tử “"”, cá mập sư tử + = -
“Quy tắc: + Z Z - Z | Thay thế: Z bằng “” đào “"”, + đào đào - đào
“Quy tắc: = Z * * Y | Thay thế: Y bằng “” chuột cá mập “”, Z bằng “” ngựa ngựa “"”, = ngựa * * chuột cá mập
“Quy tắc: Y + + * Y X | Thay thế: X bằng “” rắn hổ mang dâu “”, Y bằng “” rắn hổ mang đào “"”, rắn hổ mang đào + + * rắn hổ mang đào dâu
“Quy tắc: Y = Z Z - | Thay thế: Y bằng “” rắn hổ mang đại bàng “”, Z bằng “” dưa hấu “”, rắn hổ mang đại bàng = dưa hấu dưa hấu -
“Quy tắc: = Y Z * | Thay thế: Y bằng “” blackberry “”, Z bằng “” ngựa vằn việt quất “"”, = ngựa vằn việt quất blackberry *
“Quy tắc: X + X + - | Thay thế: X bằng “” chuột dâu “"”, chuột dâu tây + chuột dâu + -
“Quy tắc: Z - * X | Thay thế: X bằng “” sư tử cá voi “”, Z bằng “” chim cánh cụt đào “"”, chim cánh cụt đào - * sư tử cá voi
“Quy tắc: + X + Y * X | Thay thế: X bằng “” đại bàng “”, Y bằng “" ngựa việt quất “"”, + đại bàng + ngựa việt quất * đại bàng
“Quy tắc: + = Z Z - | Thay thế: Z bằng “” kiwi “"”, + = kiwi kiwi -
“Quy tắc: - Z - Y X = | Thay thế: X bằng “” chim cánh cụt đào “”, Y bằng “” rắn hổ mang “”, Z bằng “” blackberry “”, - blackberry - chim cánh cụt đào rắn hổ mang =
“Quy tắc: Y Y Z + * | Thay thế: Y bằng “” ngựa vằn “”, Z bằng “” đại bàng blackberry “"”, ngựa vằn dâu đen đại bàng + *
“Quy tắc: = X Z = X | Thay thế: X bằng “” cá mập sư tử “”, Z bằng “” chuột dưa hấu “"”, = cá mập sư tử chuột dưa hấu = cá mập sư tử
“Quy tắc: * Y + Y - | Thay thế: Y bằng “” cò chim cánh cụt “"”, * cò chim cánh cụt + chim cánh cụt cò -
“Quy tắc: * Y Z + Z + | Thay thế: Y bằng “” cò “”, Z bằng “” chuột “"”, * cò chuột + chuột +
“Quy tắc: * + X Y X | Thay thế: X bằng “” chuối nho “”, Y bằng “” chuột chuối “"”, * + chuối nho chuối chuột chuối nho
“Quy tắc: Y + + Y = | Thay thế: Y bằng “” dâu tây “"”, dâu tây + + dâu tây =
“Quy tắc: * Y = Z | Thay thế: Y bằng “" cá mập rắn hổ mang "”, Z bằng “" chuối trâu "”, * cá mập rắn hổ mang = chuối trâu
“Quy tắc: + = Y Y Z | Thay thế: Y bằng “” lê “”, Z bằng “” táo “"”, + = lê lê táo
“Quy tắc: - * Z Z * | Thay thế: Z bằng “” chuối dâu “"”, - * dâu chuối chuối dâu tây chuối *
“Quy tắc: Z + * = X | Thay thế: X bằng “” dưa hấu đào “”, Z bằng “” blueberry blackberry “"”, blueberry blackberry + * = dưa hấu đào
“Quy tắc: - + Y X + | Thay thế: X bằng “" ngựa vằn đào "”, Y bằng “" trâu "”, - + trâu đào ngựa vằn +
“Quy tắc: * X * X * | Thay thế: X bằng “” ngựa vằn “"”, * ngựa vằn * ngựa vằn *
“Quy tắc: Z X * - - | Thay thế: X bằng “" trâu "”, Z bằng “" dưa hấu đào "”, dưa hấu đào trâu * - -
“Quy tắc: Z X - * | Thay thế: X bằng “” kiwi buffalo “”, Z bằng “” rat blackberry “"”, rat blackberry kiwi buffalo - *
“Quy tắc: Y - + Z = | Thay thế: Y bằng “” kiwi “”, Z bằng “” kiwi đào “"”, kiwi - + kiwi đào =
“Quy tắc: * Z = Z Y | Thay thế: Y bằng “” rat blackberry “”, Z bằng “” con chuột đại bàng “"”, * đại bàng chuột = đại bàng chuột blackberry
“Quy tắc: X Z * + Y - | Thay thế: X bằng “” đại bàng chuối “”, Y bằng “” cá mập “”, Z bằng “” cá voi “"”, cá voi đại bàng chuối * + cá mập -
“Quy tắc: X * - Y | Thay thế: X bằng “” nho “”, Y bằng “” ngựa vằn “"”, nho * - ngựa vằn
“Quy tắc: Y X = - Z = | Thay thế: X bằng “” cò “”, Y bằng “” đại bàng “”, Z bằng “” chuột “"”, cò đại bàng = - chuột =
“Quy tắc: = Y = Y | Thay thế: Y bằng “" trâu cá voi "”, = trâu voi = trâu cá voi
“Quy tắc: + + Y Z X | Thay thế: X bằng “” apple blackberry “”, Y bằng “” blackberry “”, Z bằng “” đào “”, + blackberry peach apple blackberry
“Quy tắc: X = = Z | Thay thế: X bằng “” rắn hổ mang “”, Z bằng “” cá mập chuối “"”, rắn hổ mang = = cá mập chuối
“Quy tắc: = - X - Y Z | Thay thế: X bằng “” cò dâu “”, Y bằng “” đào sư tử “”, Z bằng “” việt quất “"”, = - cò dâu tây - sư tử đào việt quất
“Quy tắc: * Z Y - | Thay thế: Y bằng “” chuột ngựa vằn “”, Z bằng “” ngựa sư tử “"”, * sư tử ngựa vằn chuột -
“Quy tắc: Z - * Z Z | Thay thế: Z bằng “” đại bàng cò “"”, đại bàng cò - * cò đại bàng cò đại bàng
“Quy tắc: + Z + Z | Thay thế: Z bằng “” con dấu “"”, + con dấu + + con dấu
“Quy tắc: X - X + * | Thay thế: X bằng “” dâu tây “"”, dâu tây - dâu tây + *
“Quy tắc: Z X + - * | Thay thế: X bằng “” sư tử cá voi “”, Z bằng “” ngựa “"”, sư tử cá voi ngựa + - *
“Quy tắc: * X X - Z | Thay thế: X bằng “” cá mập sư tử “”, Z bằng “” đại bàng “"”, * cá mập sư tử cá mập - đại bàng
“Quy tắc: X - * Y | Thay thế: X bằng “” cá voi “”, Y bằng “” cá voi “"”, cá voi - * cá voi
“Quy tắc: - X Z + | Thay thế: X bằng “” chim cánh cụt “”, Z bằng “” cá voi “"”, - cá voi chim cánh cụt +
“Quy tắc: = X - + Y Z | Thay thế: X bằng “” chuối chim cánh cụt “”, Y bằng “” ngựa “”, Z bằng “” dưa hấu việt quất “"”, = chuối chim cánh cụt - + dưa hấu việt quất ngựa
“Quy tắc: X + = X * | Thay thế: X bằng “” ngựa vằn cá voi “"”, ngựa vằn cá voi + = ngựa vằn cá voi *
“Quy tắc: = X * Z | Thay thế: X bằng “” cò “”, Z bằng “” kiwi “"”, = cò * kiwi
“Quy tắc: Y * Z - | Thay thế: Y bằng “” ngựa blackberry “”, Z bằng “” sư tử “”, ngựa blackberry * sư tử -
“Quy tắc: Y = Y | Thay thế: Y bằng “” ngựa “"”, ngựa = = ngựa
“Quy tắc: * * - Z X | Thay thế: X bằng “” cá voi “”, Z bằng “” cá voi cá mập “"”, * * - cá voi cá mập
“Quy tắc: Z + X = | Thay thế: X bằng “” kiwi “”, Z bằng “” chuối “"”, chuối + kiwi =
“Quy tắc: X + + Z * | Thay thế: X bằng “” nho “”, Z bằng “” con dấu “"”, nho nho + + con dấu *
“Quy tắc: + Z X Z * - | Thay thế: X bằng “” táo “”, Z bằng “” lê “"”, + lê táo lê * -
“Quy tắc: X Y + X = * | Thay thế: X bằng “" trâu "”, Y bằng “" dưa hấu "”, trâu dưa hấu + trâu = *
“Quy tắc: X X * + | Thay thế: X bằng “” cò chuối “"”, cò chuối cò chuối * +
“Quy tắc: Y - - Y | Thay thế: Y bằng “” quả việt quất dưa hấu “"”, quả việt quất dưa hấu - - quả việt quất dưa hấu
“Quy tắc: - X Y + * | Thay thế: X bằng “” quả việt quất chuột “”, Y bằng “” cá voi việt quất “"”, - chuột việt quất cá voi việt quất + *
“Quy tắc: = Y X = Z | Thay thế: X bằng “” chuột đại bàng “”, Y bằng “” ngựa vằn “”, Z bằng “” cá voi “"”, = ngựa vằn đại bàng chuột = cá voi
“Quy tắc: + * - X Y | Thay thế: X bằng “” trâu “”, Y bằng “” cá voi blackberry “"”, + * - cá voi đen trâu
“Quy tắc: * Y = Z | Thay thế: Y bằng “” lê “”, Z bằng “” ngựa lê “"”, * lê = ngựa lê
“Quy tắc: + X Z Z - | Thay thế: X bằng “” chuối ngựa “”, Z bằng “” chuột ngựa vằn “"”, + ngựa chuối ngựa vằn chuột ngựa vằn chuột -
“Quy tắc: Y = * Z Z + | Thay thế: Y bằng “” dưa hấu chuột “”, Z bằng “” ngựa vằn “"”, dưa hấu chuột = * ngựa vằn +
“Quy tắc: * Z * Z | Thay thế: Z bằng “” kiwi “"”, * kiwi * kiwi
“Quy tắc: * Y * X + | Thay thế: X bằng “” đại bàng chim cánh cụt “”, Y bằng “” ngựa “"”, * ngựa* đại bàng chim cánh cụt +
“Quy tắc: Y = * = Y Z | Thay thế: Y bằng “” nho chuối “”, Z bằng “” kiwi “"”, chuối nho = * = chuối nho kiwi
“Quy tắc: Y = Y Y + | Thay thế: Y bằng “” việt quất “"”, việt quất = việt quất +
“Quy tắc: - Y Y X + | Thay thế: X bằng “” cá mập “”, Y bằng “” kiwi “"”, - cá mập kiwi kiwi +
“Quy tắc: * Y - Z | Thay thế: Y bằng “” nho “”, Z bằng “” nho dưa hấu “"”, * nho - dưa hấu nho
“Quy tắc: Y - - Z | Thay thế: Y bằng “” chuột “”, Z bằng “” nho kiwi “"”, chuột - - nho kiwi
“Quy tắc: Y X - = * | Thay thế: X bằng “” chuối “”, Y bằng “” dưa hấu “"”, chuối dưa hấu - = *
“Quy tắc: Y - X X - | Thay thế: X bằng “" ngựa vằn trâu "”, Y bằng “" lê cá mập "”, lê cá mập - trâu ngựa vằn trâu ngựa vằn -
“Quy tắc: Z + Z * Z | Thay thế: Z bằng “” blackberry “"”, blackberry + blackberry * blackberry
“Quy tắc: * X Y * | Thay thế: X bằng “” rắn hổ mang “”, Y bằng “” táo dưa hấu “"”, * táo dưa hấu rắn hổ mang *
“Quy tắc: Z - Y - | Thay thế: Y bằng “” ngựa vằn “”, Z bằng “” chuối đào “"”, chuối đào - ngựa vằn -
“Quy tắc: * X = Y Z | Thay thế: X bằng “” việt quất “”, Y bằng “” cá mập lê “”, Z bằng “” chuột “”, * việt quất = chuột cá mập lê
“Quy tắc: X + - - X | Thay thế: X bằng “” nho cá voi “"”, nho cá voi + - - nho cá voi
“Quy tắc: X + X = + | Thay thế: X bằng “" trâu việt quất "”, trâu việt quất + trâu việt quất = +
“Quy tắc: Y X + * X | Thay thế: X bằng “” cá mập “”, Y bằng “” dưa hấu chuối “"”, cá mập dưa hấu chuối + * cá mập
“Quy tắc: X = - Z + Y | Thay thế: X bằng “” ngựa dưa hấu “”, Y bằng “” đại bàng việt quất “”, Z bằng “” sư tử chim cánh cụt “"”, ngựa dưa hấu = - sư tử chim cánh cụt + đại bàng việt quất
“Quy tắc: - + Y * X Y | Thay thế: X bằng “” ngựa vằn “”, Y bằng “” táo “"”, - + táo * táo ngựa vằn
“Quy tắc: Y Y Y = = | Thay thế: Y bằng “” chuột rắn hổ mang “"”, rắn hổ mang rắn hổ mang rắn hổ mang chuột = =
“Quy tắc: X = - X = | Thay thế: X bằng “” con dấu “"”, con dấu = - con dấu =
“Quy tắc: - - Z Z | Thay thế: Z bằng “" nho trâu "”, - - nho trâu
“Quy tắc: X = Z X = = | Thay thế: X bằng “” kiwi “”, Z bằng “” rắn hổ mang sư tử “"”, kiwi = rắn hổ mang sư tử kiwi = =
“Quy tắc: * * Y Z * X | Thay thế: X bằng “” kiwi cá mập “”, Y bằng “” cá voi “”, Z bằng “” đại bàng kiwi “”, * * cá voi kiwi đại bàng * kiwi cá mập kiwi
“Quy tắc: X * Z + | Thay thế: X bằng “” cò “”, Z bằng “” cá voi táo “"”, cò * cá voi táo +
“Quy tắc: * - X Y Z | Thay thế: X bằng “” chuối chim cánh cụt “”, Y bằng “” hải cẩu ngựa “”, Z bằng “” hải cẩu cá voi “”, * - chim cánh cụt hải cẩu chuối hải cẩu ngựa
“Quy tắc: X Y - = | Thay thế: X bằng “” việt quất “”, Y bằng “” chuột “"”, chuột việt quất - =
“Quy tắc: Y = * + X Z | Thay thế: X bằng “" hải cẩu trâu "”, Y bằng “" trâu "”, Z bằng “" rắn hổ mang "”, trâu = * + rắn hổ mang hải cẩu
