source,target
Rules: - Y * + X | Y + * - X | Y - X * + | Y + * X - | Result: - eagle * + shark,- Y * + X
Rules: Y - X Z + | X - + Y Z | + - Y Z X | X Z - + Y | Result: horse buffalo - + kiwi blackberry strawberry,X - + Y Z
Rules: = Z * + X | X Z * = + | + X Z * = | * + Z X = Z | Result: * + pear buffalo cobra = pear,* + Z X = Z
Rules: + X * Z | + Z * X | + * Z X | X * + Z | Result: + eagle * lion horse,+ Z * X
Rules: + = X Z Z | + X Z = | = + X Z | Z + X = | Result: + = buffalo shark seal seal,+ = X Z Z
Rules: - Y = = | - Y = = | = = Y - Y | = = - Y | Result: = = cobra rat - cobra rat,= = Y - Y
Rules: = Y Y X * | X Y * = | X * Y = | Y * = X | Result: = watermelon watermelon eagle *,= Y Y X *
Rules: * X Z - Y | X Y - * Z | * Z - X Y | - * Z X Y | Result: * strawberry rat apple - seal,* X Z - Y
Rules: + X Y - - | X + Y X - - | X - Y - + | X - Y + - | Result: shark apple + lion shark apple - -,X + Y X - -
Rules: + Y - = Y Y | Y - + = | = + Y - | = Y + - | Result: + stork - = stork stork,+ Y - = Y Y
Rules: * Z * - | * * Z - | Z - * * | Z * Z - * | Result: shark apple * shark apple - *,Z * Z - *
Rules: - Y + | Y - + | + Y Y - | + - Y | Result: + kiwi banana kiwi banana -,+ Y Y -
Rules: * + Z Y | * + Z Y | Z Y + * | Z + * Y | Result: * + penguin grape,* + Z Y
Rules: = Z * + Y | Y = Z + * | * = + Z Y | * = + Y Z | Result: * = + penguin seal cobra,* = + Y Z
Rules: X * Y = | * X = Y | Y = * X Y | X Y = * | Result: banana watermelon = * strawberry blackberry banana watermelon,Y = * X Y
Rules: + + Z + X | Z X + + + | + X Z + + X | + + X Z + | Result: + apple peach + + apple,+ X Z + + X
Rules: * + Y + Z | Z + * + Y | Z + Z * Y + | Y Z + + * | Result: strawberry peach + strawberry peach * pear watermelon +,Z + Z * Y +
Rules: X - Z X + + | - + X Z + | X + Z + - | - Z X + + | Result: rat whale - eagle rat rat whale + +,X - Z X + +
Rules: * X Y * | Y X * * X | * Y X * | Y X * * | Result: watermelon penguin cobra blackberry * * cobra blackberry,Y X * * X
Rules: * Z X * = | * = X * Z | = X * Z * | = * Z * X | Result: = * cobra * strawberry,= * Z * X
Rules: - + X Y + | + - X Y + | X Y - + + Y | X + + Y - | Result: apple cobra blackberry - + + blackberry,X Y - + + Y
Rules: Y X = * Z + | * X + = Y Z | * + Y Z = X | = + X * Y Z | Result: * blackberry horse + = zebra apple stork kiwi,* X + = Y Z
Rules: - Z Y - | - Z Y - | Z - Y - | Y - - Z | Result: - buffalo peach peach -,- Z Y -
Rules: + X + + Y | X Y + + + | Y + X + + | + X + + Y | Result: + cobra + + blackberry watermelon,+ X + + Y
Rules: Y = + X X | + Y X = | + = Y X | Y = X + | Result: blackberry = + blueberry blueberry,Y = + X X
Rules: * + Y Y | + Y * | + * Y | Y + * | Result: * + stork stork,* + Y Y
Rules: Y Z * - | Y - * Z | Y - Z * | Z - Y * | Result: shark horse - * penguin blackberry,Y - * Z
Rules: X - Y - Y | - - X Y | - X - Y | Y - X - | Result: pear zebra - seal - seal,X - Y - Y
Rules: = Y = * Z X | X Z Y * = = | = X = Z Y * | Y * = Z = X | Result: = eagle seal = * kiwi rat strawberry seal,= Y = * Z X
Rules: Y X + * | Y X + * | + Y * X | Y X + * | Result: grape grape peach whale + *,Y X + *
Rules: + - Z Y | Y - Z + | - + Z Y | Z - Z + Y | Result: peach - peach + zebra strawberry,Z - Z + Y
Rules: + Y + Z X | Z + + Y X | Y + X + Z | + + Y Z X | Result: lion cobra + + horse shark,Z + + Y X
Rules: Y = Y - = | Y - = = | Y = - = | = - Y = | Result: banana = banana - =,Y = Y - =
Rules: - Z Z - - Z | - - Z - | - - Z - | - - - Z | Result: - seal seal - - seal,- Z Z - - Z
Rules: - Y Y X + | + Y - X | + X Y - | - + Y X | Result: - zebra zebra buffalo blueberry +,- Y Y X +
Rules: Y Z - * | - * Z Y | Y * - Z | Y - Z * | Result: - * buffalo banana stork,- * Z Y
Rules: = X = + | = = + X | X = + = | X + = X = X | Result: whale buffalo + = whale buffalo = whale buffalo,X + = X = X
Rules: + X = + | = + + X | + X + X = | + = X + | Result: + grape + grape =,+ X + X =
Rules: = - Z Y - | - = - Z Y | Y - - = Z | - = Z - Y | Result: - = - peach watermelon,- = - Z Y
Rules: Y = + = Y | = + Y = | Y + = = | = Y = + | Result: seal apple = + = seal apple,Y = + = Y
Rules: = X X Y = | X Y = = | Y = X = | = Y X = | Result: = peach peach apple =,= X X Y =
Rules: - = X Y = | = Y = X - | X - = = Y | - = = Y X | Result: - = strawberry strawberry =,- = X Y =
Rules: * = - Z X | Z * = - X | * X Z - = | X = * - Z | Result: * blueberry blackberry blackberry grape - =,* X Z - =
Rules: Y X - + | - + Y X | + - Y X | Y - + X | Result: + - rat pear lion penguin,+ - Y X
Rules: + + Z = Z | + Z = + | Z = + + | Z + = + | Result: + + blueberry = blueberry,+ + Z = Z
Rules: X Y + * | X * + Y | * X + Y | + X Y * Y | Result: + rat apple strawberry * strawberry,+ X Y * Y
Rules: - Z Y * = | * = Z Y - | * Y Y Z - = | Y = Z - * | Result: * penguin penguin lion - =,* Y Y Z - =
Rules: - - Z Y + | - + - Z Y | Y Z + - - | - - + Z Y | Result: - - + peach zebra,- - + Z Y
Rules: X = * Z = | X = * = Z | * = Z = X | X Z * = = | Result: pear seal * = =,X Z * = =
Rules: - Y = Z | = Z - Y | = - Z Y | Z Y - = | Result: = horse horse - whale blueberry,= Z - Y
Rules: Z - + = | Z = - + Z | = Z + - | + = Z - | Result: whale = - + whale,Z = - + Z
Rules: X + Y = + Z | + Z + = X Y | Y + = X Z + | = Y X + + Z | Result: eagle strawberry + = watermelon blueberry eagle cobra +,Y + = X Z +
Rules: = Z Y - * | Z - = * Y | = - Z Y * | - * = Z Y | Result: = shark apple blueberry - *,= Z Y - *
Rules: Y = * X | X * Y = | = X Y * Y | X * Y = | Result: = zebra horse shark * shark,= X Y * Y
Rules: * Z Z * = | = * Z * | = * Z * | Z * * = | Result: * seal lion seal lion * =,* Z Z * =
Rules: = X = Z | Z = X = X | = = Z X | = Z X = | Result: blueberry = blackberry = blackberry,Z = X = X
Rules: * Z Z + Z | Z * + | * + Z | * Z + | Result: * lion pear lion pear + lion pear,* Z Z + Z
Rules: + X Z * Y | * + X Y Z | Z * Y X + | * X Y Z + | Result: banana * horse cobra grape +,Z * Y X +
Rules: * - X * Y | * Y * - X | Y - * X * | X Y - * Y * | Result: zebra shark apple - * apple *,X Y - * Y *
Rules: - Y + - X | Y - Y X - + | X Y - + - | - + - Y X | Result: pear peach - pear peach kiwi shark - +,Y - Y X - +
Rules: = - * Z Y | Y = - * Z | = Y Z * - | * Y = - Z | Result: * strawberry horse = - banana lion,* Y = - Z
Rules: = Z + * X | = X * + Z | Z * X = + | Z X = + * X | Result: buffalo apple zebra = + * apple zebra,Z X = + * X
Rules: X * * + Z | * + * X Z | X + * Z * | Z * X + * | Result: eagle pear + * whale blackberry *,X + * Z *
Rules: + Y Z * = | * Z Y + Y = | Y = Z + * | + * Z = Y | Result: * banana peach + peach =,* Z Y + Y =
Rules: Z + + Y | + + Y Z | Z Y Y + + | + Y + Z | Result: buffalo pear eagle pear eagle + +,Z Y Y + +
Rules: Z Y + + | + Z + Y | + Y + Z | Y + Z + | Result: peach + kiwi zebra +,Y + Z +
Rules: Z + Y - = | Z + = - Y | Z = - + Y Y | Z - = Y + | Result: shark = - + whale whale,Z = - + Y Y
Rules: Z Y * + | Y * Z + | Z + Y * | * + Y Z | Result: * + apple grape,* + Y Z
Rules: * * = X | * X = * | = * * X X | = * X * | Result: = * * horse horse,= * * X X
Rules: - Z X - Y | - Z - X Y | X - Y - Z | Y X - Z - | Result: - blueberry banana horse - blueberry,- Z X - Y
Rules: * Y Z - | Y Z * - | - * Y Z | Z * Y - | Result: peach * stork whale -,Z * Y -
Rules: Z = * Y | Y * Z = | * Y = Z | Z Y Y * = | Result: peach seal stork stork * =,Z Y Y * =
Rules: + - X - | + - - X | + - X - X | - + X - | Result: + - buffalo - buffalo,+ - X - X
Rules: Y X - * - | * Y - - X | - Y - * X | - * Y X - | Result: - * penguin buffalo -,- * Y X -
Rules: = Y Z - * | - = * Y Z | Z * Z = - Y | * Y Z - = | Result: shark grape * shark grape = - banana,Z * Z = - Y
Rules: - - Z - X | Z Z X - - - | - X Z - - | - - X - Z | Result: apple apple apple - - -,Z Z X - - -
Rules: Y - Z X * | - Z * Y X | * Y Z X - | Z * Y - X | Result: grape - penguin rat horse *,Y - Z X *
Rules: - = - Y X | - = - Y X | = Y - - X | - X = Y - | Result: - = - rat apple eagle,- = - Y X
Rules: - + Y + Z | + Y + - Z | Z + Y Y - + | - Z + + Y | Result: banana horse + buffalo whale buffalo whale - +,Z + Y Y - +
Rules: + Y * - X | * X + - Y X | X + - * Y | * - X + Y | Result: * apple + - stork horse apple,* X + - Y X
Rules: Z - X = | - = X Z | Z X = - | Z Z - = X | Result: pear pear - = whale lion,Z Z - = X
Rules: - Y + | + Y - | Y - + | + Y Y - Y | Result: + lion seal lion seal - lion seal,+ Y Y - Y
Rules: - X Z = Y | Y - X Z = | = - Y Z X | Y = X Z - | Result: = - shark grape stork whale,= - Y Z X
Rules: Z - - = Y | Y = - - Z | = - Z Y - | = - - Z Y | Result: pear - - = horse stork,Z - - = Y
Rules: = Y Y * Z | Y Z = * | Y Z = * | Z * Y = | Result: = penguin penguin * strawberry zebra,= Y Y * Z
Rules: - Y = | Y = - | Y = - | = - Y Y | Result: = - whale eagle whale eagle,= - Y Y
Rules: = + X Z * | + = Z X * | = + X * Z | Z * X = + | Result: watermelon peach * buffalo blackberry = +,Z * X = +
Rules: Z = * | = Z * | Z * = | Z * Z Z = | Result: kiwi * kiwi kiwi =,Z * Z Z =
Rules: + = = Z | = Z = + | = = Z + | Z = = + Z Z | Result: pear banana = = + pear banana pear banana,Z = = + Z Z
Rules: + - X + | + - X + | - X + X + | + X + - | Result: - lion + lion +,- X + X +
Rules: = - Y Z - | Y - - Z = | Y - - = Z | Y - - Z = | Result: = - strawberry blueberry seal pear -,= - Y Z -
Rules: Z = = - Y | Z = Y = - | = = - Y Z | - Y Z = Y = | Result: - peach pear whale = peach =,- Y Z = Y =
Rules: * = X Y | * Y X = | * = Y X | * = Y X | Result: * = cobra penguin blueberry,* = Y X
Rules: - - + Y Z | - - Z Y + | Y - + - Z | - - + Y Z | Result: lion - + - strawberry eagle,Y - + - Z
Rules: = * X + | X * = + | X * = X + | + X * = | Result: grape * = grape +,X * = X +
Rules: - Z X = | - Z = X | X Z - = | Z = X - | Result: - peach strawberry zebra =,- Z X =
Rules: + * Y X Z | Y * X Z + | Y Z X + * | Y * Z X + | Result: cobra banana * cobra zebra whale stork +,Y * Z X +
Rules: Y * X - - | - - * X Y | - Y * X - | - Y X * - | Result: pear * apple zebra - -,Y * X - -
Rules: = Z = Y - | - Y Z = = | Y = Y Z - = | = = Z Y - | Result: buffalo = buffalo eagle penguin - =,Y = Y Z - =
Rules: Y * - | * Y - | - * Y | * Y Y - | Result: * seal buffalo seal buffalo -,* Y Y -
Rules: * = = Z | Z = * = | * Z = Z = | = * = Z | Result: * eagle = eagle =,* Z = Z =
Rules: Z * * X = Y | Y Z X = * * | = * X Z Y * | * Z Y X = * | Result: = * rat blackberry blackberry watermelon rat watermelon *,= * X Z Y *
Rules: + Z Y = + | + = + Z Y | = + Z Y + | + Y = Z + | Result: + seal stork = +,+ Z Y = +
Rules: Z X - + | Z + X - | + Z - X X | X - + Z | Result: + watermelon - horse horse,+ Z - X X
Rules: - X + Y + | - Y + X + | X - Y + + | - + Y + X | Result: - banana whale + cobra lion +,- Y + X +
Rules: Y Y = X * - | X - = Y * | * = - X Y | X * - = Y | Result: grape strawberry grape strawberry = lion * -,Y Y = X * -
Rules: * X Z * | Z X * * | * X * Z | * Z * X | Result: * horse * seal,* X * Z
Rules: Z X * - = Y | X * - Y Z = | Z - X * Y = | X = - * Z Y | Result: horse cobra - horse cobra * rat penguin =,Z - X * Y =
Rules: - Z Y = | = Y - Z | Y Z - = | Z - = Y | Result: - banana cobra banana =,- Z Y =
Rules: = - * Z Y | * Y = - Z | - * Z = Y | * Y = - Z Z | Result: * horse = - blackberry blackberry,* Y = - Z Z
Rules: * X Y - = | X * = Y Y - | - X = Y * | X * Y - = | Result: peach * = cobra cobra -,X * = Y Y -
Rules: + - Z | + - Z Z | - + Z | Z - + | Result: + - shark grape shark grape,+ - Z Z
Rules: X - Z X + + | + - + Z X | + - Z X + | - + + Z X | Result: seal zebra - grape whale seal zebra + +,X - Z X + +
Rules: + + + Y X | X + + Y + | X Y + + + | X + Y + + | Result: + + + strawberry blueberry shark,+ + + Y X
Rules: + X - - Z | + X - - Z | - X Z + - | + - - X Z | Result: + apple grape - - strawberry lion,+ X - - Z
Rules: Z = - X - | - = - Z X | - Z - = X | - Z - X = | Result: apple = - lion -,Z = - X -
Rules: Z = = Z X | X = Z = | X = Z = | Z X = = | Result: grape = = grape watermelon seal,Z = = Z X
Rules: + Z Y - + | Y Z + + Y - | + - Y + Z | + + Z - Y | Result: watermelon stork grape horse + + watermelon stork -,Y Z + + Y -
Rules: Z Y = * | * Y = Z | Y Z = * | * = Y Z | Result: seal seal = *,Z Y = *
Rules: Z - = X + | + - X = Z | = X Z + - | + X - = Z | Result: + - rat penguin = lion,+ - X = Z
Rules: Z + * = Y | * Y + Z = | Y * Z = + Y | + * Y Z = | Result: rat lion * shark lion = + rat lion,Y * Z = + Y
Rules: + X * | X + * | + X X * | + X * | Result: + banana apple banana apple *,+ X X *
Rules: Y * - Z | * Y Z - Y | * Y Z - | - Z * Y | Result: * shark rat watermelon buffalo - shark rat,* Y Z - Y
Rules: = X + Y | + Y = X | X = Y + | = X Y Y + | Result: = apple peach eagle peach eagle +,= X Y Y +
Rules: - Y - X | - - X Y | Y - X - | Y - - X | Result: penguin kiwi - - buffalo banana,Y - - X
Rules: Z * + Y | Z Y * + | Y + Z * | + Z Y * | Result: stork penguin + stork blackberry *,Y + Z *
Rules: * = - Y X | X = - Y * | X - = * Y | * = Y X - | Result: horse - = * zebra penguin,X - = * Y
Rules: Z * Z * X - | * - * Z X | * Z X * - | X - * Z * | Result: strawberry * strawberry * strawberry zebra -,Z * Z * X -
Rules: * - Z | - * Z | - Z Z Z * | - * Z | Result: - cobra cobra cobra *,- Z Z Z *
Rules: X - = - Y | X = - Y - | - = - X Y | = - - Y X X | Result: = - - seal cobra cobra cobra cobra,= - - Y X X
Rules: * = Y | = Y * | Y Y * Y = | = * Y | Result: grape grape * grape =,Y Y * Y =
Rules: Z X * - | * - Z X | Z X * - | - * Z X | Result: rat penguin pear * -,Z X * -
Rules: + X * Y Z = | Y = + Z * X | Z * = X Y + | Y + * X Z = | Result: grape = + zebra * seal,Y = + Z * X
Rules: X * Z Y - - | X - Y - Z * | - X Y Z - * | Y Z * - - X | Result: - lion peach watermelon whale - *,- X Y Z - *
Rules: Z * X + - | Z - + X * | X Z + - * | - X X Z * + | Result: - cobra blueberry cobra blueberry horse * +,- X X Z * +
Rules: = X Y * * Z | * * X Z = Y | = X * Z Y * | = Z * * Y X | Result: = buffalo zebra * * watermelon kiwi,= Z * * Y X
Rules: Z + Z * | + * Z | Z + * | Z * + | Result: apple + apple *,Z + Z *
Rules: X Y * = | Y * X = | Y = * X | * Y = X | Result: peach buffalo blueberry * =,X Y * =
Rules: - = + Z X | X Z + = - | = X - Z + Z | + X = - Z | Result: = rat - peach lion + peach lion,= X - Z + Z
Rules: = + Z Y | = Y + Z | + Z Y = | Z = Y + | Result: + apple lion =,+ Z Y =
Rules: - Z - - Y | - Y Z - - Z | Z Y - - - | - Z - Y - | Result: - whale apple cobra - - apple cobra,- Y Z - - Z
Rules: X * Z * | * Z * X | * X Z * | * Z * X | Result: blueberry watermelon * apple rat *,X * Z *
Rules: * - Y | - Y Y * | * - Y | - * Y | Result: - buffalo horse buffalo horse *,- Y Y *
Rules: * Y Y - Y | * - Y | - Y * | Y * - | Result: * horse horse - horse,* Y Y - Y
Rules: - X - Y | - Y - X | - - Y X | Y - - X | Result: - shark - buffalo,- Y - X
Rules: Y = - = | Y = - Y = Y | = Y - = | - Y = = | Result: watermelon kiwi = - watermelon kiwi = watermelon kiwi,Y = - Y = Y
Rules: Z Y - = | Z - = Y | = Z - Y | - Z = Y | Result: - penguin = watermelon,- Z = Y
Rules: - Y - X | Y - - X | - X X - Y | X Y - - | Result: - seal seal - rat,- X X - Y
Rules: X + Z * | X * Z + | Z + * X | X + Z * | Result: rat + zebra cobra *,X + Z *
Rules: Z X * = | * Z X = | = X * Z | = Z X * | Result: = blueberry lion * peach horse,= X * Z
Rules: - X Y * * | X - Y * * | Y X * - * | - * * Y Y X | Result: - * * buffalo whale buffalo whale lion,- * * Y Y X
Rules: + - X | + - X | - X + | - X + X | Result: - horse zebra + horse zebra,- X + X
Rules: Y * Z = + | Z * = Y + | Y + * Z = | * Z = Y + | Result: peach * strawberry = +,Y * Z = +
Rules: = Z Z = = | = Z = = | Z = = = | = Z = = | Result: = cobra cobra = =,= Z Z = =
Rules: - Y Z = + | = Y Z - + | Z - Y + = | = - Z Y + | Result: cobra cobra - whale lion + =,Z - Y + =
Rules: = + X | X = + X | + X = | = X + | Result: rat cobra = + rat cobra,X = + X
Rules: - Z * + Y | * + - Z Y | Y Z * - + | Y * - Z + | Result: * + - peach horse,* + - Z Y
Rules: X Z * = = Y | = = Z Y * X | X = Y Z = * | Y Z = = X * | Result: grape lion pear * = = lion,X Z * = = Y
Rules: = Y - * X | - * X Y = | * - Y X = | * - = Y X | Result: - * blackberry cobra =,- * X Y =
Rules: - Y = Y * | - = * Y | Y - * = | * - = Y | Result: - cobra kiwi = cobra kiwi *,- Y = Y *
Rules: = + Z X Y + | Y X = + Z + | + Y = + X Z | + Z + = X Y | Result: + apple penguin = + grape banana blackberry,+ Y = + X Z
Rules: Z X X - = | - = Z X | = - Z X | - Z X = | Result: banana blueberry buffalo blueberry buffalo - =,Z X X - =
Rules: Y - - X = | Y X - = - | - Y = - X | - - X X Y = | Result: - - banana lion banana lion lion strawberry =,- - X X Y =
Rules: Z * X - Y | - X Y * Z | X * Z Y - | Y Z - * X | Result: - buffalo stork stork cobra * rat pear,- X Y * Z
Rules: - * Z Y * | * Z * Y - | * Z Y - * | Z * Y - * | Result: * buffalo apple * buffalo seal -,* Z * Y -
Rules: X * = Y | = * X Y | Y = X * | X * = Y | Result: rat = pear blackberry *,Y = X *
Rules: - Z Y * + | + Z - Y * | * Y Z + - | Y Z - * + | Result: - zebra eagle zebra * +,- Z Y * +
Rules: - Y - + | + Y - - | Y + Y - - Y | Y - - + | Result: eagle + eagle - - eagle,Y + Y - - Y
Rules: = - Y Z * | - * = Y Z | = - Z Y * | Y * Z = - | Result: = - peach grape *,= - Y Z *
Rules: = * X Z | Z X = * | X Z = * | Z = X * | Result: buffalo = apple *,Z = X *
Rules: - X = | X = - | = - X X | = - X | Result: = - seal seal,= - X X
Rules: Z = - Y = | = = - Y Z | = Y Z - Y = | Z Y - = = | Result: = horse kiwi - horse =,= Y Z - Y =
Rules: Z + X + | Z X + + | + X Z + | Z Z X + + | Result: banana banana cobra + +,Z Z X + +
Rules: Y X Z - = | = Y X - Z | Z - X = Y | = X Z - Y | Result: pear peach whale blackberry - =,Y X Z - =
Rules: = Z + + X | + Z = X + | + X = Z + | + X Z + = | Result: + pear = cobra stork +,+ Z = X +
Rules: Z Y = - X + | X Y - = + Z | - = Z + X Y | + Z Y X - = | Result: rat stork whale = - zebra +,Z Y = - X +
Rules: Y * - Z - | Y * - - Z Z | Z Y - * - | * - Y - Z | Result: eagle * - - grape grape,Y * - - Z Z
Rules: = X * Y | X = * Y | Y * = X | X * Y = | Result: rat pear = * shark,X = * Y
Rules: X * Z + | * X + Z | Z + * X | Z + * X | Result: shark + * whale strawberry,Z + * X
Rules: + Y - * X | X + Y * - | + * Y - X | + X * Y - | Result: + rat rat * apple cobra -,+ X * Y -
Rules: Z - + - X Y | Y X - Z - + | + Z - - Y X | Y + - - X Z | Result: zebra shark shark - horse - +,Y X - Z - +
Rules: Y + * - Z | * Z - Y + | * + Z - Y | - Z * + Y | Result: * cobra seal - shark banana +,* Z - Y +
Rules: X Z - + | X - + Z | Z + X - Z | + X - Z | Result: peach stork + peach banana - peach stork,Z + X - Z
Rules: Y = Z * | Y Y = * Z | = Z Y * | Y = * Z | Result: eagle pear eagle pear = * zebra strawberry,Y Y = * Z
Rules: X Z + - | - Z + X | - X Z + | X + - Z | Result: whale + - banana,X + - Z
Rules: X = + | X + = | + = X | + X = X | Result: + rat blueberry = rat blueberry,+ X = X
Rules: = Z * Z Z | * Z = | * Z = | = Z * | Result: = stork * stork stork,= Z * Z Z
Rules: X = + | + X = | X + = | + X = X X | Result: + buffalo = buffalo buffalo,+ X = X X
Rules: = X = Z | = = Z X | X = Z = | = = X Z | Result: = = banana rat blueberry buffalo,= = Z X
Rules: Z Y X + - | + Y Z - X | Z Y + - X | Y Z X - + | Result: stork pear lion horse + - shark penguin,Z Y + - X
Rules: - * * Z | * Z - Z * | * * - Z | * Z - * | Result: * seal strawberry - seal strawberry *,* Z - Z *
Rules: X * Y - Z | Z X * - Y | Y - * Z X | Y X - * Z | Result: penguin rat * - zebra,Z X * - Y
Rules: - - X Z + | - + Z X - | - - Z + X | Z - - X + | Result: - + blueberry watermelon zebra -,- + Z X -
Rules: * - Z * X | X - * Z * | * Z Z * X - | * - Z * X | Result: * eagle eagle * strawberry -,* Z Z * X -
Rules: Y Y * Z + | + Z Y * | + Y * Z | * Z Y + | Result: strawberry lion strawberry lion * apple lion +,Y Y * Z +
Rules: Y - * | * - Y | * Y Y - | - * Y | Result: * peach shark peach shark -,* Y Y -
Rules: X = = X Y * | = Y X * = | Y = * = X | X Y = * = | Result: zebra kiwi = = zebra kiwi kiwi rat *,X = = X Y *
Rules: X = = Y = | X Y = = = | Y X Y = = = | X = Y = = | Result: apple grape zebra apple grape = = =,Y X Y = = =
Rules: * Z - | * - Z Z | - Z * | - * Z | Result: * - lion lion,* - Z Z
Rules: + Z Y - | Y Z + - | + Z - Y | + Z Y - | Result: + zebra peach - horse,+ Z - Y
Rules: - X = Z = Z | - Z X = = | - = Z = X | - = X Z = | Result: - pear apple = strawberry = strawberry,- X = Z = Z
Rules: * + - Y | Y * - + | Y Y * - + | - Y * + | Result: shark stork shark stork * - +,Y Y * - +
Rules: Y * = - | * = - Y | = * Y - | * = Y Y - | Result: * = apple apple -,* = Y Y -
Rules: + + X Z | Z + + X | Z + X + X | X + Z + | Result: watermelon + kiwi + kiwi,Z + X + X
Rules: Z Y + - | Y + - Z | - Y + Z | - + Z Y | Result: zebra watermelon pear + -,Z Y + -
Rules: - X + Y | X Y X - + | + - Y X | + - Y X | Result: grape watermelon grape - +,X Y X - +
Rules: X + - Y | + Y X Y - | + Y - X | - X Y + | Result: + cobra grape stork cobra -,+ Y X Y -
Rules: = X X - = | = = - X | = X - = | - X = = | Result: = penguin penguin - =,= X X - =
Rules: = * Y Z - | * = Z - Y | * Z - Y = | Z = - * Y | Result: * = lion zebra - kiwi cobra,* = Z - Y
Rules: Y Z - * | Y Z - * | Z - * Y | - * Z Y | Result: shark blueberry lion cobra - *,Y Z - *
Rules: = Z Y = | Y Z = = | = Y = Z | Z = Y = | Result: whale blueberry blackberry peach = =,Y Z = =
Rules: Z + Z - + | + + - Z | + - + Z | + - + Z | Result: shark eagle + shark eagle - +,Z + Z - +
Rules: Y - = - Y | = - - Y | = Y - - | Y - - = | Result: cobra - = - cobra,Y - = - Y
Rules: = + Y | + Y = | = + Y | Y = Y + | Result: peach = peach +,Y = Y +
Rules: Z X Y + = | X Z Y + = | = X Z Y + | Z = + X Y | Result: rat cobra eagle zebra + =,Z X Y + =
Rules: Y = - * | Y * = - | = * Y - | = Y Y Y * - | Result: = watermelon penguin watermelon penguin watermelon penguin * -,= Y Y Y * -
Rules: Z - * = X | = * - X Z | = * X Z - | = X * - Z | Result: = watermelon whale * - kiwi lion,= X * - Z
Rules: Y * X = | X = * Y | * X = Y | Y = X * | Result: grape = rat kiwi *,Y = X *
Rules: Z * * X Y - | X * - * Z Y | * - X Y * Z | X - * Z * Y | Result: shark shark * * cobra zebra -,Z * * X Y -
Rules: - + Y X - | X - Y + - | Y + X - - | + - X - Y | Result: penguin peach + apple - -,Y + X - -
Rules: * Z + Y = | * = Z + Y | = * Y + Z | = Y + Z * | Result: = banana + eagle penguin *,= Y + Z *
Rules: Z - X = | = Z X - | X Z - = | X Z = - Z | Result: pear watermelon = - watermelon,X Z = - Z
Rules: Z = * X | = Z X * | Z * X = | Z * = X | Result: blackberry penguin = * grape,Z = * X
Rules: = Z Y X + | X Z = + Y | = Z Y + X | X = + Y Z | Result: = horse apple blackberry + shark penguin,= Z Y + X
Rules: Y = * = Z | * = = Y Z | Z = Y = * | = = Z Y * | Result: penguin penguin = grape watermelon = *,Z = Y = *
Rules: X * * Z - | X * Z * - | - * * X Z X | * * X - Z | Result: - * * rat banana zebra rat,- * * X Z X
Rules: * + X Z = | X * Z = + | * X + = Z | X Z * + = | Result: * lion + = blueberry,* X + = Z
Rules: X X * X = | * = X | X = * | * = X | Result: blueberry whale blueberry whale * blueberry whale =,X X * X =
Rules: Z X Z * * | * X Z * | Z * X * | Z X * * | Result: seal watermelon strawberry seal watermelon * *,Z X Z * *
Rules: Y * X - | - Y X * | * - Y X | * - Y X X | Result: * - lion blueberry blueberry,* - Y X X
Rules: + Z = X | = X + Z | = Z + X | Z + = X | Result: + grape cobra = pear,+ Z = X
Rules: Z + + X - | + + X Z - | X + Z + - | + + X Z - | Result: kiwi watermelon + stork watermelon + -,X + Z + -
Rules: + Y Y X - | + X Y - | Y X - + | + - Y X | Result: + blackberry rat blackberry rat watermelon banana -,+ Y Y X -
Rules: + - Z Y | - Y Z + | - Z + Y | Y Z - + | Result: grape zebra - +,Y Z - +
Rules: = Y * * | = Y Y * * Y | = Y * * | = * Y * | Result: = strawberry strawberry * * strawberry,= Y Y * * Y
Rules: Y - Z + - | + - Z Y - | - Z Y - Y + | - - Y + Z | Result: - stork grape - grape +,- Z Y - Y +
Rules: + Y X Y = + | Y + = X + | X + + = Y | = + X + Y | Result: + peach stork peach = +,+ Y X Y = +
Rules: Y - = | = - Y Y | - Y = | = - Y | Result: = - zebra zebra,= - Y Y
Rules: * Y * Z X * | * * * Z Y X | * X Z * Y * | Z X * Y * * | Result: shark blueberry blackberry * whale * *,Z X * Y * *
Rules: * Y = | * = Y | Y * = | = Y Y * | Result: = blackberry blackberry *,= Y Y *
Rules: - X Z Y = | Z Y - = X | = Z - Y X | Z - = Y X | Result: - buffalo grape blackberry =,- X Z Y =
Rules: - X = | X = - | X - = X | = X - | Result: pear - = pear,X - = X
Rules: + Z X * | * + Z X | * X Z + | Z * + X | Result: * + peach watermelon,* + Z X
Rules: * Z X Y - * | - * Z * X Y | * - * Y X Z | Y * Z - X * | Result: * - * cobra banana peach strawberry watermelon shark,* - * Y X Z
Rules: - X Z X + = | X = - Z + | Z - X + = | = X Z - + | Result: - penguin stork peach blackberry penguin stork + =,- X Z X + =
Rules: * X * | X X * * | X * * | * X * | Result: blueberry blueberry * *,X X * *
Rules: X Y - Z - | X - - Z Y | Z X Y - - | Z - Y - X | Result: horse - whale peach - banana,Z - Y - X
Rules: * * Y X | * X Y * | Y X * * | * X * Y | Result: * buffalo stork rat strawberry *,* X Y *
Rules: = X - Y | Y - X Y = | = X - Y | Y = X - | Result: lion banana - whale lion banana =,Y - X Y =
