question,target
"Nếu con sóc đẹp hoặc mềm mại thì con sóc đó có màu xanh.
Nếu con sóc nhanh thì con sóc chậm.
Nếu sóc còn non hoặc có màu tím thì sóc có màu xanh.
Nếu một con sóc ngoan ngoãn hoặc lạnh lùng thì con sóc đó hạnh phúc.
Nếu con sóc đáng sợ thì con sóc đó có màu đỏ.
Sự thật:
Con sóc còn non và yếu.
Những điều sau đây có thể được xác định về con sóc:",Con sóc có màu xanh lá cây.
"Nếu hươu cao cổ yếu thì hươu cao cổ nóng.
Nếu hươu cao cổ đẹp hoặc lạnh lùng thì hươu cao cổ chậm chạp.
Nếu hươu cao cổ có hình tròn thì hươu cao cổ có màu đỏ.
Nếu con hươu cao cổ buồn bã và mạnh mẽ thì con hươu cao cổ đó có màu xanh.
Nếu hươu cao cổ thông minh thì hươu cao cổ nhỏ bé.
Sự thật:
Con hươu cao cổ tốt và khỏe mạnh.
Có thể xác định những điều sau đây về hươu cao cổ:",Không có gì.
"Nếu hươu cao cổ hạnh phúc thì hươu cao cổ có màu tím.
Nếu hươu cao cổ tròn thì hươu cao cổ thật nhàm chán.
Nếu hươu cao cổ có màu đỏ và nhanh nhẹn thì hươu cao cổ khỏe mạnh.
Nếu hươu cao cổ có màu xanh thì hươu cao cổ lạnh.
Nếu hươu cao cổ có màu xanh thì hươu cao cổ còn nhỏ.
Sự thật:
Con hươu cao cổ lạnh và mềm.
Có thể xác định những điều sau đây về hươu cao cổ:",Không có gì.
"Nếu cây mềm hoặc xanh thì cây lạnh.
Cây thông minh thì cây đẹp.
Cây xấu hay còn non thì cây vui.
Nếu một cái cây nhàm chán thì cây đó chậm chạp.
Nếu cây có màu đỏ hoặc khỏe thì cây có màu xanh.
Sự thật:
Cây có màu tím và nhàm chán.
Có thể xác định những điều sau đây về cây:",Cây chậm chạp.
"Nếu bồ công anh lạnh thì bồ công anh nhỏ.
Nếu bồ công anh có màu đỏ hoặc đáng sợ thì đó là bồ công anh tốt.
Bồ công anh yếu thì bồ công anh mềm.
Nếu bồ công anh có màu tím thì bồ công anh nhanh nhẹn.
Nếu bồ công anh nóng thì bồ công anh buồn.
Sự thật:
Cây bồ công anh đã già và nhỏ.
Những điều sau đây có thể được xác định về bồ công anh:",Không có gì.
"Nếu Frank nhanh thì Frank xanh.
Nếu Frank nhàm chán thì Frank đã già.
Nếu Frank vui thì Frank nhỏ bé.
Nếu Frank mềm mại hoặc nóng nảy thì Frank tròn trịa.
Nếu Frank thông minh thì Frank có màu xanh lam.
Sự thật:
Frank nóng nảy và buồn bã.
Những điều sau đây có thể được xác định về Frank:",Frank tròn trịa.
"Nếu con thỏ có hình tròn thì con thỏ đó đáng sợ.
Nếu con thỏ thông minh thì con thỏ đó nhanh nhẹn.
Nếu thỏ có màu tím thì thỏ tốt.
Nếu con thỏ nhàm chán thì con thỏ đó mạnh mẽ.
Nếu con thỏ lớn thì con thỏ đó chậm.
Sự thật:
Con thỏ thật nhàm chán và đáng sợ.
Những điều sau đây có thể được xác định về con thỏ:",Con thỏ rất mạnh mẽ.
"Cây già thì cây lạnh.
Nếu cây buồn thì cây nhanh.
Nếu cây còn non thì cây có màu tím.
Nếu cây có màu đỏ và tròn là cây sạch.
Nếu cây nóng và to thì cây yếu.
Sự thật:
Cây rất đẹp và khỏe.
Có thể xác định những điều sau đây về cây:",Không có gì.
"Nếu Frank nhàm chán thì Frank yếu đuối.
Nếu Frank đáng sợ thì Frank lại to lớn.
Nếu Frank mạnh mẽ và xấu tính thì Frank đã già.
Nếu Frank đỏ hoặc nóng thì Frank tốt.
Nếu Frank có màu tím và đẹp thì Frank có màu xanh lá cây.
Sự thật:
Frank có màu đỏ và khỏe mạnh.
Những điều sau đây có thể được xác định về Frank:",Frank là tốt.
"Nếu bồ công anh yếu đuối thì bồ công anh sạch.
Nếu bồ công anh có màu xanh và mềm thì đó là bồ công anh tốt.
Nếu bồ công anh già thì bồ công anh đẹp.
Nếu bồ công anh đáng sợ thì bồ công anh nhỏ.
Nếu bồ công anh có màu đỏ hoặc nhàm chán thì đó là bồ công anh xấu.
Sự thật:
Bồ công anh còn trẻ và nhàm chán.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh xấu quá.
"Nếu con bò nhanh hoặc vui vẻ thì con bò đó thật đáng sợ.
Nếu con bò tròn trịa và chậm chạp thì con bò đó có màu tím.
Nếu con bò khỏe mạnh và nhàm chán thì con bò đó còn non.
Bò tốt thì bò nóng.
Nếu con bò khôn và già thì con bò đó nhỏ.
Sự thật:
Con bò to và nhanh.
Những điều sau đây có thể được xác định về con bò:",Con bò thật đáng sợ.
"Nếu con chuột nhàm chán và có màu xanh lá cây thì con chuột đó nhanh.
Nếu chuột còn non và mềm thì chuột sạch.
Chuột đẹp thì chuột già.
Nếu chuột màu tím thì chuột hạnh phúc.
Nếu con chuột khỏe và giỏi thì con chuột đó thông minh.
Sự thật:
Chuột nhỏ và thông minh.
Những điều sau đây có thể được xác định về chuột:",Không có gì.
"Cây khôn thì cây mềm.
Cây nhanh hay mạnh thì cây buồn.
Nếu cây có màu xanh hoặc đáng sợ thì cây xấu.
Nếu cây nóng hoặc sạch thì cây lạnh.
Cây tốt thì cây to.
Sự thật:
Cây thông minh và nhỏ bé.
Có thể xác định những điều sau đây về cây:",Cây mềm.
"Nếu Carol vui thì Carol nhanh.
Nếu Carol mềm yếu thì Carol yếu đuối.
Nếu Carol sạch sẽ và đáng sợ thì Carol lạnh lùng.
Nếu Carol nhỏ thì Carol có màu xanh.
Nếu Carol màu đỏ thì Carol chậm.
Sự thật:
Carol nóng bỏng và đỏ bừng.
Những điều sau đây có thể được xác định về Carol:",Carol chậm chạp.
"Nếu Frank màu xanh lá cây thì Frank có hình tròn.
Nếu Frank buồn hay tốt thì Frank mềm yếu.
Nếu Frank màu tím thì Frank xấu.
Nếu Frank đẹp thì Frank hạnh phúc.
Nếu Frank yếu đuối hoặc còn trẻ thì Frank thật nhàm chán.
Sự thật:
Frank buồn và già.
Những điều sau đây có thể được xác định về Frank:",Frank mềm yếu.
"Nếu Bob yếu đuối và vui vẻ thì Bob tròn trịa.
Nếu Bob lạnh lùng hoặc nhanh nhẹn thì Bob to lớn.
Nếu Bob màu đỏ hoặc thông minh thì Bob mạnh mẽ.
Nếu Bob buồn thì Bob tốt.
Nếu Bob đáng sợ và sạch sẽ thì Bob mềm yếu.
Sự thật:
Bob tròn trịa và nhanh nhẹn.
Những điều sau đây có thể được xác định về Bob:",Bob lớn rồi.
"Nếu Dan thông minh và nóng bỏng thì Dan nhỏ bé.
Nếu Dan yếu thì Dan lớn.
Nếu Dan đáng sợ và có màu xanh lục thì Dan có màu đỏ.
Nếu Dan có màu tím và tròn thì Dan chậm.
Nếu Dan vui thì Dan nhanh.
Sự thật:
Dan còn trẻ và yếu đuối.
Những điều sau đây có thể được xác định về Dan:",Đan lớn rồi.
"Nếu một bông hồng mềm mại và mạnh mẽ thì đó là bông hồng nhàm chán.
Nếu hoa hồng nhỏ thì hoa hồng có màu tím.
Nếu hoa hồng có màu đỏ hoặc còn non thì hoa hồng có màu xanh.
Nếu hoa hồng có màu xanh thì hoa hồng đó lớn.
Nếu bông hồng đáng sợ thì bông hồng đó đã già.
Sự thật:
Bông hồng đỏ và buồn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu xanh lá cây.
"Nếu Erin nhanh hoặc xanh thì Erin tốt.
Nếu Erin lớn hay nhỏ thì Erin lạnh lùng.
Nếu Erin xấu hay mạnh thì Erin đẹp.
Nếu Erin già thì Erin buồn.
Nếu Erin xanh hoặc sạch thì Erin còn trẻ.
Sự thật:
Erin nóng bỏng và xấu tính.
Những điều sau đây có thể được xác định về Erin:",Erin xinh đẹp.
"Nếu cây yếu thì cây có màu tím.
Nếu cây sạch hoặc tròn thì cây có màu xanh.
Nếu cây mềm và nhàm chán thì cây xanh.
Cây tốt thì cây đáng sợ.
Nếu cây chậm hoặc to là cây buồn.
Sự thật:
Cây sạch và già.
Có thể xác định những điều sau đây về cây:",Cây có màu xanh.
"Nếu hoa hướng dương đẹp hoặc có màu xanh thì hoa hướng dương có màu tím.
Nếu hoa hướng dương có màu xanh và nhanh thì hoa hướng dương xấu.
Nếu hoa hướng dương to thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương yếu đuối và đáng sợ thì đó là bông hoa hướng dương thông minh.
Nếu hoa hướng dương tròn trịa hoặc vui vẻ thì đó là hoa hướng dương nhàm chán.
Sự thật:
Hoa hướng dương mạnh mẽ và nhàm chán.
Có thể xác định những điều sau đây về hoa hướng dương:",Không có gì.
"Nếu một con sóc chậm chạp thì con sóc đó thật đáng sợ.
Nếu một con sóc nhàm chán hoặc tốt thì đó là con sóc có hình tròn.
Nếu con sóc mềm thì con sóc đó xấu.
Nếu một con sóc thông minh và vui vẻ thì con sóc đó đã già.
Nếu con sóc có màu xanh thì con sóc đó nhỏ.
Sự thật:
Con sóc lạnh và mềm.
Những điều sau đây có thể được xác định về con sóc:",Con sóc thật tệ.
"Nếu cây anh túc có màu xanh hoặc lạnh thì cây anh túc mềm.
Nếu cây anh túc nhàm chán hoặc nóng bức thì cây anh túc tốt.
Nếu cây anh túc đáng sợ thì cây anh túc sạch sẽ.
Nếu cây anh túc yếu đuối thì cây anh túc thông minh.
Nếu hoa anh túc buồn hay nhanh thì hoa anh túc đã già.
Sự thật:
Cây anh túc xấu và mềm.
Những điều sau đây có thể được xác định về cây anh túc:",Không có gì.
"Nếu chuột tròn thì chuột còn non.
Nếu chuột yếu và xanh thì chuột đáng sợ.
Nếu con chuột nhàm chán thì con chuột đó lạnh lùng.
Nếu chuột nhanh và nóng thì chuột vui.
Chuột mạnh thì chuột già.
Sự thật:
Chuột tốt và tròn.
Những điều sau đây có thể được xác định về chuột:",Chuột còn trẻ.
"Nếu bồ công anh mềm mại thì bồ công anh thông minh.
Nếu bồ công anh còn non thì bồ công anh nóng.
Nếu bồ công anh tốt và chậm rãi thì bồ công anh hạnh phúc.
Nếu bồ công anh khỏe và xanh thì bồ công anh có màu tím.
Nếu bồ công anh nhanh và già thì bồ công anh lạnh.
Sự thật:
Bồ công anh tròn trịa và khỏe mạnh.
Những điều sau đây có thể được xác định về bồ công anh:",Không có gì.
"Nếu Alice xấu hay vui thì Alice có màu đỏ.
Nếu Alice lạnh lùng thì Alice mạnh mẽ.
Nếu Alice già thì Alice nhỏ.
Nếu Alice đáng sợ thì Alice còn trẻ.
Nếu Alice chậm chạp và buồn bã thì Alice yếu đuối.
Sự thật:
Alice lạnh lùng và tròn trịa.
Những điều sau đây có thể được xác định về Alice:",Alice rất mạnh mẽ.
"Nếu hoa hồng có màu xanh lam hoặc sạch thì hoa hồng có màu xanh lục.
Nếu hoa hồng lạnh và nhanh thì hoa hồng nóng.
Nếu một bông hồng buồn thì bông hồng đó xấu.
Nếu một bông hồng đáng sợ thì đó là bông hồng chậm chạp.
Nếu hoa hồng to thì hoa hồng mềm.
Sự thật:
Hoa hồng to và nóng.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng mềm mại.
"Nếu Frank đẹp thì Frank có màu đỏ.
Nếu Frank buồn thì Frank mạnh mẽ.
Nếu Frank tím tái và già nua thì Frank nhàm chán.
Nếu Frank chậm thì Frank xanh.
Nếu Frank tròn trịa hoặc trẻ trung thì Frank xấu.
Sự thật:
Frank to lớn và buồn bã.
Những điều sau đây có thể được xác định về Frank:",Frank rất mạnh mẽ.
"Nếu Alice yếu thì Alice xấu.
Nếu Alice còn trẻ thì Alice có màu đỏ.
Nếu Alice có màu xanh lá cây thì Alice thật đáng sợ.
Nếu Alice nhàm chán thì Alice có màu tím.
Nếu Alice mạnh mẽ và hạnh phúc thì Alice nhanh nhẹn.
Sự thật:
Alice thông minh và trẻ trung.
Những điều sau đây có thể được xác định về Alice:",Alice có màu đỏ.
"Nếu Bob lạnh lùng thì Bob nhàm chán.
Nếu Bob yếu thì Bob màu đỏ.
Nếu Bob màu tím thì Bob tốt.
Nếu Bob mềm mại và tròn trịa thì Bob nóng bỏng.
Nếu Bob lớn thì Bob già.
Sự thật:
Bob to và xanh.
Những điều sau đây có thể được xác định về Bob:",Bob già rồi.
"Nếu Dan còn trẻ thì Dan có màu tím.
Nếu Dan yếu đuối và buồn bã thì Dan tròn trịa.
Nếu Dan đáng sợ hoặc có màu đỏ thì Dan nhàm chán.
Nếu Dan sạch thì Dan nhỏ.
Nếu Dan giỏi thì Dan nhanh.
Sự thật:
Dan thông minh và xanh tươi.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu Alice chậm chạp và nóng nảy thì Alice thông minh.
Nếu Alice nhỏ bé và buồn bã thì Alice nhanh nhẹn.
Nếu Alice lớn và hạnh phúc thì Alice đã già.
Nếu Alice lạnh thì Alice có màu đỏ.
Nếu Alice còn trẻ thì Alice mạnh mẽ.
Sự thật:
Alice to lớn và lạnh lùng.
Những điều sau đây có thể được xác định về Alice:",Alice có màu đỏ.
"Nếu con thỏ nóng thì con thỏ mềm.
Nếu con thỏ có màu xanh lam và xanh lục thì con thỏ đó đang buồn.
Nếu con thỏ có màu tím thì con thỏ đó nhàm chán.
Nếu con thỏ sạch sẽ hoặc to lớn thì đó là con thỏ xấu.
Nếu một con thỏ lạnh lùng và yếu đuối thì con thỏ đó thật đáng sợ.
Sự thật:
Con thỏ có màu xanh lá cây và màu tím.
Những điều sau đây có thể được xác định về con thỏ:",Con thỏ thật nhàm chán.
"Nếu con gấu có màu đỏ thì con gấu đó lạnh.
Gấu mềm thì gấu chán.
Nếu một con gấu xấu thì con gấu đó đáng sợ.
Nếu gấu còn trẻ và to thì gấu đó đẹp.
Nếu con gấu tròn thì con gấu đó buồn.
Sự thật:
Con gấu có hình tròn và màu xanh.
Những điều sau đây có thể được xác định về con gấu:",Con gấu đang buồn.
"Nếu Erin mềm mại và nóng bỏng thì Erin đã già.
Nếu Erin nhàm chán thì Erin đẹp.
Nếu Erin nhỏ thì Erin thật đáng sợ.
Nếu Erin xấu thì Erin còn trẻ.
Nếu Erin nhanh và tím thì Erin to.
Sự thật:
Erin xấu và nóng bỏng.
Những điều sau đây có thể được xác định về Erin:",Erin còn trẻ.
"Nếu Bob mạnh mẽ hay hạnh phúc thì Bob đã già.
Nếu Bob xấu và đỏ thì Bob nhanh.
Nếu Bob tốt thì Bob mềm.
Nếu Bob còn trẻ và yếu thì Bob có màu tím.
Nếu Bob sạch hoặc xanh thì Bob thông minh.
Sự thật:
Bob nhàm chán và tốt bụng.
Những điều sau đây có thể được xác định về Bob:",Bob mềm mại.
"Nếu hổ có màu tím thì hổ mạnh.
Hổ chậm thì hổ nhỏ.
Nếu hổ còn trẻ thì hổ tốt.
Nếu hổ sạch hoặc xanh thì hổ nhanh.
Nếu hổ tròn là hổ già.
Sự thật:
Con hổ có màu tím và yếu đuối.
Những điều sau đây có thể được xác định về con hổ:",Con hổ rất mạnh mẽ.
"Nếu một con gấu trúc lạnh lùng và buồn bã thì đó là con gấu sạch sẽ.
Nếu một con gấu trúc già thì nó có màu xanh.
Nếu một con gấu trúc tốt thì con gấu trúc đó phải lớn.
Nếu gấu trúc có màu đỏ thì gấu trúc có màu tím.
Nếu gấu trúc nhanh thì gấu trúc có màu xanh.
Sự thật:
Gấu trúc rất nhanh và mềm mại.
Những điều sau đây có thể được xác định về gấu trúc:",Con gấu trúc có màu xanh.
"Nếu con chuột có màu xanh thì con chuột đó đáng sợ.
Nếu chuột to hoặc lạnh thì chuột tròn.
Nếu chuột nhanh thì chuột có màu tím.
Chuột tốt thì chuột yếu.
Nếu con chuột buồn thì con chuột đó có màu đỏ.
Sự thật:
Con chuột xanh và vui vẻ.
Những điều sau đây có thể được xác định về chuột:",Con chuột thật đáng sợ.
"Nếu con voi nhàm chán thì con voi mạnh mẽ.
Nếu con voi nhỏ thì con voi đó sạch sẽ.
Nếu con voi có màu xanh hoặc lạnh thì con voi có màu xanh.
Nếu con voi chậm chạp thì con voi buồn.
Nếu con voi lớn thì con voi nóng.
Sự thật:
Con voi to và đẹp.
Có thể xác định những điều sau đây về con voi:",Con voi đang nóng.
"Nếu cây anh túc còn non thì cây anh túc nhỏ.
Nếu cây anh túc đáng sợ và thông minh thì cây anh túc có hình tròn.
Nếu cây thuốc phiện yếu hay tốt thì cây thuốc phiện sạch.
Nếu một bông hoa anh túc nhàm chán thì hoa anh túc đang buồn.
Nếu cây anh túc mềm hoặc có màu xanh lục thì cây anh túc có màu tím.
Sự thật:
Cây anh túc già và trẻ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc nhỏ.
"Nếu nhím còn nhỏ thì nhím nóng nảy.
Nếu nhím nhanh thì nhím sạch sẽ.
Nếu nhím buồn và tốt thì nhím nhàm chán.
Nếu con nhím thông minh hoặc xanh lá cây thì con nhím đó là người lạnh lùng.
Nếu con nhím có màu xanh và tròn thì con nhím đó đáng sợ.
Sự thật:
Con nhím sạch sẽ và trẻ trung.
Những điều sau đây có thể được xác định về con nhím:",Con nhím đang nóng.
"Nếu con chó màu xanh lá cây thì con chó đó màu xanh lam.
Chó tốt thì chó buồn.
Nếu một con chó to và sạch sẽ thì con chó đó khỏe mạnh.
Nếu một con chó già và nhàm chán thì con chó đó còn nhỏ.
Nếu chó chậm thì chó bị lạnh.
Sự thật:
Con chó nhanh và chậm.
Những điều sau đây có thể được xác định về con chó:",Con chó bị lạnh.
"Nếu Carol xanh xao hoặc yếu đuối thì Carol lạnh lùng.
Nếu Carol chậm thì Carol tệ.
Nếu Carol còn trẻ thì Carol nhàm chán.
Nếu Carol màu xanh lá cây thì Carol nhỏ.
Nếu Carol đáng sợ và mềm yếu thì Carol buồn.
Sự thật:
Carol chậm rãi và nóng bỏng.
Những điều sau đây có thể được xác định về Carol:",Carol thật tệ.
"Nếu một bông hồng đáng sợ thì đó là bông hồng yếu đuối.
Nếu bông hồng còn non thì bông hồng đó buồn.
Nếu bông hồng xấu thì bông hồng đó thông minh.
Nếu hoa hồng mềm hoặc chậm thì hoa hồng có màu đỏ.
Nếu hoa hồng đẹp thì hoa hồng đó tốt.
Sự thật:
Bông hồng buồn và mềm mại.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu đỏ.
"Nếu cây anh túc già hoặc khôn thì cây anh túc mềm.
Nếu một bông hoa anh túc còn non nớt và nhàm chán thì đó là bông hoa sạch.
Nếu cây anh túc tròn hoặc lạnh thì cây anh túc chậm chạp.
Nếu hoa anh túc có màu xanh thì hoa anh túc mạnh mẽ.
Nếu anh túc tốt và nóng thì anh túc có màu đỏ.
Sự thật:
Cây anh túc thật nhàm chán và thông minh.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc mềm mại.
"Nếu Frank to lớn thì Frank đẹp.
Nếu Frank tròn trịa thì Frank còn trẻ.
Nếu Frank tốt thì Frank đáng sợ.
Nếu Frank lạnh lùng hoặc vui vẻ thì Frank có màu đỏ.
Nếu Frank xấu hoặc già thì Frank mạnh mẽ.
Sự thật:
Frank nhỏ con và tốt bụng.
Những điều sau đây có thể được xác định về Frank:",Frank thật đáng sợ.
"Nếu hoa hướng dương thông minh và sạch sẽ thì hoa hướng dương đó đẹp.
Nếu hoa hướng dương nhàm chán hoặc lạnh lẽo thì hoa hướng dương có màu đỏ.
Nếu hoa hướng dương có màu xanh hoặc yếu ớt thì hoa hướng dương đang buồn.
Nếu hoa hướng dương nóng hoặc xanh thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương vui vẻ và to lớn thì đó là bông hoa hướng dương nhanh nhẹn.
Sự thật:
Hoa hướng dương xanh tươi và hạnh phúc.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương có kích thước nhỏ.
"Nếu Carol mạnh thì Carol có màu xanh.
Nếu Carol tròn trịa thì Carol sạch sẽ.
Nếu Carol đáng sợ thì Carol vui.
Nếu Carol xấu hoặc tím thì Carol mềm yếu.
Nếu Carol nóng bỏng thì Carol đẹp.
Sự thật:
Carol mạnh mẽ và sạch sẽ.
Những điều sau đây có thể được xác định về Carol:",Carol có màu xanh.
"Nếu cây anh túc có màu xanh và đỏ thì cây anh túc có màu tím.
Nếu một bông hoa anh túc vui vẻ và dịu dàng thì hoa anh túc lạnh lùng.
Nếu một bông hoa anh túc nhàm chán và thông minh thì hoa anh túc có hình tròn.
Nếu một bông hoa anh túc buồn thì đó là bông hoa anh túc đẹp.
Nếu cây anh túc già thì cây anh túc nhanh.
Sự thật:
Cây anh túc thật đáng sợ và mạnh mẽ.
Những điều sau đây có thể được xác định về cây anh túc:",Không có gì.
"Nếu Erin già thì Erin buồn.
Nếu Erin nhàm chán và xấu thì Erin có màu đỏ.
Nếu Erin nhanh và thông minh thì Erin lại mềm yếu.
Nếu Erin yếu và nóng thì Erin nhỏ.
Nếu Erin vui hoặc xanh thì Erin chậm.
Sự thật:
Erin nhanh và tốt.
Những điều sau đây có thể được xác định về Erin:",Không có gì.
"Nếu cây nhỏ thì cây đẹp.
Nếu cây có màu xanh và còn non thì cây đó nhàm chán.
Nếu cây mà tròn trịa thì cây lạnh.
Cây thông minh thì cây yếu.
Nếu cây mềm hoặc già thì cây nóng.
Sự thật:
Cây buồn và đỏ.
Có thể xác định những điều sau đây về cây:",Không có gì.
"Nếu hoa hồng tròn hay đẹp thì đó là hoa hồng nhanh nhẹn.
Nếu một bông hồng sạch sẽ thì đó là bông hồng mạnh mẽ.
Nếu bông hồng còn nhỏ thì đó là bông hồng già.
Nếu một bông hồng nhàm chán hay xấu xí thì đóa hồng đó có màu đỏ.
Nếu bông hồng vui vẻ hay nóng bỏng thì bông hồng đó còn trẻ.
Sự thật:
Hoa hồng thật đáng sợ và nhàm chán.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu đỏ.
"Nếu Alice chậm chạp hoặc đáng sợ thì Alice tốt.
Nếu Alice nhàm chán thì Alice yếu đuối.
Nếu Alice có màu xanh lá cây thì Alice thông minh.
Nếu Alice xinh đẹp và sạch sẽ thì Alice xấu.
Nếu Alice lớn thì Alice lạnh lùng.
Sự thật:
Alice già và đáng sợ.
Những điều sau đây có thể được xác định về Alice:",Alice là tốt.
"Nếu hươu cao cổ già và trẻ thì hươu cao cổ lạnh.
Nếu hươu cao cổ đẹp và nhanh nhẹn thì hươu cao cổ có hình tròn.
Nếu hươu cao cổ chậm thì hươu cao cổ có màu xanh.
Nếu con hươu cao cổ có màu xanh thì con hươu cao cổ đó nóng.
Nếu con hươu cao cổ tốt và có màu đỏ thì con hươu đó sạch sẽ.
Sự thật:
Con hươu cao cổ rất đẹp và xanh.
Có thể xác định những điều sau đây về hươu cao cổ:",Không có gì.
"Nếu con mèo to thì con mèo đó có màu xanh.
Nếu mèo già và đẹp thì mèo buồn.
Nếu con mèo lạnh và có màu xanh lá cây thì con mèo đó sạch sẽ.
Nếu con mèo tròn trịa hoặc vui vẻ thì con mèo đó tốt.
Nếu con mèo chậm và nhanh thì con mèo đó có màu đỏ.
Sự thật:
Con mèo lạnh lùng và tròn trịa.
Những điều sau đây có thể được xác định về con mèo:",Con mèo tốt quá.
"Nếu cây mềm yếu thì cây nhanh.
Nếu cây đáng sợ thì cây có màu xanh.
Cây mà chán thì cây già.
Cây tốt thì cây có màu tím.
Nếu cây vui thì cây nóng.
Sự thật:
Cây thật đáng sợ và trẻ trung.
Có thể xác định những điều sau đây về cây:",Cây có màu xanh.
"Nếu cây yếu và to thì cây có màu đỏ.
Cây tốt thì cây chán.
Nếu cây nhỏ thì cây mềm.
Nếu cây xanh và thông minh thì cây đó nhanh.
Nếu cây đẹp thì cây lạnh.
Sự thật:
Cây có màu xanh và nhanh nhẹn.
Có thể xác định những điều sau đây về cây:",Không có gì.
"Nếu Dan nhàm chán và vui vẻ thì Dan thông minh.
Nếu Dan tốt thì Dan trong sạch.
Nếu Dan mạnh mẽ hay đáng sợ thì Dan mềm mại.
Nếu Dan có màu đỏ hoặc tím thì Dan xấu.
Nếu Dan chậm hoặc đẹp thì Dan tròn.
Sự thật:
Dan nhàm chán và chậm chạp.
Những điều sau đây có thể được xác định về Dan:",Đan tròn.
"Nếu Dan có màu xanh thì Dan nóng.
Nếu Dan thông minh và buồn bã thì Dan tròn trịa.
Nếu Dan có màu tím thì Dan lạnh.
Nếu Dan mạnh mẽ thì Dan hạnh phúc.
Nếu Dan già thì Dan tốt.
Sự thật:
Dan mạnh mẽ và nhàm chán.
Những điều sau đây có thể được xác định về Dan:",Đan vui mừng.
"Nếu gấu yếu hoặc mềm thì gấu chán.
Nếu con gấu nhỏ thì con gấu đó đẹp.
Nếu con gấu già thì con gấu đó sạch sẽ.
Gấu tốt thì gấu to.
Nếu một con gấu đáng sợ và có màu xanh lục thì con gấu đó có màu đỏ.
Sự thật:
Con gấu mềm và có màu đỏ.
Những điều sau đây có thể được xác định về con gấu:",Con gấu chán quá.
"Bò tốt thì bò tròn.
Nếu con bò nóng thì con bò đó đẹp.
Nếu con bò nhàm chán hoặc khỏe mạnh thì con bò đó chậm chạp.
Nếu con bò thông minh thì con bò đó yếu.
Nếu con bò đáng sợ thì con bò đó lạnh lùng.
Sự thật:
Con bò thông minh và nhanh nhẹn.
Những điều sau đây có thể được xác định về con bò:",Con bò yếu đuối.
"Nếu Carol chậm thì Carol buồn.
Nếu Carol nóng bỏng thì Carol mạnh mẽ.
Nếu Carol mềm yếu thì Carol xấu.
Nếu Carol đáng sợ thì Carol tròn trịa.
Nếu Carol nhàm chán hoặc tím ngắt thì Carol xinh đẹp.
Sự thật:
Carol còn trẻ và lạnh lùng.
Những điều sau đây có thể được xác định về Carol:",Không có gì.
"Nếu con bò già và đỏ bừng thì con bò đó vui.
Nếu con bò nhàm chán thì con bò đó chậm chạp.
Nếu con bò mềm thì con bò đó xấu.
Nếu bò yếu hoặc to thì bò còn non.
Bò khỏe thì bò nóng.
Sự thật:
Con bò chậm chạp và đỏ bừng.
Những điều sau đây có thể được xác định về con bò:",Không có gì.
"Nếu bồ công anh có màu xanh thì bồ công anh nóng.
Nếu bồ công anh thông minh hay tốt thì bồ công anh có màu đỏ.
Nếu bồ công anh nhàm chán thì bồ công anh to.
Nếu bồ công anh đáng sợ hoặc nhanh nhẹn thì bồ công anh đẹp.
Nếu bồ công anh yếu và mạnh thì bồ công anh có màu tím.
Sự thật:
Bồ công anh còn trẻ và đáng sợ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật đẹp.
"Nếu Alice mạnh mẽ hay nóng bỏng thì Alice tốt.
Nếu Alice đáng sợ thì Alice có màu đỏ.
Nếu Alice còn trẻ hoặc yếu đuối thì Alice xấu.
Nếu Alice buồn hoặc xanh lục thì Alice có màu xanh lam.
Nếu Alice nhàm chán thì Alice mềm yếu.
Sự thật:
Alice nhỏ bé và buồn bã.
Những điều sau đây có thể được xác định về Alice:",Alice có màu xanh.
"Nếu hà mã có màu đỏ thì hà mã sạch.
Nếu hà mã mềm hay đẹp thì hà mã xấu.
Nếu hà mã lạnh thì hà mã chậm.
Nếu hà mã thông minh thì hà mã có hình tròn.
Nếu hà mã có màu xanh hoặc khỏe mạnh thì hà mã rất đáng sợ.
Sự thật:
Con hà mã già và lạnh.
Những điều sau đây có thể được xác định về hà mã:",Con hà mã chậm chạp.
"Nếu Carol sạch sẽ thì Carol buồn.
Nếu Carol có màu tím thì Carol đáng sợ.
Nếu Carol vui vẻ và xanh tươi thì Carol nhàm chán.
Nếu Carol già và to lớn thì Carol mềm yếu.
Nếu Carol đỏ mặt hoặc lạnh lùng thì Carol mạnh mẽ.
Sự thật:
Carol xinh đẹp và to lớn.
Những điều sau đây có thể được xác định về Carol:",Không có gì.
