question,target
"Nếu Bob thông minh thì Bob giỏi.
Nếu Bob còn trẻ hoặc nhàm chán thì Bob có màu đỏ.
Nếu Bob hạnh phúc thì Bob già rồi.
Nếu Bob xấu thì Bob có màu xanh.
Nếu Bob nhỏ thì Bob sạch sẽ.
Sự thật:
Bob già và trẻ.
Những điều sau đây có thể được xác định về Bob:",Bob có màu đỏ.
"Nếu bông hồng đáng sợ thì bông hồng đó hạnh phúc.
Nếu hoa hồng có màu đỏ thì hoa hồng đó đã già.
Hoa hồng còn non hay lớn là hoa hồng buồn.
Nếu hoa hồng lạnh thì hoa hồng có màu tím.
Hoa hồng tốt hay chậm là hoa hồng tròn.
Sự thật:
Hoa hồng có màu đỏ và đáng sợ.
Những điều sau đây có thể được xác định về hoa hồng:",Bông hồng hạnh phúc và già nua.
"Nếu Frank có màu tím hoặc xấu thì Frank đẹp.
Nếu Frank nóng bỏng hay tốt bụng thì Frank hạnh phúc.
Nếu Frank mạnh mẽ thì Frank lạnh lùng.
Nếu Frank thông minh và sạch sẽ thì Frank lại mềm yếu.
Nếu Frank xanh và nhanh thì Frank còn trẻ.
Sự thật:
Frank sạch sẽ và xinh đẹp.
Những điều sau đây có thể được xác định về Frank:",Không có gì.
"Nếu sư tử nhanh hoặc xanh lam thì sư tử nhỏ.
Nếu sư tử sạch và có màu đỏ thì sư tử nóng.
Nếu sư tử tròn thì sư tử xấu.
Nếu một con sư tử mềm mại và xinh đẹp thì con sư tử đó hạnh phúc.
Nếu sư tử lạnh lùng thì sư tử đáng sợ.
Sự thật:
Sư tử vui vẻ và lạnh lùng.
Những điều sau đây có thể được xác định về con sư tử:",Con sư tử thật đáng sợ.
"Nếu Erin lớn thì Erin chậm.
Nếu Erin xanh và lạnh lùng thì Erin mạnh mẽ.
Nếu Erin già thì Erin nhanh.
Nếu Erin xấu thì Erin vui.
Nếu Erin nhỏ và tròn thì Erin tốt.
Sự thật:
Erin buồn và lớn.
Những điều sau đây có thể được xác định về Erin:",Erin chậm chạp.
"Nếu cây khôn và khỏe thì cây nhỏ.
Nếu cây tròn và già thì cây chậm phát triển.
Cây yếu thì cây xấu.
Cây mềm thì cây buồn.
Nếu cây đẹp và lạnh thì cây có màu tím.
Sự thật:
Cây yếu và non.
Có thể xác định những điều sau đây về cây:",Cây xấu quá.
"Nếu một con bò mềm mại hoặc thông minh thì con bò đó thật đáng sợ.
Bò xấu thì bò nhỏ.
Nếu con bò tốt và lạnh thì con bò đó còn non.
Nếu con bò tròn trịa thì con bò đó hạnh phúc.
Nếu con bò nhanh hay già thì con bò đó to.
Sự thật:
Con bò rất đẹp và tròn trịa.
Những điều sau đây có thể được xác định về con bò:",Con bò đang hạnh phúc.
"Nếu hoa hướng dương mạnh mẽ và buồn bã thì đó là hoa hướng dương xấu.
Nếu hoa hướng dương to và sạch thì hoa hướng dương thật nhàm chán.
Nếu hoa hướng dương tròn hay tốt thì đó là hoa hướng dương già.
Nếu hoa hướng dương có màu tím và đẹp thì hoa hướng dương đó yếu đuối.
Nếu hoa hướng dương nhanh thì hoa hướng dương có màu đỏ.
Sự thật:
Hoa hướng dương nhanh và xanh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương có màu đỏ.
"Nếu cây anh túc tròn và to thì cây anh túc lạnh.
Nếu cây anh túc nóng bỏng hoặc đáng sợ thì cây anh túc chậm chạp.
Nếu một bông hoa anh túc đẹp và có màu xanh thì hoa anh túc sẽ hạnh phúc.
Nếu hoa anh túc xanh và buồn thì hoa anh túc mạnh mẽ.
Nếu một cây anh túc nhàm chán thì đó là cây anh túc xấu.
Sự thật:
Cây anh túc tròn trịa và nhàm chán.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc rất tệ.
"Nếu con sóc nhỏ thì con sóc đó nhanh.
Nếu sóc già thì sóc có hình tròn.
Nếu con sóc to thì con sóc đó khỏe.
Nếu một con sóc chậm chạp và thông minh thì đó là con sóc lạnh lùng.
Nếu con sóc có màu đỏ thì con sóc đó đáng sợ.
Sự thật:
Con sóc chậm chạp và to lớn.
Những điều sau đây có thể được xác định về con sóc:",Con sóc rất mạnh mẽ.
"Nếu Carol lạnh thì Carol nhanh.
Nếu Carol tròn trịa thì Carol yếu.
Nếu Carol còn trẻ và buồn bã thì Carol nóng bỏng.
Nếu Carol có màu xanh lam thì Carol hạnh phúc.
Nếu Carol xấu thì Carol đỏ.
Sự thật:
Carol xấu và nhanh nhẹn.
Những điều sau đây có thể được xác định về Carol:",Carol có màu đỏ.
"Nếu con chó khoẻ thì con chó có màu tím.
Nếu chó già hoặc đỏ bừng thì chó bị lạnh.
Nếu con chó nhỏ thì con chó đó đẹp.
Nếu con chó xanh hay tốt thì con chó đó xấu.
Chó sạch thì chó nóng.
Sự thật:
Con chó nóng và nhỏ.
Những điều sau đây có thể được xác định về con chó:",Con chó thật đẹp.
"Nếu bồ công anh thông minh thì bồ công anh có màu tím.
Bồ công anh sạch thì bồ công anh nóng.
Nếu bồ công anh mềm mại thì bồ công anh nhàm chán.
Nếu bồ công anh yếu đuối hay vui vẻ thì bồ công anh có màu đỏ.
Bồ công anh xấu thì bồ công anh to.
Sự thật:
Bồ công anh xấu và sạch.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh nóng và to.
"Nếu Dan chậm hoặc yếu thì Dan có màu xanh.
Nếu Dan lạnh thì Dan lớn.
Nếu Dan trong sạch thì Dan hạnh phúc.
Nếu Đan tròn và khỏe thì Đan có màu tím.
Nếu Dan nhàm chán thì Dan đẹp.
Sự thật:
Dan hạnh phúc và già đi.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu Bob thông minh thì Bob thật đáng sợ.
Nếu Bob nhỏ và nhanh thì Bob yếu.
Nếu Bob màu tím thì Bob chậm.
Nếu Bob lớn hoặc buồn thì Bob xanh.
Nếu Bob mềm thì Bob có màu đỏ.
Sự thật:
Bob sạch sẽ và thông minh.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu Carol vui hay chậm thì Carol nhanh.
Nếu Carol xinh đẹp hay nhỏ nhắn thì Carol nóng bỏng.
Nếu Carol màu xanh lá cây thì Carol lạnh lùng.
Nếu Carol buồn hay đỏ mặt thì Carol đã già.
Nếu Carol có màu xanh lam hoặc to lớn thì Carol sạch sẽ.
Sự thật:
Carol xinh đẹp và to lớn.
Những điều sau đây có thể được xác định về Carol:",Carol nóng bỏng và sạch sẽ.
"Nếu bồ công anh buồn và nhỏ bé thì bồ công anh lạnh lùng.
Nếu bồ công anh nhanh thì bồ công anh xấu.
Nếu bồ công anh tròn và còn non thì đó là bồ công anh thông minh.
Nếu bồ công anh già và sạch thì bồ công anh nóng.
Nếu bồ công anh chậm thì bồ công anh có màu đỏ.
Sự thật:
Bồ công anh chậm chạp và xanh tươi.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu đỏ.
"Nếu hoa hướng dương đẹp thì hoa hướng dương có màu xanh.
Nếu hoa hướng dương nhỏ thì hoa hướng dương sẽ buồn.
Nếu hoa hướng dương đáng sợ thì hoa hướng dương lạnh lùng.
Nếu hoa hướng dương nhanh thì hoa hướng dương to.
Nếu hoa hướng dương chậm hoặc non thì hoa hướng dương có hình tròn.
Sự thật:
Hoa hướng dương mềm mại và nhàm chán.
Có thể xác định những điều sau đây về hoa hướng dương:",Không có gì.
"Nếu Alice già thì Alice xinh đẹp.
Nếu Alice nhỏ thì Alice nhanh.
Nếu Alice to và xấu thì Alice có màu xanh.
Nếu Alice tròn trịa thì Alice mềm mại.
Nếu Alice có màu tím thì Alice sạch sẽ.
Sự thật:
Alice thật đáng sợ và già nua.
Những điều sau đây có thể được xác định về Alice:",Alice thật xinh đẹp.
"Nếu bồ công anh nhỏ thì bồ công anh tốt.
Bồ công anh xấu thì bồ công anh có màu đỏ.
Nếu bồ công anh thông minh và xanh tươi thì bồ công anh nhàm chán.
Nếu bồ công anh to thì bồ công anh thật đáng sợ.
Nếu bồ công anh chậm thì bồ công anh nhanh.
Sự thật:
Bồ công anh thật lớn và hạnh phúc.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật đáng sợ.
"Nếu cây anh túc xấu và còn non thì cây anh túc buồn.
Nếu cây anh túc đẹp thì cây anh túc tốt.
Nếu cây anh túc già thì cây anh túc nhỏ.
Nếu cây anh túc mềm và lạnh thì cây anh túc có hình tròn.
Nếu cây anh túc có màu tím hoặc hạnh phúc thì đó là cây anh túc sạch.
Sự thật:
Cây anh túc đã già và đỏ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc nhỏ.
"Nếu con gấu có màu xanh hoặc xấu thì con gấu đó có màu đỏ.
Nếu con gấu buồn bã và nhanh nhẹn thì con gấu đó có màu tím.
Nếu con gấu lạnh và già thì con gấu đó yếu.
Nếu con gấu tròn và khỏe thì con gấu đó nóng.
Gấu tốt thì gấu nhỏ.
Sự thật:
Gấu mềm và tốt.
Những điều sau đây có thể được xác định về con gấu:",Con gấu nhỏ.
"Nếu chó xấu tức là chó lạnh.
Nếu con chó có màu xanh thì con chó đó đáng sợ.
Nếu con chó tròn trịa và buồn bã thì con chó đó nhỏ.
Nếu con chó khỏe thì con chó đó già.
Nếu chó có màu tím hoặc thông minh thì chó mềm.
Sự thật:
Con chó nhỏ và xấu.
Những điều sau đây có thể được xác định về con chó:",Con chó bị lạnh.
"Nếu gấu trúc có màu tím hoặc sạch thì gấu trúc lạnh.
Nếu một chú gấu trúc vui vẻ và to lớn thì chú gấu trúc đó thật nhàm chán.
Nếu con gấu trúc chậm chạp thì con gấu trúc đó có hình tròn.
Nếu một con gấu trúc tốt và thông minh thì con gấu trúc đó rất đẹp.
Nếu một chú gấu trúc buồn thì chú gấu trúc đó có màu đỏ.
Sự thật:
Gấu trúc lạnh lùng và thông minh.
Những điều sau đây có thể được xác định về gấu trúc:",Không có gì.
"Nếu Frank nóng bỏng và đáng sợ thì Frank lại có màu xanh lam.
Nếu Frank trong sạch thì Frank mạnh mẽ.
Nếu Frank màu xanh lá cây thì Frank đã già.
Nếu Frank nhàm chán thì Frank nhanh.
Nếu Frank mềm yếu thì Frank còn trẻ.
Sự thật:
Frank sạch sẽ và yếu đuối.
Những điều sau đây có thể được xác định về Frank:",Frank rất mạnh mẽ.
"Nếu một con gấu trúc đáng sợ và nóng bỏng thì con gấu trúc đó có màu đỏ.
Nếu một con gấu trúc sạch sẽ hoặc tròn trịa thì đó là con gấu thông minh.
Nếu gấu trúc có màu tím hoặc xanh lam thì gấu trúc đó nhanh.
Nếu một con gấu trúc khỏe mạnh và có màu xanh lục thì đó là con gấu trúc mềm mại.
Nếu một con gấu trúc già thì con gấu trúc đó thật nhàm chán.
Sự thật:
Con gấu trúc tròn trịa và khỏe mạnh.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc rất thông minh.
"Nếu Alice mềm hoặc đỏ thì Alice yếu.
Nếu Alice to lớn và xanh xao thì Alice buồn.
Nếu Alice tệ thì Alice thật nhàm chán.
Nếu Alice lạnh lùng thì Alice già rồi.
Nếu Alice có màu xanh thì Alice chậm.
Sự thật:
Alice lạnh lùng và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice già rồi.
"Nếu hoa hồng lạnh thì hoa hồng có màu đỏ.
Nếu một bông hồng buồn thì đó là bông hồng mạnh mẽ.
Nếu một bông hồng mềm mại và to lớn thì đó là bông hồng hạnh phúc.
Nếu một bông hồng tốt hoặc có màu xanh thì đó là bông hồng nhanh.
Nếu hoa hồng có màu nóng hoặc tím thì hoa hồng đó nhỏ.
Sự thật:
Bông hồng buồn và nhỏ bé.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng rất mạnh mẽ.
"Nếu hoa hồng mạnh mẽ thì hoa hồng lạnh lùng.
Nếu hoa hồng đã già thì hoa hồng thật đáng sợ.
Nếu một bông hồng tròn và đẹp thì bông hồng đó hạnh phúc.
Nếu hoa hồng nhỏ thì hoa hồng yếu.
Nếu một bông hồng xấu thì đó là bông hồng chậm chạp.
Sự thật:
Hoa hồng thật đáng sợ và xấu xa.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng chậm chạp.
"Nếu hươu cao cổ xấu hoặc mềm yếu thì hươu cao cổ thông minh.
Nếu hươu cao cổ già hoặc tròn trịa thì hươu cao cổ khỏe mạnh.
Nếu hươu cao cổ nhỏ hay lớn thì hươu cao cổ còn nhỏ.
Nếu hươu cao cổ sạch sẽ hoặc buồn bã thì hươu cao cổ chậm chạp.
Nếu con hươu cao cổ đẹp thì con hươu cao cổ đó có màu xanh.
Sự thật:
Con hươu cao cổ rất tốt và đẹp.
Những điều sau đây có thể được xác định về hươu cao cổ:",Con hươu cao cổ có màu xanh.
"Nếu hà mã thông minh thì hà mã nóng tính.
Nếu hà mã hạnh phúc thì hà mã yếu đuối.
Nếu hà mã tròn và nhanh thì hà mã có màu xanh.
Nếu hà mã mềm mại và nhàm chán thì hà mã nhỏ.
Nếu một con hà mã xấu xa và đáng sợ thì hà mã đó sạch sẽ.
Sự thật:
Con hà mã yếu đuối và nhàm chán.
Những điều sau đây có thể được xác định về hà mã:",Không có gì.
"Nếu Carol thông minh và lạnh lùng thì Carol to lớn.
Nếu Carol xấu thì Carol nóng.
Nếu Carol yếu hoặc già thì Carol tốt.
Nếu Carol màu đỏ thì Carol màu tím.
Nếu Carol còn trẻ hoặc chậm chạp thì Carol có màu xanh lam.
Sự thật:
Carol tốt và đỏ.
Những điều sau đây có thể được xác định về Carol:",Carol có màu tím.
"Nếu con bò vui và nhỏ bé thì con bò đó buồn.
Nếu bò nóng hoặc đỏ là bò chậm.
Nếu con bò lạnh hoặc có màu xanh lam thì con bò đó tốt.
Nếu con bò thông minh và đáng sợ thì con bò đó mềm yếu.
Bò đẹp thì bò còn non.
Sự thật:
Con bò thật đẹp và đáng sợ.
Những điều sau đây có thể được xác định về con bò:",Con bò còn non.
"Nếu Dan có màu tím hoặc lạnh thì Dan còn trẻ.
Nếu Dan xấu và chậm thì Dan sạch.
Nếu Dan màu đỏ thì Dan vui.
Nếu Dan buồn hay đáng sợ thì Dan lớn.
Nếu Dan nhỏ và xanh thì Dan nhàm chán.
Sự thật:
Dan mạnh mẽ và nhàm chán.
Những điều sau đây có thể được xác định về Dan:",Không có gì.
"Nếu Dan đẹp thì Dan đáng sợ.
Nếu Dan buồn thì Dan chậm.
Nếu Dan nhỏ hoặc nóng thì Dan có màu đỏ.
Nếu Dan mạnh hay mềm thì Dan xấu.
Nếu Dan có màu xanh thì Dan có hình tròn.
Sự thật:
Dan nóng và mềm.
Những điều sau đây có thể được xác định về Dan:",Dan đỏ và xấu.
"Nếu Dan chậm chạp và buồn bã thì Dan thông minh.
Nếu Dan yếu đuối và lạnh lùng thì Dan hạnh phúc.
Nếu Dan khỏe hoặc to thì Dan tròn.
Nếu Dan đáng sợ thì Dan tốt.
Nếu Dan nhỏ và mềm thì Dan nhanh.
Sự thật:
Dan xanh và khỏe mạnh.
Những điều sau đây có thể được xác định về Dan:",Đan tròn.
"Nếu Bob tốt thì Bob nhỏ.
Nếu Bob tròn và đẹp thì Bob sạch sẽ.
Nếu Bob xấu và lạnh lùng thì Bob xanh.
Nếu Bob vui thì Bob có màu xanh lam.
Nếu Bob chậm và nhanh thì Bob mạnh.
Sự thật:
Bob thông minh và xinh đẹp.
Những điều sau đây có thể được xác định về Bob:",Không có gì.
"Nếu con thỏ thông minh thì con thỏ đó mạnh mẽ.
Nếu con thỏ nóng hoặc tím thì con thỏ lạnh.
Nếu thỏ già thì thỏ nhàm chán.
Nếu con thỏ tốt thì con thỏ đó đẹp.
Nếu thỏ còn nhỏ thì thỏ có hình tròn.
Sự thật:
Con thỏ có màu xanh và đỏ.
Những điều sau đây có thể được xác định về con thỏ:",Không có gì.
"Nếu nhím đẹp thì nhím xấu.
Nếu con nhím thông minh hoặc có màu đỏ thì con nhím đó sẽ hạnh phúc.
Nếu nhím nhanh nhẹn và nhàm chán thì nhím mềm yếu.
Nhím lớn hay già thì nhím nhỏ.
Nếu nhím sạch sẽ thì nhím có màu tím.
Sự thật:
Con nhím sạch sẽ và nhàm chán.
Những điều sau đây có thể được xác định về con nhím:",Con nhím có màu tím.
"Nếu Bob già thì Bob hạnh phúc.
Nếu Bob nhỏ và có màu xanh thì Bob rất nóng bỏng.
Nếu Bob xấu hay buồn thì Bob sạch sẽ.
Nếu Bob tốt thì Bob đáng sợ.
Nếu Bob lạnh lùng thì Bob mạnh mẽ.
Sự thật:
Bob chậm chạp và lạnh lùng.
Những điều sau đây có thể được xác định về Bob:",Bob rất mạnh mẽ.
"Nếu Bob yếu hoặc to thì Bob tốt.
Nếu Bob màu đỏ thì Bob lạnh.
Nếu Bob nhàm chán và xanh xao thì Bob nhanh.
Nếu Bob nhỏ hoặc màu tím thì Bob có hình tròn.
Nếu Bob hạnh phúc thì Bob còn trẻ.
Sự thật:
Bob yếu và nhanh.
Những điều sau đây có thể được xác định về Bob:",Bob là tốt.
"Cây nóng hay xấu thì cây còn non.
Cây lớn thì cây thông minh.
Nếu cây khỏe hoặc già thì cây có màu đỏ.
Nếu cây có màu tím thì cây có màu xanh.
Nếu cây vui thì cây lạnh.
Sự thật:
Cây khỏe và trẻ.
Có thể xác định những điều sau đây về cây:",Cây có màu đỏ.
"Nếu Alice thông minh hay buồn bã thì Alice mềm yếu.
Nếu Alice chậm chạp và trẻ trung thì Alice thật đáng sợ.
Nếu Alice nhàm chán thì Alice xanh.
Nếu Alice xấu tính hay lạnh lùng thì Alice tròn trịa.
Nếu Alice xinh đẹp thì Alice nóng bỏng.
Sự thật:
Alice xinh đẹp và tốt bụng.
Những điều sau đây có thể được xác định về Alice:",Alice nóng bỏng.
"Nếu Alice lạnh lùng thì Alice tròn trịa.
Nếu Alice nóng bỏng thì Alice nhỏ bé.
Nếu Alice đẹp thì Alice nhanh.
Nếu Alice chậm thì Alice tệ.
Nếu Alice tốt thì Alice trong sạch.
Sự thật:
Alice có màu tím và tốt.
Những điều sau đây có thể được xác định về Alice:",Alice sạch sẽ.
"Nếu bồ công anh mềm hoặc có màu đỏ thì đó là bồ công anh xấu.
Nếu bồ công anh có hình tròn thì bồ công anh có màu xanh.
Nếu bồ công anh còn non thì bồ công anh lạnh.
Nếu bồ công anh có màu tím hoặc đẹp thì bồ công anh đã già.
Nếu bồ công anh mạnh mẽ thì bồ công anh có màu xanh.
Sự thật:
Bồ công anh mềm mại và chậm rãi.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh xấu quá.
"Nếu Frank vui thì Frank lạnh lùng.
Nếu Frank xanh xao hoặc xấu thì Frank còn trẻ.
Nếu Frank mềm yếu thì Frank buồn.
Nếu Frank nhỏ và khỏe thì Frank có màu tím.
Nếu Frank đáng sợ và tròn trịa thì Frank lại xanh.
Sự thật:
Frank nhỏ bé và hạnh phúc.
Những điều sau đây có thể được xác định về Frank:",Frank lạnh lùng.
"Nếu hoa hướng dương nhanh thì hoa hướng dương to.
Nếu hoa hướng dương có màu đỏ hoặc xanh thì đó là hoa hướng dương thông minh.
Nếu hoa hướng dương mạnh mẽ thì hoa hướng dương đã già.
Nếu hoa hướng dương nhỏ thì hoa hướng dương có màu tím.
Nếu hoa hướng dương xấu hoặc đáng sợ thì hoa hướng dương đó đẹp.
Sự thật:
Hoa hướng dương buồn và mạnh mẽ.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương đã già.
"Nếu Frank có màu tím và đáng sợ thì Frank to lớn.
Nếu Frank màu đỏ thì Frank còn trẻ.
Nếu Frank xanh xao và nóng bỏng thì Frank thông minh.
Nếu Frank buồn thì Frank nhanh.
Nếu Frank tốt và xanh thì Frank lạnh lùng.
Sự thật:
Frank sạch sẽ và đỏng đảnh.
Những điều sau đây có thể được xác định về Frank:",Frank còn trẻ.
"Nếu con voi có màu xanh thì con voi xấu.
Con voi khỏe hay chậm là con voi thông minh.
Nếu con voi tròn và to thì con voi đó buồn.
Nếu con voi già và nhàm chán thì con voi yếu đuối.
Nếu con voi lạnh thì con voi nhỏ.
Sự thật:
Con voi chậm chạp và nhỏ bé.
Có thể xác định những điều sau đây về con voi:",Con voi rất thông minh.
"Nếu Bob mạnh thì Bob có màu tím.
Nếu Bob hạnh phúc thì Bob ổn.
Nếu Bob nhàm chán thì Bob màu đỏ.
Nếu Bob còn trẻ và xanh xao thì Bob yếu.
Nếu Bob lạnh lùng hoặc sạch sẽ thì Bob già rồi.
Sự thật:
Bob nhỏ bé và nhàm chán.
Những điều sau đây có thể được xác định về Bob:",Bob có màu đỏ.
"Nếu bồ công anh còn non thì bồ công anh thông minh.
Nếu bồ công anh nhỏ và chậm chạp thì bồ công anh mềm.
Nếu bồ công anh lạnh thì bồ công anh có hình tròn.
Nếu bồ công anh to thì bồ công anh chán.
Nếu bồ công anh buồn thì bồ công anh xấu.
Sự thật:
Cây bồ công anh to và sạch.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật nhàm chán.
"Nếu Erin buồn thì Erin xanh.
Nếu Erin lạnh thì Erin chậm.
Nếu Erin sạch thì Erin có màu xanh.
Nếu Erin thông minh thì Erin yếu.
Nếu Erin nhanh thì Erin già.
Sự thật:
Erin nhàm chán và lạnh lùng.
Những điều sau đây có thể được xác định về Erin:",Erin chậm chạp.
"Nếu Alice yếu đuối và xấu tính thì Alice lạnh lùng.
Nếu Alice mạnh mẽ và sạch sẽ thì Alice mềm yếu.
Nếu Alice có màu tím thì Alice hạnh phúc.
Nếu Alice nhàm chán hoặc nhỏ bé thì Alice có màu xanh lam.
Nếu Alice có màu xanh thì Alice chậm.
Sự thật:
Alice chậm chạp và nhỏ bé.
Những điều sau đây có thể được xác định về Alice:",Alice có màu xanh.
"Nếu hươu cao cổ yếu đuối và đáng sợ thì hươu cao cổ còn nhỏ.
Nếu hươu cao cổ đẹp thì hươu cao cổ buồn.
Nếu hươu cao cổ vui vẻ và lạnh lùng thì hươu cao cổ có màu tím.
Nếu hươu cao cổ tốt thì hươu cao cổ phải lớn.
Nếu hươu cao cổ mềm thì hươu cao cổ chậm.
Sự thật:
Con hươu cao cổ hạnh phúc và xinh đẹp.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ đang buồn.
"Nếu cây nóng và mềm thì cây thông minh.
Cây sạch thì cây to.
Nếu một cái cây đáng sợ và còn non nớt thì cây đó buồn.
Nếu cây tròn và đẹp thì cây có màu xanh.
Cây nhanh thì cây tốt.
Sự thật:
Cây nhanh và đáng sợ.
Có thể xác định những điều sau đây về cây:",Cây tốt đấy.
"Nếu hà mã thông minh hoặc mềm yếu thì hà mã yếu.
Nếu hà mã lạnh lùng thì hà mã mạnh mẽ.
Nếu hà mã có màu đỏ thì hà mã nóng.
Nếu hà mã sạch sẽ hoặc to lớn thì hà mã có màu xanh lam.
Nếu hà mã đáng sợ và buồn bã thì hà mã rất nhanh.
Sự thật:
Hà mã rất đẹp và sạch sẽ.
Những điều sau đây có thể được xác định về hà mã:",Hà mã có màu xanh.
"Nếu một bông hồng xấu và lạnh lẽo thì đó là bông hồng lớn.
Nếu hoa hồng có màu tím thì hoa hồng đó buồn.
Nếu hoa hồng nhỏ thì hoa hồng có hình tròn.
Nếu bông hồng mềm mại thì đó là bông hồng sạch.
Nếu một bông hồng đáng sợ và nhanh chóng thì bông hồng đó thật nhàm chán.
Sự thật:
Hoa hồng xanh và tốt.
Những điều sau đây có thể được xác định về hoa hồng:",Không có gì.
"Nếu nhím xanh và tròn thì nhím xấu.
Nếu nhím vui vẻ hoặc có màu tím thì nhím mềm mại.
Nếu con nhím đáng sợ thì con nhím đó mạnh mẽ.
Nếu nhím đẹp thì nhím già.
Nếu con nhím nhàm chán thì con nhím đó sạch sẽ.
Sự thật:
Con nhím nhàm chán và mạnh mẽ.
Những điều sau đây có thể được xác định về con nhím:",Con nhím sạch sẽ.
"Nếu cây anh túc lạnh và xấu thì cây anh túc yếu.
Nếu cây anh túc già thì cây anh túc còn mạnh mẽ.
Nếu cây anh túc tròn thì cây anh túc nhỏ.
Nếu cây anh túc có màu xanh và tốt thì cây anh túc có màu tím.
Nếu cây anh túc chạy chậm hoặc sạch thì cây anh túc nhanh.
Sự thật:
Cây anh túc rất đẹp và già.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc rất mạnh.
"Nếu gấu trúc có màu đỏ thì gấu trúc có màu xanh.
Nếu một con gấu trúc thông minh thì nó nhỏ bé.
Nếu một con gấu trúc có màu tím hoặc đẹp thì con gấu trúc đó thật đáng sợ.
Nếu gấu trúc nóng hoặc xấu thì gấu trúc chậm.
Nếu một chú gấu trúc lạnh lùng và buồn bã thì chú gấu trúc đó yếu đuối.
Sự thật:
Gấu trúc tròn trịa và thông minh.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc nhỏ.
"Nếu cây anh túc có màu đỏ thì cây anh túc có màu tím.
Nếu một bông hoa anh túc đẹp thì hoa anh túc sẽ hạnh phúc.
Nếu hoa anh túc nhỏ và buồn thì hoa anh túc lạnh lùng.
Nếu cây anh túc to hoặc mềm thì cây anh túc còn non.
Nếu cây anh túc có tính nóng thì cây anh túc tốt.
Sự thật:
Cây anh túc nóng và chậm.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc là tốt.
"Nếu con gấu mềm thì con gấu đó xấu.
Nếu con gấu có màu đỏ thì con gấu đó nóng.
Nếu con gấu yếu hoặc chậm thì con gấu đó nhanh.
Nếu gấu buồn thì gấu tròn.
Nếu một con gấu sạch và đẹp thì con gấu đó mạnh mẽ.
Sự thật:
Con gấu thật ấm áp và hạnh phúc.
Những điều sau đây có thể được xác định về con gấu:",Không có gì.
"Nếu nhím mềm mại hoặc nóng nảy thì nhím thông minh.
Nếu nhím buồn thì tức là nhím chậm chạp.
Nếu con nhím yếu đuối và đáng sợ thì con nhím đó thật nhàm chán.
Nếu con nhím còn nhỏ hoặc lớn thì con nhím đó nhanh.
Nếu nhím nhỏ hoặc lạnh lùng thì nhím sạch sẽ.
Sự thật:
Con nhím to và yếu.
Những điều sau đây có thể được xác định về con nhím:",Con nhím rất nhanh.
"Nếu cây anh túc có màu tím thì cây anh túc có màu đỏ.
Nếu hoa anh túc đáng sợ và buồn bã thì hoa anh túc có hình tròn.
Nếu một cây anh túc nhàm chán thì cây anh túc đã già.
Nếu cây anh túc có màu xanh và yếu ớt thì cây anh túc nhỏ.
Nếu cây anh túc vui vẻ hoặc nóng nực thì cây anh túc có màu xanh.
Sự thật:
Cây anh túc hạnh phúc và mềm mại.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu xanh lá cây.
"Nếu Bob vui thì Bob chậm.
Nếu Bob mềm mại và tốt thì Bob đẹp.
Nếu Bob sạch thì Bob nhỏ.
Nếu Bob buồn và nóng bỏng thì Bob lớn.
Nếu Bob đáng sợ thì Bob yếu đuối.
Sự thật:
Bob sạch sẽ và tròn trịa.
Những điều sau đây có thể được xác định về Bob:",Bob thì nhỏ.
"Nếu hoa hướng dương có màu xanh thì hoa hướng dương đó thông minh.
Nếu hoa hướng dương già hay hạnh phúc thì hoa hướng dương có hình tròn.
Nếu hoa hướng dương có màu tím thì hoa hướng dương chậm.
Hướng dương tốt thì hướng dương sạch.
Nếu hoa hướng dương mềm thì hoa hướng dương yếu.
Sự thật:
Hoa hướng dương mạnh mẽ và có màu xanh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hoa hướng dương thật thông minh.
