source,target
Quy tắc: * = Y | = Y * | Y Y * Y = | = * Y | Kết quả: nho nho * nho =,Y Y * Y =
Quy tắc: Z X * - | * - Z X | Z X * - | - *Z X | Kết quả: chuột chim cánh cụt lê * -,Z X * -
Quy tắc: + X * Y Z = | Y = + Z * X | Z * = X Y + | Y + * X Z = | Kết quả: nho = + ngựa vằn * hải cẩu,Y = + Z * X
Quy tắc: X * Z Y - - | X - Y - Z * | - X Y Z - * | YZ * - - X | Kết quả: - sư tử cá voi dưa hấu - *,- XYZ - *
Quy tắc: Z * X + - | Z - + X * | X Z + - * | - X X Z * + | Kết quả: - rắn hổ mang việt quất hổ mang ngựa việt quất * +,- X X Z * +
Quy tắc: = X Y * * Z | * * X Z = Y | = X * Z Y * | = Z * * YX | Kết quả: = ngựa vằn trâu * * kiwi dưa hấu,= Z * * Y X
Quy tắc: Z + Z * | + * Z | Z + * | Z * + | Kết quả: táo + táo *,Z + Z *
Quy tắc: X Y * = | Y * X = | Y = * X | * Y = X | Kết quả: đào trâu việt quất * =,X Y * =
Quy tắc: - = + Z X | X Z + = - | =X - Z + Z | + X = - Z | Kết quả: = chuột - sư tử đào + sư tử đào,= X - Z + Z
Quy tắc: = + Z Y | = Y + Z | + Z Y = | Z = Y + | Kết quả: + sư tử táo =,+ Z Y =
Quy tắc: - Z - - Y | - YZ - - Z | Z Y - - - | - Z - Y - | Kết quả: - rắn hổ mang táo - - rắn hổ mang táo,- YZ - - Z
Quy tắc: X * Z * | *Z*X | * X Z * | *Z*X | Kết quả: dưa hấu việt quất *táo chuột*,X * Z *
Quy tắc: * - Y | - Y Y* | * - Y | - * Y | Kết quả: - ngựa trâu ngựa trâu *,- Y Y *
Quy tắc: * Y Y - Y | * - Y | - Y* | Y * - | Kết quả: * ngựa ngựa - ngựa,* Y Y - Y
Quy tắc: - X - Y | - Y - X | - - Y X | Y - - X | Kết quả: - cá mập - trâu,- Y - X
Quy tắc: Y = - = | Y = - Y = Y | = Y - = | - Y = = | Kết quả: kiwi dưa hấu = - kiwi dưa hấu = kiwi dưa hấu,Y = - Y = Y
Quy tắc: Z Y - = | Z - = Y | = Z - Y | - Z = Y | Kết quả: - chim cánh cụt = dưa hấu,- Z = Y
Quy tắc: - Y - X | Y - - X | - X X - Y | X Y - - | Kết quả: - dấu niêm phong - chuột,- X X - Y
Quy tắc: X + Z * | X * Z + | Z + * X | X + Z * | Kết quả: chuột + rắn hổ mang ngựa vằn *,X + Z *
Quy tắc: Z X * = | * Z X = | =X*Z | = Z X * | Kết quả: = sư tử việt quất * ngựa đào,= X * Z
Quy tắc: - X Y * * | X - Y * * | Y X * - * | - * * Y Y X | Kết quả: - * * cá voi trâu sư tử cá voi trâu,- * * Y Y X
Quy tắc: + - X | + - X | - X + | - X + X | Kết quả: - ngựa vằn + ngựa vằn,- X + X
Quy tắc: Y * Z = + | Z * = Y + | Y + * Z = | * Z = Y + | Kết quả: đào * dâu = +,Y * Z = +
Quy tắc: = Z Z = = | = Z = = | Z = = = | = Z = = | Kết quả: = rắn hổ mang chúa = =,= Z Z = =
Quy tắc: - Y Z = + | = YZ - + | Z - Y + = | = - Z Y + | Kết quả: rắn hổ mang chúa - cá voi sư tử + =,Z - Y + =
Quy tắc: = + X | X = + X | + X = | = X + | Kết quả: rắn hổ mang chuột = + rắn hổ mang chuột,X = + X
Quy tắc: - Z * + Y | * + - Z Y | YZ * - + | Y* - Z + | Kết quả: * + - đào ngựa,* + - Z Y
Quy tắc: X Z * = = Y | = = Z Y * X | X = YZ = * | Y Z = = X * | Kết quả: lê sư tử nho * = = sư tử,X Z * = = Y
Quy tắc: = Y - * X | - * X Y = | * - Y X = | * - = Y X | Kết quả: - * blackberry cobra =,- * X Y =
Quy tắc: - Y = Y * | - = * Y | Y - * = | * - = Y | Kết quả: - rắn hổ mang kiwi = rắn hổ mang kiwi *,- Y = Y *
Quy tắc: = + Z X Y + | Y X = + Z + | + Y = + X Z | + Z + = X Y | Kết quả: + chim cánh cụt táo = + nho chuối dâu đen,+ Y = + X Z
Quy tắc: Z X X - = | - = Z X | = - Z X | - Z X = | Kết quả: trâu việt quất chuối trâu việt quất - =,Z X X - =
Quy tắc: Y - - X = | Y X - = - | - Y = - X | - - X X Y = | Kết quả: - - chuối sư tử chuối sư tử dâu tây =,- - X X Y =
Quy tắc: Z * X - Y | - X Y * Z | X * Z Y - | YZ - * X | Kết quả: - trâu cò cò hổ mang * chuột lê,- XYZ
Quy tắc: - * Z Y * | * Z * Y - | * Z Y - * | Z * Y - * | Kết quả: * táo trâu * hải cẩu -,* Z * Y -
Quy tắc: X * = Y | = * X Y | Y = X * | X * = Y | Kết quả: chuột = lê blackberry *,Y = X *
Quy tắc: - Z Y * + | + Z - Y* | * YZ + - | YZ - * + | Kết quả: - ngựa vằn đại bàng ngựa vằn * +,- Z Y * +
Quy tắc: - Y - + | + Y - - | Y + Y - - Y | Y - - + | Kết quả: đại bàng + đại bàng - - đại bàng,Y + Y - - Y
Quy tắc: = - Y Z * | - * = YZ | = - Z Y * | Y * Z = - | Kết quả: = - nho đào *,= - YZ *
Quy tắc: = * X Z | Z X = * | X Z = * | Z = X * | Kết quả: trâu = táo *,Z = X *
Quy tắc: - X = | X = - | = - X X | = - X | Kết quả: = - dấu niêm phong,= - X X
Quy tắc: Z = - Y = | = = - YZ | = Y Z - Y = | Z Y - = = | Kết quả: = ngựa kiwi - ngựa =,= YZ - Y =
Quy tắc: Z + X + | Z X ++ | + X Z + | Z Z X + + | Kết quả: chuối chuối rắn hổ mang + +,Z Z X + +
Quy tắc: Y X Z - = | = Y X - Z | Z - X = Y | = X Z - Y | Kết quả: blackberry cá voi đào lê - =,Y X Z - =
Quy tắc: = Z++ + X | + Z = X + | + X = Z + | + X Z + = | Kết quả: + lê = rắn hổ mang +,+ Z = X +
Quy tắc: Z Y = - X + | X Y - = + Z | - = Z + X Y | + Z Y X - = | Kết quả: chuột cò cá voi = - ngựa vằn +,Z Y = - X +
Quy tắc: Y * - Z - | Y* - - Z Z | Z Y - * - | * - Y - Z | Kết quả: đại bàng * - - nho nho,Y * - - Z Z
Quy tắc: = X * Y | X = * Y | Y * = X | X * Y = | Kết quả: chuột lê = * cá mập,X = * Y
Quy tắc: X * Z + | * X + Z | Z + * X | Z + * X | Kết quả: cá mập + * cá voi dâu,Z + * X
Quy tắc: + Y - * X | X + Y * - | + * Y - X | + X * Y - | Kết quả: + chuột chuột * rắn hổ mang chúa -,+ X * Y -
Quy tắc: Z - + - X Y | Y X - Z - + | + Z - - Y X | Y + - - X Z | Kết quả: cá mập ngựa vằn - ngựa - +,Y X - Z - +
Quy tắc: Y + * - Z | * Z - Y + | * + Z - Y | - Z* + Y | Kết quả: * hải cẩu hổ mang - chuối cá mập +,* Z - Y +
Quy tắc: X Z - + | X - + Z | Z + X - Z | + X - Z | Kết quả: cò đào + chuối đào - cò đào,Z + X - Z
Quy tắc: Y = Z * | Y Y = * Z | = Z Y * | Y = * Z | Kết quả: lê đại bàng lê đại bàng = * dâu ngựa vằn,Y Y = * Z
Quy tắc: X Z + - | - Z + X | - X Z + | X + - Z | Kết quả: cá voi + - chuối,X + - Z
Quy tắc: X = + | X + = | + = X | + X = X | Kết quả: + việt quất chuột = việt quất chuột,+ X = X
Quy tắc: = Z * Z Z | * Z = | * Z = | = Z * | Kết quả: = cò * cò cò,= Z * Z Z
Quy tắc: X = + | + X = | X + = | + X = X X | Kết quả: + trâu = trâu trâu,+ X = X X
Quy tắc: = X = Z | = = Z X | X = Z = | = = X Z | Kết quả: = = chuối chuột việt quất trâu,= = Z X
Quy tắc: Z Y X + - | + Y Z - X | Z Y + - X | YZ X - + | Kết quả: cò lê sư tử ngựa + - chim cánh cụt cá mập,Z Y + - X
Quy tắc: - * * Z | * Z - Z * | * * - Z | * Z - * | Kết quả: * đóng dấu dâu - đóng dấu dâu *,* Z - Z *
Quy tắc: X * Y - Z | Z X * - Y | Y - * Z X | Y X - * Z | Kết quả: chim cánh cụt chuột * - ngựa vằn,Z X * - Y
Quy tắc: - - X Z + | - + Z X - | - - Z + X | Z - - X + | Kết quả: - + ngựa vằn dưa hấu việt quất -,- + Z X -
Quy tắc: * - Z * X | X - * Z * | * Z Z * X - | * - Z * X | Kết quả: * đại bàng * dâu tây -,* Z Z * X -
Quy tắc: Y Y * Z + | + Z Y* | + Y*Z | * Z Y + | Kết quả: sư tử dâu sư tử dâu * sư tử táo +,Y Y * Z +
Quy tắc: Y - * | * - Y | * Y Y - | - * Y | Kết quả: * cá mập đào cá mập đào -,* YY -
Quy tắc: X = = X Y * | = Y X * = | Y = * = X | X Y = * = | Kết quả: ngựa vằn kiwi = = chuột kiwi kiwi ngựa vằn *,X = = X Y *
Quy tắc: X = = Y = | X Y = = = | Y X Y = = = | X = Y = = | Kết quả: táo nho ngựa vằn táo nho = = =,Y X Y = = =
Quy tắc: * Z - | * - Z Z | - Z* | - * Z | Kết quả: * - sư tử sư tử,* - Z Z
Quy tắc: + Z Y - | YZ + - | + Z - Y | + Z Y - | Kết quả: + đào ngựa vằn - ngựa,+ Z - Y
Quy tắc: - X = Z = Z | - Z X = = | - = Z = X | - = X Z = | Kết quả: - lê táo = dâu = dâu,- X = Z = Z
Quy tắc: * + - Y | Y * - + | Y Y * - + | - Y * + | Kết quả: cá mập cò cá mập cò * - +,Y Y * - +
Quy tắc: Y * = - | * = - Y | = * Y - | * = Y Y - | Kết quả: * = táo táo -,* = Y Y -
Quy tắc: + + X Z | Z ++ X | Z + X + X | X + Z + | Kết quả: dưa hấu + kiwi + kiwi,Z + X + X
Quy tắc: Z Y + - | Y + - Z | - Y + Z | - + Z Y | Kết quả: lê dưa hấu ngựa vằn + -,Z Y + -
Quy tắc: - X + Y | X Y X - + | + - Y X | + - Y X | Kết quả: nho dưa hấu nho - +,X Y X - +
Quy tắc: X + - Y | + Y X Y - | + Y - X | - X Y + | Kết quả: + rắn hổ mang nho cò hổ mang –,+ Y X Y -
Quy tắc: = X X - = | = = - X | = X - = | - X = = | Kết quả: = chim cánh cụt chim cánh cụt - =,= X X - =
Quy tắc: = * Y Z - | * = Z - Y | * Z - Y = | Z = - * Y | Kết quả: * = ngựa vằn sư tử - rắn hổ mang kiwi,* = Z - Y
Quy tắc: Y Z - * | YZ - * | Z - * Y | - *Z Y | Kết quả: cá mập hổ mang sư tử việt quất - *,YZ - *
Quy tắc: = Z Y = | YZ = = | = Y = Z | Z = Y = | Kết quả: cá voi việt quất blackberry đào = =,YZ = =
Quy tắc: Z + Z - + | + + - Z | + - + Z | + - + Z | Kết quả: đại bàng cá mập + đại bàng cá mập - +,Z + Z - +
Quy tắc: Y - = - Y | = - - Y | = Y - - | Y - - = | Kết quả: rắn hổ mang - = - rắn hổ mang,Y - = - Y
Quy tắc: = + Y | + Y = | = + Y | Y = Y + | Kết quả: đào = đào +,Y = Y +
Quy tắc: Z X Y + = | X Z Y + = | = X Z Y + | Z = + X Y | Kết quả: chuột hổ mang chúa ngựa vằn + =,Z X Y + =
Quy tắc: Y = - * | Y * = - | = * Y - | = Y Y Y * - | Kết quả: = chim cánh cụt dưa hấu chim cánh cụt dưa hấu chim cánh cụt dưa hấu * -,= Y Y Y * -
Quy tắc: Z - * = X | = * - X Z | = * X Z - | =X*-Z | Kết quả: = cá voi dưa hấu * - sư tử kiwi,= X * - Z
Quy tắc: Y * X = | X = * Y | * X = Y | Y = X * | Kết quả: nho = chuột kiwi *,Y = X *
Quy tắc: Z * * X Y - | X * - * Z Y | * - X Y * Z | X - * Z * Y | Kết quả: cá mập cá mập * * rắn hổ mang ngựa vằn -,Z * * XY -
Quy tắc: - + Y X - | X - Y + - | Y + X - - | + - X - Y | Kết quả: chim cánh cụt đào + táo - -,Y + X - -
Quy tắc: * Z + Y = | * = Z + Y | = * Y + Z | = Y + Z * | Kết quả: = chuối + chim cánh cụt đại bàng *,= Y + Z *
Quy tắc: Z - X = | = Z X - | X Z - = | X Z = - Z | Kết quả: dưa hấu lê = - dưa hấu,X Z = - Z
Quy tắc: Z = * X | = Z X * | Z * X = | Z * = X | Kết quả: chim cánh cụt blackberry = * nho,Z = * X
Quy tắc: = Z Y X + | X Z = + Y | = Z Y + X | X = + Y Z | Kết quả: = dâu đen táo ngựa + chim cánh cụt cá mập,= Z Y + X
Quy tắc: Y = * = Z | * = = YZ | Z = Y = * | = = Z Y * | Kết quả: chim cánh cụt chim cánh cụt = dưa hấu nho = *,Z = Y = *
Quy tắc: X * * Z - | X * Z * - | - * * X Z X | * * X - Z | Kết quả: - * * chuột chuối ngựa vằn chuột,- * * X Z X
Quy tắc: * + X Z = | X * Z = + | * X + = Z | X Z * + = | Kết quả: * sư tử + = việt quất,* X + = Z
Quy tắc: X X * X = | * = X | X = * | * = X | Kết quả: cá voi việt quất cá voi việt quất * cá voi việt quất =,X X * X =
Quy tắc: Z X Z * * | * X Z * | Z*X* | Z X * * | Kết quả: niêm phong dưa hấu dâu tây niêm phong dưa hấu * *,Z X Z * *
Quy tắc: Y * X - | - YX* | * - Y X | * - Y X X | Kết quả: * - quả việt quất sư tử việt quất,* - Y X X
Quy tắc: + Z = X | = X + Z | = Z + X | Z + = X | Kết quả: + rắn hổ mang nho = quả lê,+ Z = X
Quy tắc: Z ++ X - | + + X Z - | X + Z + - | + + X Z - | Kết quả: dưa hấu kiwi + dưa hấu cò + -,X + Z + -
Quy tắc: + Y Y X - | + X Y - | Y X - + | + - Y X | Kết quả: + chuột blackberry chuột blackberry chuột dưa hấu chuối -,+ Y Y X -
Quy tắc: + - Z Y | - YZ+ | - Z + Y | YZ - + | Kết quả: ngựa vằn nho - +,YZ - +
Quy tắc: = Y * * | = Y Y * * Y | = Y * * | = * Y * | Kết quả: = dâu tây dâu * * dâu tây,= Y Y * * Y
Quy tắc: Y - Z + - | + - Z Y - | - Z Y - Y + | - - Y + Z | Kết quả: - cò nho - nho +,- Z Y - Y +
Quy tắc: + Y X Y = + | Y + = X + | X + + = Y | = + X + Y | Kết quả: + đào cò đào = +,+ Y X Y = +
Quy tắc: Y - = | = - Y Y | - Y = | = - Y | Kết quả: = - ngựa vằn ngựa vằn,= - YY
Quy tắc: * Y * Z X * | * * * Z Y X | * X Z * Y * | Z X * Y * * | Kết quả: cá mập việt quất blackberry * cá voi * *,Z X * Y * *
Quy tắc: * Y = | * = Y | Y * = | = Y Y * | Kết quả: = blackberry blackberry *,= Y Y *
Quy tắc: - X Z Y = | Z Y - = X | = Z - Y X | Z - = Y X | Kết quả: - nho trâu dâu đen =,- X Z Y =
Quy tắc: - X = | X = - | X - = X | = X - | Kết quả: quả lê - = quả lê,X - = X
Quy tắc: + Z X * | * + Z X | * X Z + | Z * + X | Kết quả: * + dưa hấu đào,* + Z X
Quy tắc: * Z X Y - * | - *Z*X Y | * - * Y X Z | Y*Z - X* | Kết quả: * - * rắn hổ mang chuối đào dâu dưa hấu cá mập,* - * Y X Z
Quy tắc: - X Z X + = | X = - Z + | Z - X + = | = X Z - + | Kết quả: - chim cánh cụt cò đào blackberry chim cánh cụt cò + =,- X Z X + =
Quy tắc: * X * | X X * * | X * * | * X * | Kết quả: việt quất việt quất * *,X X * *
Quy tắc: X Y - Z - | X - - Z Y | Z X Y - - | Z - Y - X | Kết quả: ngựa - cá voi đào - chuối,Z - Y - X
Quy tắc: * * Y X | * X Y * | Y X * * | *X*Y | Kết quả: *trâu cò chuột dâu*,* X Y *
Quy tắc: =X - Y | Y - X Y = | =X - Y | Y = X - | Kết quả: chuối sư tử - chuối sư tử cá voi =,Y - X Y =
Quy tắc: * Z X * * | X X * * Z * | * * * X Z | * Z * X * | Kết quả: chim cánh cụt chim cánh cụt * * nho nho *,X X * * Z *
Quy tắc: Z * X * | X Z * * | * * X Z | *Z*X | Kết quả: * * chuột đào ngựa,* * X Z
Quy tắc: * = = X | = X = * X X | = * = X | = * X = | Kết quả: = cò = * cò cò,= X = * X X
Quy tắc: - Z = Y * Y | = Z Y - * | - Y Z = * | Z = - * Y | Kết quả: - rắn hổ mang = rắn hổ mang * rắn hổ mang,- Z = Y * Y
Quy tắc: * X = Y | Y * X = | Y X = * | X * = Y | Kết quả: chuột trâu blackberry = *,Y X = *
Quy tắc: + X - | + X - | - X + | + X - X | Kết quả: + blackberry - blackberry,+ X - X
Quy tắc: Z + = X | + X = Z | Z + = X | = + Z X | Kết quả: = + cò kiwi việt quất,= + Z X
Quy tắc: - + Y | - + Y | - + Y | + Y Y - | Kết quả: + lê lê -,+ Y Y -
Quy tắc: Z + X + Y | Z ++ X Y | Y X + Z + | Y ++ X Z | Kết quả: đào việt quất + ngựa +,Y X + Z +
Quy tắc: X - Y = - | = - - Y X | - X = - Y | - X Y = - | Kết quả: - lê trâu = - dưa hấu,- X = - Y
Quy tắc: = Z X Y + | Y X = Z + | X Y = + Z | Y X Z + = | Kết quả: dâu tây cò táo kiwi chuối lê + =,Y X Z + =
Quy tắc: Z + X - | Z - X + | - + X Z | X + - Z | Kết quả: - + dưa hấu chuối dưa hấu,- + X Z
Quy tắc: - = X Y - | Y - = X - | - X - = Y | = - X - Y | Kết quả: - = dâu tây dâu chim cánh cụt kiwi -,- = X Y -
Quy tắc: = - Y = Y Z | = - Z Y = | Z = - Y = | - = YZ = | Kết quả: = - cá voi chim cánh cụt = cá voi chim cánh cụt nho việt quất,= - Y = Y Z
Quy tắc: Y = - + | = - Y + | = - Y + Y | + - Y = | Kết quả: = - cá voi việt quất + cá voi việt quất,= - Y + Y
Quy tắc: Y Y * - | - * Y | - * Y | * Y - | Kết quả: chuột chuột * -,Y Y * -
Quy tắc: X + - Y Y * | * + Y - X | + * - X Y | X + - * Y | Kết quả: chim cánh cụt + - blackberry blackberry *,X + - Y Y *
Quy tắc: Y + + X + | Y ++ X + | Y ++ + X | + + X + X Y | Kết quả: + + chuối trâu + chuối trâu nho dâu đen,+ + X + X Y
Quy tắc: + Z + Z | Z ++ | Z ++ | + Z + | Kết quả: + cò hổ mang + cò hổ mang,+ Z + Z
Quy tắc: + X - Y - | - Y + X - | X Y - - + | - + X - Y | Kết quả: cá voi hải cẩu - - +,X Y - - +
Quy tắc: + Z + Z * Z | + Z * + | Z * + + | + * + Z | Kết quả: + chuối + chuối * chuối,+ Z + Z * Z
Quy tắc: * = Z | * Z = Z | Z = * | * Z = | Kết quả: * cobra rat = cobra rat,* Z = Z
Quy tắc: * + X X - | * + X - | X - + * | - + X * | Kết quả: * + chuột đào chuột đào -,* + X X -
Quy tắc: X Z * - | X - Z * | X - * Z | - X*Z | Kết quả: dưa hấu - * chim cánh cụt,X - * Z
Quy tắc: + = Y X * | = * X Y + | * + X Y = | * + Y X = | Kết quả: * + dưa hấu kiwi việt quất =,* + X Y =
Quy tắc: X Y = * | X Y * = | = X Y * X | Y * X = | Kết quả: = chim cánh cụt ngựa trâu hải cẩu * chim cánh cụt ngựa,= X Y * X
Quy tắc: Y - X Z = | Z = - Y X | = X Y Z - | Z X Y - = | Kết quả: rắn hổ mang - cá voi việt quất dâu =,Y - X Z =
Quy tắc: * X * Z | * * ZX | *Z*X | Z * * X | Kết quả: *trâu*ngựa,* Z * X
Quy tắc: X = Y * | Y = * X | = Y X * | = * Y X | Kết quả: = cá mập dâu nho *,= Y X *
Quy tắc: Z * X - | Z * X - | *X - Z | X * Z Z - | Kết quả: trâu * cá mập dâu cá mập dâu -,X * Z Z -
Quy tắc: = Y Y Z = - | - = Z = Y | Z = - Y = | Z Y - = = | Kết quả: = cá voi chuối cá voi chuối cá mập ngựa = -,= Y Y Z = -
Quy tắc: * Y = + | * Y = Y + | Y * + = | + Y * = | Kết quả: * kiwi = kiwi +,* Y = Y +
Quy tắc: + Z X + | + + X Z | X ++ Z | Z + X + | Kết quả: chuối + + blackberry,X + + Z
Quy tắc: X + Y * | X * + Y | Y X * + | * + Y X Y | Kết quả: * + cá mập cá mập dưa hấu đại bàng,* + Y X Y
Quy tắc: Z * X * = | * = * Z X | =Z*X* | * Z * = X | Kết quả: * blackberry * = đào dâu đen,* Z * = X
Quy tắc: * - X Z | X Z - * | X X Z * - | Z * X - | Kết quả: dưa hấu dưa hấu ngựa vằn việt quất * -,X X Z * -
Quy tắc: - Z Y = | - Y = Z | Z - Y = | Z Y - = | Kết quả: - trâu ngựa vằn = chuột,- Y = Z
Quy tắc: + Z = X - | X = Z + - | Z + = - X | ZX = + - | Kết quả: đại bàng + = - ngựa dưa hấu,Z + = - X
Quy tắc: + = - Y X | - X = + Y | Y - + X = | = Y X - + | Kết quả: = dưa hấu hổ mang việt quất - +,= Y X - +
Quy tắc: = Z X * | Z = X X * | * = X Z | * Z X = | Kết quả: lê kiwi = đào đào *,Z = X X *
Quy tắc: + = X Y Z | Z X + Y = | Y = Z X + | = + Z Y X | Kết quả: dưa hấu việt quất + táo đại bàng =,Z X + Y =
Quy tắc: - Y - X * | - X * - Y | * Y X - - | X Y * - X - | Kết quả: cá voi chim cánh cụt ngựa táo * - chim cánh cụt cá voi -,X Y * - X -
Quy tắc: Y + = Z + X | Y X + Z = + | Z X + = Y + | + X + = YZ | Kết quả: ngựa vằn + = cá mập + quả đào,Y + = Z + X
Quy tắc: - Y=*Z | - Y Z * = | - Y*=Z | - * Z Y = | Kết quả: - dâu = * việt quất,- Y = * Z
Quy tắc: + = + X X X | X + = + | X + = + | X + + = | Kết quả: + = + dâu dâu dâu,+ = + X X X
Quy tắc: Z + - X | + X - Z | Z X + - | Z + X X - | Kết quả: đại bàng việt quất + chim cánh cụt đại bàng chim cánh cụt đại bàng -,Z + X X -
Quy tắc: = Z - + Y | Z = + Y - | + Y Z - = | Y - Z + = | Kết quả: chuột kiwi = + táo -,Z = + Y -
Quy tắc: Y X Y + - | X - + Y | X + Y - | X - + Y | Kết quả: rắn hổ mang táo chuột rắn hổ mang táo + -,Y X Y + -
Quy tắc: - X Z = * | Z X * - = X | * - X = Z | = * - X Z | Kết quả: chuột lê * - = lê,Z X * - = X
Quy tắc: + X + | X ++ | X + X + | + + X | Kết quả: cò + cò +,X + X +
Quy tắc: Y X * * - | - *X Y* | - Y X X * * | * * X - Y | Kết quả: - cò dâu tây * *,- Y X X * *
Quy tắc: Y + - = Z Z | Z = + - Y | Z + = Y - | Y = Z + - | Kết quả: chim cánh cụt ngựa + - = trâu dưa hấu trâu dưa hấu,Y + - = Z Z
Quy tắc: + Y = * Z | = * Y + Z | = + Z * Y Y | + Y = Z * | Kết quả: = + ngựa vằn trâu * đào dưa hấu đào dưa hấu,= + Z * Y Y
Quy tắc: * + Y * | * * Y + | Y * * + | * + Y * Y | Kết quả: * + đóng dấu blackberry * đóng dấu blackberry,* + Y * Y
Quy tắc: YZ - + | + Y - Z | + - YZ | + Y - Z | Kết quả: rắn hổ mang đại bàng - +,YZ - +
Quy tắc: Z = X - * | * - Z X = | - Z*=X | Z * = X - | Kết quả: * - đào trâu trâu đại bàng =,* - Z X =
Quy tắc: = + X Y | Y X = X + | Y + X = | Y = X + | Kết quả: ngựa vằn đại bàng = ngựa vằn đại bàng +,Y X = X +
Quy tắc: * - YZ - | YZ - Y - * | Z - * Y - | - * Y - Z | Kết quả: con dấu trâu đen - con trâu đen - *,YZ - Y - *
Quy tắc: * Z = X | * = Z X | Z * X = | =Z*X | Kết quả: * đại bàng cá mập = sư tử trâu,* Z = X
Quy tắc: YZ = - | Z Y - = | Z Y - = | = Z - Y | Kết quả: ngựa sư tử việt quất - =,Z Y - =
Quy tắc: * + Z X * | X * Z + * | Z X + * * | * Z + * X | Kết quả: * + cá voi ngựa vằn đào *,* + Z X *
Quy tắc: Z + + | + Z Z + | + Z + | + + Z | Kết quả: + cò cò +,+ Z Z +
Quy tắc: X - * Y Z | * - X Y Z | * - Z X Y | Z X - * Y | Kết quả: * - con dấu chuối đại bàng kiwi,* - XYZ
Quy tắc: + Z + X | Z + X + | + Z X + Z | + X Z + | Kết quả: + chuột blackberry táo chuối + chuột blackberry,+ Z X + Z
Quy tắc: Y Z X - + | - + Y X Z | Z X + Y - | X Y + - Z | Kết quả: đào chuột dưa hấu đào + dâu đen -,Z X + Y -
Quy tắc: * Z = | Z = * Z | = Z * | * = Z | Kết quả: đại bàng = * đại bàng,Z = * Z
Quy tắc: + X + Z Y | + Z + YX | X Z + Y + | + + X Y Z | Kết quả: + cò + chuối hổ mang,+ X + Z Y
Quy tắc: - Z X + Y = | Y X - + Z = | + = - Z Y X | + = - X Z Y | Kết quả: + = - blackberry cá mập trâu dưa hấu blackberry,+ = - X Z Y
Quy tắc: Z Y - = * | Z - * Y = | * Y Z - = | Y Y = - Z * | Kết quả: nho nho = - blackberry trâu *,Y Y = - Z *
Quy tắc: X + * + | X + * + | X * + X + | X + + * | Kết quả: lê trâu* + lê trâu +,X * + X +
Quy tắc: Y Y * X + | Y X + * | + Y*X | Y + * X | Kết quả: đào đào * cá mập +,Y Y * X +
Quy tắc: X * + + Z X | Z ++ X * | X Z + + * | Z + * + X | Kết quả: blackberry * + + blackberry dâu tây sư tử,X * + + ZX
Quy tắc: Z + = X = | Z + X = = | = X Z X = + | + Z = X = | Kết quả: = con dấu blackberry blackberry = +,= X Z X = +
Quy tắc: * X Y + | + X Y * | X X Y * + | X Y * + | Kết quả: blackberry apple blackberry apple chuối * +,X X Y * +
Quy tắc: Y X * * = | X Y = * * | * X = Y Y * | X * * = Y | Kết quả: * dưa hấu rắn hổ mang = chuối chuối *,* X = Y Y *
Quy tắc: Z - + = | = Z - + | = - + Z | = Z Z + - | Kết quả: = lê đào lê đào + -,= Z Z + -
Quy tắc: = Y X - | Y - X = | X = - Y | - = Y X | Kết quả: chuối việt quất = - cá voi,X = - Y
Quy tắc: = Z X Y * | * X = Z Y | X = Z Y * | Z * = X Y | Kết quả: ngựa * = cá voi sư tử,Z * = X Y
Quy tắc: X * Y + | * Y + X | * Y + X | * + X Y | Kết quả: hải cẩu * cá mập +,X * Y +
Quy tắc: Z Y - - | YZ - - | - Z - Y | Z - Y - | Kết quả: - ngựa vằn kiwi - chim cánh cụt kiwi,- Z - Y
Quy tắc: X - = = | = - = X | X X = = - X | - = X = | Kết quả: chim cánh cụt chim cánh cụt = = - chim cánh cụt,X X = = - X
Quy tắc: Z X + + | Z ++ X | + X + Z | Z ++ X | Kết quả: táo ngựa vằn đại bàng + +,Z X + +
Quy tắc: + = Z | Z = + Z | + = Z | = Z + | Kết quả: rắn hổ mang trâu = + rắn hổ mang trâu,Z = + Z
Quy tắc: X - - = Z Y | X Y Z - - = | - X - Z Y = | - Y - X Z = | Kết quả: táo dấu - - = đào đào rắn hổ mang việt quất,X - - = Z Y
Quy tắc: - - Y X Z | - - Z X Y | Z Y - X - | Y X - Z - | Kết quả: dưa hấu kiwi ngựa - lê -,Y X - Z -
Quy tắc: = Y - X | = Y X - | Y = X - | X X Y - = | Kết quả: ngựa dưa hấu ngựa dưa hấu đào - =,X X Y - =
Quy tắc: Y Z = + Z * | * = Y + Z | Z = * Y + | + * Y = Z | Kết quả: trâu blackberry = + trâu *,YZ = + Z *
Quy tắc: - - X Z | Z - - X | Z - - X | - X Z - | Kết quả: chim cánh cụt ngựa vằn - - chuột đào,Z - - X
Quy tắc: Z * = Z X | =X*Z | =Z*X | = Z X * | Kết quả: táo * = táo kiwi,Z * = ZX
Quy tắc: Z - X + - | Z - X - + | - X - X + Z | - X Z + - | Kết quả: - chim cánh cụt chuột - chim cánh cụt chuột + dưa hấu lê,- X - X + Z
Quy tắc: = + Y X | X + = Y | = Y X + | Y = X + | Kết quả: hải cẩu + = rắn hổ mang ngựa vằn,X + = Y
Quy tắc: X * Z + | X + * Z | * + X Z | X Z Z * + | Kết quả: cá mập chuối chim cánh cụt chim cánh cụt * +,X Z Z * +
