problem,level,type,solution
Đơn giản hóa hoàn toàn biểu thức sau: $[(2+3+4+5)\div2] + [(2\cdot5+8)\div3]$.,Level 1,Prealgebra,"Theo thứ tự các phép toán, trước tiên hãy đơn giản hóa các biểu thức bên trong mỗi dấu ngoặc. Cái đầu tiên, $[(2+3+4+5)\div2]$ bằng $14\div2$.

Dấu ngoặc thứ hai cũng có thể được đơn giản hóa thông qua việc sử dụng thứ tự hoạt động.   \[
(2\cdot5+8)\div3 = 18\div3 = 6.
\] Do đó, \[
[(2+3+4+5)\div2] + [(2\cdot5+8)\div3] = [7] + [6] = 7+6 = \boxed{13}.
\]"
Giá trị của $n$ trong phương trình $n + (n + 1) + (n + 2) = 9 $ là bao nhiêu?,Level 1,Prealgebra,"$n+(n+1)+(n+2)=3n+3$.  Vì vậy, $ 3n + 3 = 9 \ Rightarrow n = \ boxed{2} $."
"Một nhà thiết kế có 3 màu vải mà anh ta có thể sử dụng cho một chiếc váy: đỏ, xanh lá cây và xanh dương. Bốn mẫu khác nhau có sẵn cho chiếc váy. Nếu mỗi thiết kế trang phục đòi hỏi chính xác một màu sắc và một mẫu, có bao nhiêu thiết kế trang phục khác nhau có thể?",Level 1,Prealgebra,"Đối với mỗi màu vải, nhà thiết kế có thể chọn một trong bốn mẫu. Do đó, vì có ba màu vải tiềm năng, nhà thiết kế có thể tạo ra $ 3 \cdot 4 = \ đóng hộp{12}$ thiết kế váy khác nhau."
Có bao nhiêu bội số của 10 nằm trong khoảng từ 9 đến 101?,Level 1,Prealgebra,"Bội số đầu tiên của 10 đô la lớn hơn 9 đô la là 10 đô la và bội số cuối cùng của 10 đô la dưới 101 đô la là 100 đô la. Danh sách bội số của $10$ thu được: $10$, $20$, $\ldots$, $100$. Chia mỗi số cho $10$, và danh sách trở thành $1$, $2$, $\ldots$, $10$. Dễ dàng nhận thấy rằng số lượng số trong danh sách này là $\boxed{10}$."
Bạn có ba chiếc áo sơ mi và bốn chiếc quần.  Bạn có thể làm bao nhiêu bộ trang phục bao gồm một chiếc áo sơ mi và một chiếc quần?,Level 1,Prealgebra,"Đối với mỗi chiếc áo sơ mi mà bạn chọn, bạn có thể chọn một trong bốn chiếc quần. Do đó, vì bạn có thể chọn một trong ba chiếc áo sơ mi, nên có thể có $ 3 \cdot 4 = \boxed{12}$ trang phục."
"Kết quả là gì khi chúng ta tính $$1^3 + 2^3 + 3^3 + 4^3 + \dots + 99^3 + 100^3 $$and $$$(-1)^3 + (-2)^3 + (-3)^3 + (-4)^3 + \dots + (-99)^3 + (-100)^3,$$and sau đó cộng hai kết quả?",Level 1,Prealgebra,"Hãy nhớ lại rằng $(-a)^3=-a^3$. Do đó, tổng thứ hai của chúng ta có thể được viết lại là $$ (-1^3) + (-2^3) + (-3^3) + (-4^3) + \dots + (-99^3) + (-100^3).$$When chúng ta thêm $$1^3 + 2^3 + 3^3 + 4^3 + \dots + 99^3 + 100^3, $$we có thể ghép nối các số hạng một cách thuận tiện: \[1^3 + (-1^3) + 2^3 + (-2^3)+ 3^3 + (-3^3) + \dots + 100^3 + (-100^3). \]Bởi vì bất kỳ số nào cộng với phủ định của nó bằng không,  Mỗi cặp số hạng này có tổng bằng 0 và tổng của toàn bộ chuỗi là $\boxed{0}$."
$4\cdot 6+8\cdot 3-28\div 2$là gì?,Level 1,Prealgebra,"Hãy nhớ lại rằng phép nhân và phép chia nên được thực hiện theo thứ tự từ trái sang phải trước khi cộng và trừ.  Chúng ta có \begin{align*}4\cdot 6+8\cdot 3-28\div 2&=24+24-14.\end{align*} Bây giờ, chúng ta viết lại phép trừ như là phép cộng của phủ định để chúng ta có thể sử dụng các thuộc tính của phép cộng để sắp xếp lại các số và làm cho số học dễ dàng hơn.  Chúng ta nhận được \begin{align*}24+24-14&=24+24+(-14) \\ &=24+(-14)+24 \\ &=24-14+24 \\ &=10+24 \\ &=\boxed{34}.\end{align*}"
"Số trận thắng của năm đội bóng mềm được hiển thị trong biểu đồ. Tuy nhiên, tên của các đội bị thiếu. Các manh mối sau đây cung cấp thông tin về các đội:

1. Những chú hổ thắng nhiều trận hơn Đại bàng.

2. Patriots thắng nhiều trận hơn Cubs, nhưng ít trận hơn Mounties.

3. The Cubs thắng hơn 20 trận.

Patriots đã thắng bao nhiêu trận? [tị nạn]
kích thước(150);
defaultpen (linewidth (0.7pt) + fontsize(8));

int i = 1;

Hòa ((0,i*5)--(60,i*5)); ++i;

điền (ca (12,0) * ((4,0) - (4,10) - (8,10) - (8,0) - chu kỳ), màu tím);
vẽ (ca (12,0) * ((4,0) - (4,10) ^^ (8,0) - (8,10)));
Hòa ((0,i*5)--(60,i*5)); ++i;

điền ((4,0)--(4,15)--(8,15)--(8,0)--chu kỳ,màu tím);
hòa((4,0)--(4,15));
hòa ((8,0)--(8,15));

for(i = 3; i <= 4; ++i)
{
Hòa ((0,i*5)--(60,i*5));
}

điền (shift (24,0) * ((4,0) - (4,25) - (8,25) - (8,0) - chu kỳ), màu tím);
rút ra (ca(24,0)*((4,0)--(4,25)^^(8,0)-(8,25)));
Hòa ((0,i*5)--(60,i*5)); ++i;

điền (ca (36,0) * ((4,0) - (4,30) - (8,30) - (8,0) - chu kỳ), màu tím);
vẽ (ca(36,0)*((4,0)--(4,30)^^(8,0)--(8,30)));
Hòa ((0,i*5)--(60,i*5)); ++i;

điền (ca (48,0) * ((4,0) - (4,35) - (8,35) - (8,0) - chu kỳ), màu tím);
rút ra (ca(48,0)*((4,0)--(4,35)^^(8,0)-(8,35)));
Hòa ((0,i*5)--(60,i*5)); ++i;
Hòa ((0,i*5)--(60,i*5));

xaxis (Dưới cùng, 0,60, RightTicks ("" "", N = 5, n = 1, Kích thước = 2));
yaxis (Trái, 0,40, LeftTicks (Bước = 5, Kích thước = 2));
yaxis (Phải,0,40);

nhãn (""Kết quả bóng mềm"",(30,46));
nhãn (xoay (90) * ""Số trận thắng"", (-10,20));
nhãn (""Đội"",(30,-10));
for(i = 0; i < 5; ++i)
{
nhãn (""?"",(6+12*i,-4));
}
[/asy]",Level 1,Prealgebra,"Ba đội duy nhất thắng hơn 20 trận thắng 25, 30 và 35 trận.  Vì Patriots và Mounties đều thắng nhiều trận hơn Cubs, Cubs phải thắng 25 trận.  Vì Mounties thắng nhiều trận hơn Patriots, Mounties thắng 35 trận và Patriots thắng các trò chơi $ \ boxed {30} $ ."
"Vé bóng đá có giá $ \ $ 13,50 $ mỗi vé. Số lượng vé tối đa Jane có thể mua với $\$100.00$là bao nhiêu?",Level 1,Prealgebra,"Vì vé bóng đá $n $ có giá $ (13.5) n $ đô la, Jane chỉ có thể mua vé $n $ nếu $ (13.5) n \le 100 $. Chia cả hai vế của bất đẳng thức này cho $13.5$, ta có $$n \le \frac{100}{13.5}.$$ Chúng ta có thể viết lại $\frac{100}{13.5}$ thành $\frac{200}{27}$. Như một con số hỗn hợp, đây là $ 7 \ frac {11}{27} $, vì $ 27 chia thành $ 200 $ bảy lần với phần còn lại là $ 11. Vì Jane chỉ có thể mua toàn bộ số vé, số lượng vé lớn nhất cô ấy có thể mua là $ \ đóng hộp {7} $."
Một hộp chứa 5 quả bóng trắng và 6 quả bóng đen.  Một quả bóng được rút ra khỏi hộp một cách ngẫu nhiên.  Xác suất quả bóng có màu trắng là bao nhiêu?,Level 1,Prealgebra,"Có 5 quả bóng trắng và tổng cộng 11 quả bóng, có nghĩa là có xác suất $\boxed{\dfrac{5}{11}}$ rằng quả bóng được rút ra sẽ có màu trắng."
Tính toán: $5^2-3(4)+3^2$.,Level 1,Prealgebra,Ta có $5^2-3(4) + 3^2 =25 - 3(4) + 9 = 25 - 12 + 9 = 13+9 = \boxed{22}$.
"Trong sơ đồ, tam giác đều có đáy là 8 đô la m. Chu vi của tam giác là gì? [tị nạn]
kích thước(100);
vẽ ((0,0) - (8,0) - (4,4 * sqrt (3)) - chu kỳ);
nhãn (""8 m"",(4,0),S);
hòa((4,-.2)--(4,.2));
hòa((1.8,3.5)--(2.2,3.3));
hòa((6.3,3.5)--(5.8,3.3));
[/asy]",Level 1,Prealgebra,"Vì tam giác đều, tất cả các cạnh đều có chiều dài bằng nhau. Do đó, chu vi của tam giác là $ 8 + 8 + 8 = 8 \times 3 = \ boxed{24}.$"
"Marty muốn vẽ một cái hộp.  Anh ta có thể chọn sử dụng sơn màu xanh lam, xanh lá cây, vàng hoặc đen.  Ngoài ra, anh ta có thể tạo kiểu sơn bằng cách vẽ bằng cọ, con lăn hoặc miếng bọt biển.  Marty có thể chọn bao nhiêu cách kết hợp màu sắc và phương pháp vẽ khác nhau?",Level 1,Prealgebra,"Marty có thể chọn sơn của mình theo 4 cách và phong cách của mình theo 3 cách.  Do đó, có tổng cộng $ 4 \ cdot 3 = \ boxed{12}$ các kết hợp khác nhau mà anh ta có thể chọn."
Số nguyên dương nhỏ nhất vừa là bội số của $ 7 $ và bội số của $ 4 là gì?,Level 1,Prealgebra,"Bội số dương của $7$ là $7, 14, 21, 28, 35, \ldots$.

Bội số dương của $4 là $4, 8, 12, 16, 20, 24, 28, 32, \ldots$.

Chúng ta thấy rằng số nguyên dương nhỏ nhất vừa là bội số của $7$ vừa là bội số của $4$ là $\boxed{28}$."
"Vào lúc 11:00 sáng, có bao nhiêu độ ở góc nhỏ hơn được hình thành bởi kim phút và kim giờ của đồng hồ?",Level 1,Prealgebra,"Kim phút chỉ trực tiếp vào 12 và kim giờ chỉ trực tiếp vào 11.  Do đó, góc mà chúng tạo thành là $\frac{1}{12}$ của một vòng quay đầy đủ, là $\frac{1}{12}\times 360^\circ=\boxed{30}$ độ."
"Điểm bài kiểm tra của Jane là 98, 97, 92, 85 và 93. Điểm trung bình của cô ấy là bao nhiêu?",Level 1,Prealgebra,Điểm trung bình của cô là $\frac{98+97+92+85+93}{5}=\boxed{93}$.
"Một trong 8 hình sau đây được chọn ngẫu nhiên. Xác suất mà hình được chọn là một hình tam giác là bao nhiêu? [tị nạn]
kích thước (8cm);
đường đi tri = (0, 0)--(1, 0)--(0,5, Sin(60))--chu kỳ;
đường đi vòng tròn = dịch chuyển ((0,5, 0,5)) * (tỷ lệ (0,5) * vòng tròn đơn vị);
đường dẫn sq = đơn vị;
cặp sf = (1, 9, 0); Hệ số dịch chuyển

vẽ (sq); vẽ (shift (sf) * tri); vẽ (shift (2 * sf) * tròn); vẽ (shift (3 * sf) * tri);

vẽ (shift (4 * sf) * sq); vẽ (shift (5 * sf) * tròn); vẽ (shift (6 * sf) * tri); vẽ (shift (7 * sf) * sq);
[/asy]",Level 1,Prealgebra,"Tổng cộng có 8 con số. Trong số này, 3 là hình tam giác. Do đó, xác suất là $\boxed{\frac38}$."
"Giả sử rằng chúng ta có một khuôn 8 mặt với 4 mặt đỏ, 3 mặt vàng và mặt xanh.  Xác suất lăn mặt vàng là bao nhiêu?",Level 1,Prealgebra,"Có tổng cộng 3 mặt vàng và 8 mặt, vì vậy xác suất lăn một mặt màu vàng là $\boxed{\dfrac38}$."
Chúng ta có $2a + 1 = 1$ và $b - a = 1.$ Giá trị của $b$ là gì?,Level 1,Prealgebra,"Vì $ 2a + 1 = 1,$ chúng tôi thấy rằng $ 2a = 0,$ nên $a = 0,$ Do đó, $b - a = b - 0 = b = \boxed{1}.$"
"Trong sơ đồ, giá trị của $x$ là gì? [tị nạn]
kích thước(120);
vẽ (Vòng tròn ((0,0),1));
hòa ((0,0)--(.5,sqrt(3)/2));
hòa ((0,0)--(sqrt(3)/2,.5));
hòa((0,0)--(sqrt(3)/2,-.5));
hòa ((0,0)--(-1,0));
label(""$4x^\circ$"",(0,0),NNW); label(""$5x^\circ$"",(0,0),SSW);
label(""$2x^\circ$"",(.3,0));label(""$x^\circ$"",(.3,.3));

[/asy]",Level 1,Prealgebra,"Tổng các góc xung quanh bất kỳ điểm nào là $360^\circ$. Do đó, $5x^\circ+4x^\circ+x^\circ+2x^\circ=360^\circ$ or $12x = 360$ or $x=\boxed{30}$."
"Tại khu ẩm thực của trung tâm thương mại, Crystal muốn mua một bữa ăn bao gồm một món khai vị, một đồ uống và một món tráng miệng. Bảng dưới đây liệt kê các món ăn yêu thích của Crystal trong khu ẩm thực. Cô ấy có thể mua bao nhiêu bữa ăn riêng biệt từ những lựa chọn này?

\begin{tabular}{ |c | c | c | }
\hline \textbf{Entrees} & \textbf{Drinks}&\textbf{Tráng miệng} \\ \hline
Pizza &; Nước chanh &; Sữa chua đông lạnh \\ \hline
Chicken Teriyaki &; Root Beer &; Chocolate Chip Cookie \\ \hline
Chó ngô& & \\ \hline
Cá và khoai tây chiên& & \\ \hline
\end{bảng}",Level 1,Prealgebra,"Crystal có cách $ 4 $ để chọn món ăn. Một khi cô ấy đã làm điều đó, có đồ uống $ 2 $ có thể đi kèm với mỗi món ăn với tổng số $ 4 \ cdot2 = 8 $ cách để chọn món khai vị và đồ uống. Đối với mỗi cách chọn hai món đầu tiên trong số 8 đô la đầu tiên, có 2 đô la để chọn món tráng miệng cho câu trả lời cuối cùng là $ 8 \ cdot2 = \ đóng hộp {16} $ để chọn toàn bộ bữa ăn."
"Hình dưới đây là mặt đồng hồ không có kim đồng hồ.  Số đo độ của góc nhỏ hơn được hình thành bởi kim đồng hồ ở vị trí 10 giờ là gì? [tị nạn]
/* AMC8 1999 # 2 Vấn đề */
vẽ (vòng tròn ((0,0), 10), chiều rộng đường (1));

/*Tay
draw ((25,0)--8dir(-18)+(25,0),linewidth(2));
vẽ ((25,0) --5dir (111) + (25,0), chiều rộng đường truyền (2));
draw ((25,0)--10dir(90)+(25,0),linewidth(.5));
*/
dấu chấm((0,0));

nhãn (""1"",8dir(60));
nhãn (""2"",8dir(30));
nhãn (""3"",8dir(0));
nhãn (""4"",8dir(-30));
nhãn (""5"",8dir(-60));
nhãn (""6"",8dir(-90));
nhãn (""7"",8dir(-120));
nhãn (""8"",8dir(-150));
nhãn (""9"",8dir(180));
nhãn (""10"",8dir(150));
nhãn (""11"",8dir(120));
nhãn (""12"",8dir(90));

for(int i = 1; i< 13; ++i)
{

bốc thăm(9dir(30i)--10dir(30i));
}
[/asy]",Level 1,Prealgebra,"Có $ 360 ^ \ circ $ (độ) trong một vòng tròn và mười hai khoảng trắng trên đồng hồ. Điều này có nghĩa là mỗi không gian có kích thước $ 30 ^ \ circ $. Vào lúc 10 giờ, kim chỉ đến 10 và 12. Chúng cách nhau hai khoảng trắng hoặc $\boxed{60^\circ}$. [tị nạn]
/* AMC8 1999 #2 Giải pháp*/
vẽ (vòng tròn ((0,0), 10), chiều rộng đường (1));

/*Tay*/
vẽ ((0,0)--4dir(150),linewidth(2));
vẽ ((0,0)--6dir(90),linewidth(2));
dấu chấm((0,0));

nhãn (""1"",8dir(60));
nhãn (""2"",8dir(30));
nhãn (""3"",8dir(0));
nhãn (""4"",8dir(-30));
nhãn (""5"",8dir(-60));
nhãn (""6"",8dir(-90));
nhãn (""7"",8dir(-120));
nhãn (""8"",8dir(-150));
nhãn (""9"",8dir(180));
nhãn (""10"",8dir(150));
nhãn (""11"",8dir(120));
nhãn (""12"",8dir(90));

for(int i = 1; i< 13; ++i)
{

bốc thăm(9dir(30i)--10dir(30i));
}
[/asy]"
"Sử dụng biểu đồ thanh, sự khác biệt tích cực giữa số lượng sinh viên tại trường có số lượng tuyển sinh lớn nhất và số lượng sinh viên tại trường có số lượng đăng ký nhỏ nhất là gì?

[tị nạn]
kích thước(250);
defaultpen(fontsize(9));

điền ((0,0) - (40,0) - (40,20) - (0,20) - chu kỳ, màu xám nhạt);

hòa((0,20)--(0,0)--(40,0));

hòa ((-0,5,2)--(40,2));
hòa ((-0,5,4)--(40,4));
hòa ((-0,5,6)--(40,6));
hòa ((-0,5,8)--(40,8));
hòa ((-0,5,10)--(40,10));
hòa ((-0,5,12)--(40,12));
hòa ((-0,5,14)--(40,14));
hòa ((-0,5,16)--(40,16));
hòa ((-0,5,18)--(40,18));
hòa ((-0,5,20)--(40,20));

filldraw ((2.5,0) --(2.5,12.5) --(7.5,12.5) --(7.5,0) - chu kỳ, màu xanh nhạt);

hòa ((10,0)--(10,-0,5));
hòa ((20,0)--(20,-0,5));
hòa ((30,0)--(30,-0,5));
hòa ((40,0)--(40,-0,5));

filldraw ((12.5,0) --(12.5,14.3)--(17.5,14.3)--(17.5,0)--chu kỳ, màu xanh nhạt);
filldraw ((22.5,0) --(22.5,19) --(27.5,19) --(27.5,0) --chu kỳ, màu xanh nhạt);
filldraw ((32.5,0) --(32.5,17.2) --(37.5,17.2) --(37.5,0) --chu kỳ, màu xanh nhạt);

nhãn (""0"", (-0,5,0), W);
nhãn (""200"", (-0,5,2), W);
nhãn (""400"", (-0,5,4), W);
nhãn (""600"", (-0,5,6), W);
nhãn (""800"", (-0,5,8),W);
nhãn (""1000"", (-0,5,10), W);
nhãn (""1200"", (-0,5,12), W);
nhãn (""1400"", (-0,5,14), W);
nhãn (""1600"", (-0,5,16), W);
nhãn (""1800"", (-0,5,18), W);
nhãn (""2000"", (-0,5,20), W);

nhãn (""Varsity"",(5,-2));
nhãn (""Tây Bắc"",(15,-2));
nhãn (""Trung ương"",(25,-2));
nhãn (""Greenbriar"",(35,-2));

nhãn (""Trường học"",(20,-5), cỡ chữ(11));
nhãn (xoay (90) * ""Số lượng sinh viên"", (-7,10), cỡ chữ (11));
nhãn (""Tổng số ghi danh"",(20,24), cỡ chữ(12));

nhãn (""1250"", (5,12.5), S);
nhãn (""1430"", (15,14.3), S);
nhãn (""1900"",(25,19),S);
nhãn (""1720"",(35,17,2),S);

[/asy]",Level 1,Prealgebra,Số lượng ghi danh lớn nhất là 1900 và số lượng ghi danh nhỏ nhất là 1250.  Sự khác biệt tích cực là $ 1900-1250 = \ đóng hộp {650} $ sinh viên.
"Trong sơ đồ, $AB$ là một đoạn thẳng.  Giá trị của $x$là gì?

[tị nạn]
vẽ ((0,0) - (10,0), đen + đường truyền (1));
vẽ ((4,0) - (4,8), đen + đường truyền (1));
vẽ ((4,0) --(3,5,0) - (3,5,0,5) - (4,0,5) - chu kỳ, đen + chiều rộng đường (1));
vẽ ((4,0) - (9,7), đen + đường truyền (1));
nhãn (""$A$"",(0,0),W);
nhãn (""$B$"",(10,0),E);
nhãn(""$x^\circ$"",(4.75,2.25));
nhãn (""$52^\circ$"",(5.5,0.75));
[/asy]",Level 1,Prealgebra,"Vì $AB$ là một đoạn thẳng, $\angle ACD+\angle DCE+\angle ECB=180^\circ$ or $90^\circ + x^\circ + 52^\circ =180^\circ$ or $x^\circ=180^\circ-90^\circ-52^\circ$ or $x=\boxed{38}$.

[tị nạn]
vẽ ((0,0) - (10,0), đen + đường truyền (1));
vẽ ((4,0) - (4,8), đen + đường truyền (1));
vẽ ((4,0) --(3,5,0) - (3,5,0,5) - (4,0,5) - chu kỳ, đen + chiều rộng đường (1));
vẽ ((4,0) - (9,7), đen + đường truyền (1));
nhãn (""$A$"",(0,0),W);
nhãn (""$B$"",(10,0),E);
nhãn(""$x^\circ$"",(4.75,2.25));
nhãn (""$52^\circ$"",(5.5,0.75));
nhãn (""$C$"",(4,0),S);
nhãn (""$D$"",(4,8),N);
nhãn (""$E$"",(9,7),NE);
[/asy]"
"Trong $\tam giác PQR,$ tổng của $\angle P$ và $\angle Q$ là $60^\circ.$ Số đo của $\angle R là gì?$",Level 1,Prealgebra,"Tổng của ba góc trong bất kỳ tam giác nào luôn là $180^\circ.$ Trong $\tam giác PQR,$ tổng của $\angle P$ và $\angle Q$ là $60^\circ,$ và do đó $\angle R$ phải đo $$$180^\circ - 60^\circ = \boxed{120^\circ}.$$"
$(5^{-2})^0 + (5^0)^3$là gì?,Level 1,Prealgebra,"Chúng tôi biết rằng bất kỳ con số nào được nâng lên sức mạnh của $ 0 là $ 1 $ hoặc $a ^ 0 = $ 1 cho bất kỳ $a $ nào. Do đó, chúng ta nhận được $$(5^{-2})^0 + (5^0)^3 = 1 + 1^3 = 1+1 = \boxed{2}.$$"
$88 \div (4 \div 2)$ là gì?,Level 1,Prealgebra,Chúng tôi thực hiện thao tác trong ngoặc đơn trước: \[88 \div (4 \div 2) = 88 \div 2 = \boxed{44}.\]
$ 2.43-1.2 $ là gì?,Level 1,Prealgebra,"Ta có \[2,43-1,2 = 2,43 - (1+0,2) = 2,43 -1 -0,2 = 1,43 - 0,2 = \boxed{1,23}.\]"
"Số lượng độ tính bằng $x $ là bao nhiêu? [tị nạn]
Olympic nhập khẩu; hình học nhập khẩu; defaultpen (linewidth (0.8)); kích thước(150);
cặp A = nguồn gốc, B = (Cos (50), Sin (50)), C = (Cos (50) + Sin (50) * sqrt (3), 0);
rút ra (A--B--C---chu kỳ);
nhãn (""$30^\circ$"",C-(0.3,-.03),NW);
nhãn (""$ 2x $"", B + (-.10, -0.1), SE);
nhãn (""$x$"", A + (0,15,03), NE);
[/asy]",Level 1,Prealgebra,"Các góc của một tam giác tổng đến $180^\circ$, vì vậy chúng ta có $x + 2x + 30^\circ = 180^\circ$.  Đơn giản hóa cho $3x +30^\circ = 180^\circ$, vậy $3x =150^\circ$ và $x = \boxed{50^\circ}$."
"Khi lăn một khuôn 6 mặt công bằng, xác suất lăn 2 hoặc 4 là bao nhiêu?",Level 1,Prealgebra,"Có tổng cộng 6 kết quả có khả năng xảy ra như nhau và 2 kết quả thành công, vì vậy xác suất là $\frac{2}{6} = \boxed{\frac{1}{3}}$."
"Tìm $a đô la dương nhỏ nhất sao cho $a đô la là bội số của 4 đô la và $a đô la là bội số của 14,$",Level 1,Prealgebra,"Liệt kê một vài bội số dương đầu tiên của $ 4 $ và $ 14 $ cho thấy $ \ boxed {28} $ là bội số nhỏ nhất của cả $ 4 $ và $ 14,$ Lưu ý rằng bội số phổ biến nhỏ nhất không chỉ đơn giản là $ 4 \ cdot14 = 56,$"
Viết $ 4.3 + 3.88 $ dưới dạng số thập phân.,Level 1,Prealgebra,"Chúng ta có thể thực hiện phép cộng này một cách chính xác trong các cột, mặc dù chúng ta phải ""mang"" một chữ số vào cột ngoài cùng bên trái vì $ 3 + 8 = 11,$ lớn hơn $ 10: $ \[
\begin{array}{@{}c@{\;} c@{}c@{}c@{}c}
& 1 & & \\
& 4. & 3 & \\
+ & 3. & 8 & 8
\\ \cline{1-4}
& 8. & 1 & 8 \\
\end{mảng}
\] Câu trả lời là $\boxed{8.18}$."
"Giá trị của $x đô la trong hình máy bay được hiển thị là bao nhiêu?

[tị nạn]
cặp A;
vẽ (dir (40) - A); vẽ (dir (200) --A); vẽ (dir (300) --A);
label(""$160^{\circ}$"",A,dir(120)); label(""$x^{\circ}$"",A,dir(250)); label(""$x^{\circ}$"",A,dir(350));
[/asy]",Level 1,Prealgebra,"Các góc xung quanh một tổng điểm là $360^\circ$, vậy $x^\circ + x^\circ + 160^\circ = 360^\circ$.  Đơn giản hóa cho $2x^\circ + 160^\circ = 360^\circ$, vậy $2x^\circ = 200^\circ$ và $x=\boxed{100}$."
"Pete nghĩ về một con số. Anh ta nhân đôi nó, thêm 10, nhân với 4 và kết thúc với 120. Số ban đầu của anh ấy là gì?",Level 1,Prealgebra,"Hãy để số ban đầu của Pete là $x $.  Nếu anh ta nhân đôi nó và thêm 10, anh ta sẽ có $ 2x + 10.$ $ Sau khi nhân với 4, Pete kết thúc với 120.  Từ thông tin này, chúng ta có phương trình: $$4(2x+10)=120.$$ Mở rộng phía bên trái và giải quyết, chúng ta tìm thấy:

\begin{align*}
8x+40&=120\\
\Mũi tên phải\qquad 8x&=80\\
\Mũi tên phải \qquad x&=\boxed{10}.
\end{align*}"
"Jasmine muốn mua một số thẻ giao dịch. Cô ấy có $ \ $ 7.50 $ và mỗi thẻ có giá $ \ $ 0.85 $, đã bao gồm thuế. Số lượng thẻ cô ấy có thể mua nhiều nhất là bao nhiêu?",Level 1,Prealgebra,"Chi phí của thẻ $n $ là $ (0,85) n $ đô la. Jasmine chỉ có thể mua thẻ $n$ nếu $(0.85)n \le 7.5$. Viết lại bất đẳng thức này về phân số, chúng ta có $$\frac{17}{20}n\le \frac{15}{2}.$$ Nhân cả hai vế với $\frac{20}{17}$ cho $$n \le \frac{150}{17},$$ và chuyển đổi sang số hỗn hợp cho $$n \le 8\frac{14}{17}.$$ Vì Jasmine phải mua một số lượng lớn thẻ giao dịch, con số lớn nhất mà cô ấy có thể mua được là $\boxed{8}$."
Máy tính: $8 + 6(3-8)^2$.,Level 1,Prealgebra,"Chúng ta giải quyết dấu ngoặc đơn, sau đó là số mũ, rồi tích tích, rồi tổng: \begin{align*}
8+6(3-8)^2 &= 8 + 6(-5)^2\\
&= 8+6\cdot 25\\
&= 8+150\\
&=\đóng hộp{158}.
\end{align*}"
$88 \div 4 \div 2$là gì?,Level 1,Prealgebra,"Chúng tôi thực hiện phép chia, đi từ trái sang phải, để có được câu trả lời: \[88 \div 4 \div 2 = 22 \div 2 = \boxed{11}.\]"
"Một lọ chứa đầy đậu thạch đỏ, cam và vàng.  Xác suất chọn ngẫu nhiên một hạt thạch đỏ từ lọ này là 0,2 đô la và xác suất chọn ngẫu nhiên một hạt thạch màu cam từ lọ này là 0,5 đô la.  Xác suất chọn ngẫu nhiên một hạt thạch vàng từ lọ này là bao nhiêu?",Level 1,Prealgebra,"Tổng xác suất của mỗi khả năng phải bằng 1.  Điều này có nghĩa là tổng xác suất chọn ngẫu nhiên một hạt thạch đỏ, xác suất chọn ngẫu nhiên một hạt thạch màu cam và xác suất chọn ngẫu nhiên một hạt thạch vàng bằng 1.  Nếu chúng ta để xác suất chọn ngẫu nhiên một hạt thạch vàng là $x$, thì chúng ta có \begin{align*}0,2+0,5+x&=1\\\Rightarrow0.7+x&=1\\\Rightarrow{x}&=1-0.7\\\Rightarrow{x}&=0.3\end{align*} Do đó, xác suất chọn ngẫu nhiên một hạt thạch vàng từ lọ này là $\boxed{0,3}$."
Chữ số nào $A$ sẽ làm cho số $ 83A5 $ chia hết cho $ 9 $?,Level 1,Prealgebra,"Một số chia hết cho $ 9 nếu và chỉ khi tổng các chữ số của nó cũng chia hết cho $ 9.  Vì vậy, $ 9 chia $ 8 + 3 + A + 5 = 16 + A $.  Ở đây, chữ số duy nhất hoạt động là $A = \boxed{2}$, mang lại $ 16 + A = 18 $."
Đơn giản hóa $\frac{36}{54}$.,Level 1,Prealgebra,"Vì cả 36 và 54 đều là bội số của 18, chúng ta có thể viết $\frac{36}{54} = \frac{2 \cdot 18}{3 \cdot 18} =$ $\boxed{\frac{2}{3}}$."
"Khi giá trị của $y$ được nhân đôi và sau đó giá trị gia tăng này được chia cho 5, kết quả là 10. Giá trị của $y$là gì?",Level 1,Prealgebra,Chúng ta có phương trình $y\cdot2/5=10$. Giải quyết cho năng suất $y $ $y = \ boxed{25} $.
"Trong số nguyên gồm sáu chữ số $3A6,\!792$, chữ số lớn nhất $A$ để số nguyên sáu chữ số sẽ chia hết cho 3 là gì?",Level 1,Prealgebra,"Tổng các chữ số của số nguyên là $A + 27 đô la, vì vậy số nguyên chia hết cho 3 đô la nếu $A đô la là 0, 3, 6 hoặc 9, vì đây là những giá trị duy nhất có thể có của chữ số $A đô la làm cho $A + 27 đô la chia hết cho 3. Lớn nhất trong số này là $\boxed{9}$."
Có bao nhiêu số nguyên tố nằm trong khoảng từ 20 đến 30?,Level 1,Prealgebra,"Kiểm tra các số nguyên tố 2, 3 và 5 làm ước số tiềm năng, chúng ta thấy rằng có các số nguyên tố $ \ đóng hộp {2} $ từ 20 đến 30: 23 và 29."
