question,target
"Nếu một con gấu trúc sạch sẽ, thì gấu trúc thật nhàm chán.
Nếu một con gấu trúc có màu tím, thì gấu trúc rất thông minh.
Nếu một con gấu trúc lạnh và nhanh, thì gấu trúc là tốt.
Nếu một con gấu trúc hạnh phúc, thì gấu trúc rất buồn.
Nếu một con gấu trúc tròn hoặc to, thì gấu trúc rất đẹp.
Điều:
Gấu trúc mạnh mẽ và to lớn.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc rất đẹp.
"Nếu một bông hoa hướng dương mạnh hoặc buồn, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương tròn hoặc già, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương tốt hay lạnh, thì hoa hướng dương thật đáng sợ.
Nếu một bông hoa hướng dương chậm, thì hoa hướng dương mềm.
Nếu một bông hoa hướng dương có màu đỏ hoặc xấu, thì hoa hướng dương là thông minh.
Điều:
Hoa hướng dương trẻ và tròn.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương nhỏ.
"Nếu một bông hồng buồn, thì hoa hồng còn non.
Nếu một bông hồng chậm, thì hoa hồng thật nhàm chán.
Nếu một bông hồng có màu tím, thì hoa hồng nhỏ.
Nếu một bông hồng sạch và hạnh phúc, thì hoa hồng rất mạnh.
Nếu một bông hồng già hoặc xanh, thì hoa hồng lạnh.
Điều:
Hoa hồng nhỏ và to.
Những điều sau đây có thể được xác định về hoa hồng:",Sự không có.
"Nếu một con chuột nhanh và xấu, thì chuột chậm.
Nếu một con chuột tốt hoặc mạnh, thì chuột có màu xanh.
Nếu một con chuột có màu tím, thì chuột lạnh.
Nếu một con chuột thông minh hoặc mềm mại, thì chuột rất đẹp.
Nếu một con chuột lớn và màu xanh lá cây, thì con chuột thật nhàm chán.
Điều:
Con chuột là tốt và đẹp.
Những điều sau đây có thể được xác định về chuột:",Chuột có màu xanh.
"Nếu một con chuột tốt, thì con chuột nhỏ.
Nếu chuột nhanh, thì chuột mềm.
Nếu một con chuột thông minh hoặc tròn, thì chuột xấu.
Nếu một con chuột có màu đỏ và đẹp, thì chuột có màu tím.
Nếu một con chuột lớn hoặc sạch, thì chuột có màu xanh.
Điều:
Chuột nhanh và khỏe.
Những điều sau đây có thể được xác định về chuột:",Chuột mềm.
"Nếu Dan có màu xanh, thì Dan sạch sẽ.
Nếu Dan tím và tốt, thì Dan xấu.
Nếu Dan mạnh mẽ, thì Dan thông minh.
Nếu Dan nóng hoặc đỏ, thì Dan yếu.
Nếu Dan lớn hoặc hạnh phúc, thì Dan mềm mại.
Điều:
Dan xinh đẹp và nóng bỏng.
Những điều sau đây có thể được xác định về Dan:",Dan yếu đuối.
"Nếu Frank hạnh phúc hay đáng sợ, thì Frank còn trẻ.
Nếu Frank tròn và sạch sẽ, thì Frank yếu.
Nếu Frank nóng hay xấu, thì Frank mềm mại.
Nếu Frank lớn, thì Frank lạnh.
Nếu Frank buồn, thì Frank có màu xanh.
Điều:
Frank sạch sẽ và xấu.
Những điều sau đây có thể được xác định về Frank:",Frank mềm mại.
"Nếu một con mèo sạch sẽ, thì con mèo thật đáng sợ.
Nếu một con mèo có màu tím và lạnh, thì con mèo buồn.
Nếu một con mèo tốt, thì con mèo hạnh phúc.
Nếu một con mèo đẹp hay xấu, thì con mèo còn nhỏ.
Nếu một con mèo già, thì con mèo tròn.
Điều:
Con mèo xấu và thông minh.
Những điều sau đây có thể được xác định về con mèo:",Con mèo còn nhỏ.
"Nếu một bông hồng có màu xanh lá cây hoặc mềm, thì hoa hồng lớn.
Nếu một bông hồng yếu hoặc buồn, thì hoa hồng có màu xanh.
Nếu một bông hồng đáng sợ và xấu, thì hoa hồng còn non.
Nếu một bông hồng sạch, thì hoa hồng là thông minh.
Nếu một bông hồng lạnh, thì hoa hồng là tốt.
Điều:
Hoa hồng có màu xanh và lạnh.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng là tốt.
"Nếu Bob có màu xanh lá cây hoặc lạnh, thì Bob rất thông minh.
Nếu Bob chậm, thì Bob có màu đỏ.
Nếu Bob nhanh, thì Bob yếu.
Nếu Bob trẻ, thì Bob già.
Nếu Bob tốt hay lớn, thì Bob sạch sẽ.
Điều:
Bob trẻ và to lớn.
Những điều sau đây có thể được xác định về Bob:",Bob đã già và sạch sẽ.
"Nếu Carol buồn hoặc tròn trịa, thì Carol sạch sẽ.
Nếu Carol yếu đuối hoặc thông minh, thì Carol rất nhanh.
Nếu Carol nhỏ bé hoặc chậm chạp, thì Carol rất vui.
Nếu Carol mạnh mẽ, thì Carol đã già.
Nếu Carol xinh đẹp, thì Carol lạnh lùng.
Điều:
Carol đẹp và xấu.
Những điều sau đây có thể được xác định về Carol:",Carol lạnh lùng.
"Nếu Carol nhàm chán hoặc trẻ trung, thì Carol sạch sẽ.
Nếu Carol xấu, thì Carol tròn.
Nếu Carol mạnh mẽ hoặc mềm mại, thì Carol có màu xanh.
Nếu Carol tím tái hoặc hạnh phúc, thì Carol chậm chạp.
Nếu Carol yếu đuối, thì Carol tốt.
Điều:
Carol giỏi và trẻ.
Những điều sau đây có thể được xác định về Carol:",Carol sạch sẽ.
"Nếu Dan mềm, thì Dan có màu xanh.
Nếu Dan sạch sẽ, thì Dan chậm.
Nếu Dan thông minh, thì Dan là màu đỏ.
Nếu Dan đáng sợ và to lớn, thì Dan có màu tím.
Nếu Dan có màu xanh lá cây, thì Dan là tốt.
Điều:
Dan có màu tím và mềm mại.
Những điều sau đây có thể được xác định về Dan:",Dan có màu xanh.
"Nếu một bông hoa hướng dương đáng sợ, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương nhỏ và xấu, thì hoa hướng dương là thông minh.
Nếu một bông hoa hướng dương có màu tím, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương có màu xanh lá cây, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương mềm hoặc non, thì hướng dương nhanh.
Điều:
Hoa hướng dương nhanh và mềm.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu một non hoặc mềm, thì là tốt.
Nếu một yếu, thì khỏe.
Nếu một nhàm chán và xấu, thì đã già.
Nếu một có màu đỏ, thì hạnh phúc.
Nếu một có màu xanh lá cây, thì có màu xanh.
Điều:
yếu và nóng.
Những điều sau đây có thể được xác định về:",khỏe.
"Nếu Erin sạch sẽ, thì Erin nhỏ.
Nếu Erin xấu, thì Erin nhanh.
Nếu Erin có màu xanh, thì Erin có màu đỏ.
Nếu Erin nhàm chán và tốt, thì Erin nóng bỏng.
Nếu Erin có màu xanh lá cây hoặc tròn, thì Erin lớn.
Điều:
Erin sạch sẽ và chậm chạp.
Những điều sau đây có thể được xác định về Erin:",Erin nhỏ.
"Nếu một con mèo nhỏ hoặc màu xanh, thì con mèo thật nhàm chán.
Nếu một con mèo già và trẻ, thì con mèo xấu.
Nếu một con mèo buồn, thì con mèo hạnh phúc.
Nếu một con mèo đáng sợ, thì con mèo tròn.
Nếu một con mèo mạnh mẽ, thì con mèo sạch sẽ.
Điều:
Con mèo tím và buồn.
Những điều sau đây có thể được xác định về con mèo:",Con mèo hạnh phúc.
"Nếu Bob thông minh, thì Bob tốt.
Nếu Bob còn trẻ hoặc nhàm chán, thì Bob có màu đỏ.
Nếu Bob hạnh phúc, thì Bob đã già.
Nếu Bob xấu, thì Bob có màu xanh.
Nếu Bob nhỏ, thì Bob sạch sẽ.
Điều:
Bob trẻ và già.
Những điều sau đây có thể được xác định về Bob:",Bob có màu đỏ.
"Nếu một bông hồng là đáng sợ, thì hoa hồng là hạnh phúc.
Nếu một bông hồng có màu đỏ, thì hoa hồng đã già.
Nếu một bông hồng trẻ hoặc lớn, thì hoa hồng buồn.
Nếu một bông hồng lạnh, thì hoa hồng có màu tím.
Nếu một bông hồng tốt hoặc chậm, thì hoa hồng tròn.
Điều:
Hoa hồng có màu đỏ và đáng sợ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng hạnh phúc và già nua.
"Nếu Frank tím hoặc xấu, thì Frank rất đẹp.
Nếu Frank nóng bỏng hay tốt, thì Frank hạnh phúc.
Nếu Frank mạnh mẽ, thì Frank lạnh lùng.
Nếu Frank thông minh và sạch sẽ, thì Frank mềm mại.
Nếu Frank xanh và nhanh, thì Frank còn trẻ.
Điều:
Frank sạch sẽ và xinh đẹp.
Những điều sau đây có thể được xác định về Frank:",Sự không có.
"Nếu một con sư tử nhanh hoặc xanh, thì sư tử nhỏ.
Nếu một con sư tử sạch và đỏ, thì sư tử nóng.
Nếu một con sư tử tròn, thì sư tử xấu.
Nếu một con sư tử mềm mại và xinh đẹp, thì sư tử hạnh phúc.
Nếu một con sư tử lạnh, thì sư tử thật đáng sợ.
Điều:
Con sư tử hạnh phúc và lạnh lùng.
Những điều sau đây có thể được xác định về sư tử:",Con sư tử thật đáng sợ.
"Nếu Erin lớn, thì Erin chậm.
Nếu Erin xanh và lạnh, thì Erin rất mạnh.
Nếu Erin già, thì Erin nhanh.
Nếu Erin xấu, thì Erin hạnh phúc.
Nếu Erin nhỏ và tròn, thì Erin tốt.
Điều:
Erin buồn và lớn.
Những điều sau đây có thể được xác định về Erin:",Erin chậm chạp.
"Nếu một cây thông minh và mạnh mẽ, thì cây nhỏ.
Nếu một cây tròn và già, thì cây chậm.
Nếu một cây yếu, thì cây xấu.
Nếu một cái cây mềm, thì cây buồn.
Nếu một cây đẹp và lạnh, thì cây có màu tím.
Điều:
Cây yếu và non.
Những điều sau đây có thể được xác định về cây:",Cây xấu.
"Nếu một mềm mại hoặc thông minh, thì thật đáng sợ.
Nếu một xấu, thì nhỏ.
Nếu một tốt và lạnh, thì còn non.
Nếu một tròn, thì hạnh phúc.
Nếu một nhanh hoặc già, thì lớn.
Điều:
đẹp và tròn.
Những điều sau đây có thể được xác định về:",hạnh phúc.
"Nếu một bông hoa hướng dương mạnh mẽ và buồn, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương to và sạch, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương tròn hoặc tốt, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương có màu tím và đẹp, thì hoa hướng dương yếu.
Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương có màu đỏ.
Điều:
Hoa hướng dương nhanh và xanh.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương có màu đỏ.
"Nếu một cây anh túc tròn và to, thì cây anh túc lạnh.
Nếu một cây anh túc nóng hoặc đáng sợ, thì cây anh túc chậm.
Nếu một cây anh túc đẹp và màu xanh, thì cây anh túc rất vui.
Nếu một cây anh túc có màu xanh lá cây và buồn, thì cây anh túc rất khỏe.
Nếu một cây anh túc nhàm chán, thì cây anh túc là xấu.
Điều:
Cây anh túc tròn và nhàm chán.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc là xấu.
"Nếu một con sóc nhỏ, thì con sóc rất nhanh.
Nếu một con sóc già, thì con sóc tròn.
Nếu một con sóc lớn, thì con sóc rất khỏe.
Nếu một con sóc chậm chạp và thông minh, thì con sóc lạnh.
Nếu một con sóc có màu đỏ, thì con sóc thật đáng sợ.
Điều:
Con sóc chậm và to.
Những điều sau đây có thể được xác định về con sóc:",Con sóc rất khỏe.
"Nếu Carol lạnh, thì Carol rất nhanh.
Nếu Carol tròn, thì Carol yếu.
Nếu Carol còn trẻ và buồn, thì Carol nóng bỏng.
Nếu Carol có màu xanh, thì Carol hạnh phúc.
Nếu Carol xấu, thì Carol có màu đỏ.
Điều:
Carol xấu và nhanh.
Những điều sau đây có thể được xác định về Carol:",Carol có màu đỏ.
"Nếu một mạnh mẽ, thì có màu tím.
Nếu một già hoặc đỏ, thì lạnh.
Nếu một nhỏ, thì rất đẹp.
Nếu một có màu xanh hoặc tốt, thì là xấu.
Nếu một sạch sẽ, thì nóng.
Điều:
nóng và nhỏ.
Những điều sau đây có thể được xác định về:",rất đẹp.
"Nếu bồ công anh thông minh, thì bồ công anh có màu tím.
Nếu bồ công anh sạch, thì bồ công anh nóng.
Nếu một cây bồ công anh mềm, thì bồ công anh thật nhàm chán.
Nếu một cây bồ công anh yếu hoặc hạnh phúc, thì bồ công anh có màu đỏ.
Nếu một cây bồ công anh là xấu, thì bồ công anh là lớn.
Điều:
Bồ công anh là xấu và sạch sẽ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh nóng và to.
"Nếu Dan chậm hoặc yếu, thì Dan có màu xanh lá cây.
Nếu Dan lạnh, thì Dan lớn.
Nếu Dan sạch sẽ, thì Dan hạnh phúc.
Nếu Dan tròn và khỏe, thì Dan có màu tím.
Nếu Dan nhàm chán, thì Dan rất đẹp.
Điều:
Dan hạnh phúc và già nua.
Những điều sau đây có thể được xác định về Dan:",Sự không có.
"Nếu Bob thông minh, thì Bob thật đáng sợ.
Nếu Bob nhỏ và nhanh, thì Bob yếu.
Nếu Bob có màu tím, thì Bob chậm.
Nếu Bob lớn hoặc buồn, thì Bob có màu xanh lá cây.
Nếu Bob mềm, thì Bob có màu đỏ.
Điều:
Bob sạch sẽ và thông minh.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu Carol vui vẻ hay chậm chạp, thì Carol rất nhanh.
Nếu Carol xinh đẹp hay nhỏ bé, thì Carol nóng bỏng.
Nếu Carol có màu xanh lá cây, thì Carol lạnh.
Nếu Carol buồn hoặc đỏ, thì Carol đã già.
Nếu Carol có màu xanh hoặc lớn, thì Carol sạch sẽ.
Điều:
Carol xinh đẹp và to lớn.
Những điều sau đây có thể được xác định về Carol:",Carol nóng và sạch.
"Nếu một cây bồ công anh buồn và nhỏ, thì bồ công anh lạnh.
Nếu bồ công anh nhanh, thì bồ công anh là xấu.
Nếu một cây bồ công anh tròn và trẻ, thì bồ công anh là thông minh.
Nếu một cây bồ công anh cũ và sạch, thì bồ công anh nóng.
Nếu bồ công anh chậm, thì bồ công anh có màu đỏ.
Điều:
Bồ công anh chậm và xanh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu đỏ.
"Nếu một bông hoa hướng dương đẹp, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương nhỏ, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương đáng sợ, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương lớn.
Nếu một bông hoa hướng dương chậm hoặc non, thì hoa hướng dương tròn.
Điều:
Hoa hướng dương mềm mại và nhàm chán.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu Alice già, thì Alice xinh đẹp.
Nếu Alice nhỏ, thì Alice nhanh.
Nếu Alice to và xấu, thì Alice có màu xanh lá cây.
Nếu Alice tròn, thì Alice mềm.
Nếu Alice có màu tím, thì Alice sạch sẽ.
Điều:
Alice thật đáng sợ và già nua.
Những điều sau đây có thể được xác định về Alice:",Alice thật xinh đẹp.
"Nếu một cây bồ công anh nhỏ, thì bồ công anh là tốt.
Nếu bồ công anh xấu, thì bồ công anh có màu đỏ.
Nếu một cây bồ công anh thông minh và xanh, thì bồ công anh thật nhàm chán.
Nếu một cây bồ công anh lớn, thì bồ công anh thật đáng sợ.
Nếu bồ công anh chậm, thì bồ công anh nhanh.
Điều:
Bồ công anh to và hạnh phúc.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật đáng sợ.
"Nếu một cây anh túc xấu và trẻ, thì cây anh túc rất buồn.
Nếu một cây anh túc đẹp, thì cây anh túc là tốt.
Nếu một cây anh túc già, thì cây anh túc nhỏ.
Nếu một cây anh túc mềm và lạnh, thì cây anh túc tròn.
Nếu một cây anh túc có màu tím hoặc hạnh phúc, thì cây anh túc sạch.
Điều:
Cây anh túc già và đỏ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc nhỏ.
"Nếu một con gấu có màu xanh lá cây hoặc xấu, thì con gấu có màu đỏ.
Nếu một con gấu buồn và nhanh, thì con gấu có màu tím.
Nếu một con gấu lạnh và già, thì con gấu yếu.
Nếu một con gấu tròn và khỏe, thì con gấu nóng.
Nếu một con gấu tốt, thì con gấu nhỏ.
Điều:
Con gấu mềm và tốt.
Những điều sau đây có thể được xác định về con gấu:",Con gấu nhỏ.
"Nếu một xấu, thì lạnh.
Nếu một có màu xanh, thì thật đáng sợ.
Nếu một tròn và buồn, thì nhỏ.
Nếu một mạnh mẽ, thì đã già.
Nếu một có màu tím hoặc thông minh, thì mềm mại.
Điều:
nhỏ và xấu.
Những điều sau đây có thể được xác định về:",lạnh.
"Nếu một con gấu trúc có màu tím hoặc sạch, thì gấu trúc lạnh.
Nếu một con gấu trúc hạnh phúc và to lớn, thì gấu trúc thật nhàm chán.
Nếu một con gấu trúc chậm, thì gấu trúc tròn.
Nếu một con gấu trúc tốt và thông minh, thì gấu trúc rất đẹp.
Nếu một con gấu trúc buồn, thì gấu trúc có màu đỏ.
Điều:
Gấu trúc lạnh lùng và thông minh.
Những điều sau đây có thể được xác định về gấu trúc:",Sự không có.
"Nếu Frank nóng bỏng và đáng sợ, thì Frank có màu xanh.
Nếu Frank sạch sẽ, thì Frank mạnh mẽ.
Nếu Frank có màu xanh lá cây, thì Frank đã già.
Nếu Frank nhàm chán, thì Frank nhanh.
Nếu Frank mềm mại, thì Frank còn trẻ.
Điều:
Frank sạch sẽ và yếu đuối.
Những điều sau đây có thể được xác định về Frank:",Frank rất mạnh mẽ.
"Nếu một con gấu trúc đáng sợ và nóng bỏng, thì gấu trúc có màu đỏ.
Nếu một con gấu trúc sạch hoặc tròn, thì gấu trúc rất thông minh.
Nếu một con gấu trúc có màu tím hoặc xanh, thì gấu trúc rất nhanh.
Nếu một con gấu trúc mạnh mẽ và màu xanh lá cây, thì gấu trúc mềm.
Nếu một con gấu trúc già, thì gấu trúc thật nhàm chán.
Điều:
Gấu trúc tròn và khỏe.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc rất thông minh.
"Nếu Alice mềm hoặc đỏ, thì Alice yếu.
Nếu Alice to và xanh, thì Alice buồn.
Nếu Alice xấu, thì Alice thật nhàm chán.
Nếu Alice lạnh, thì Alice đã già.
Nếu Alice có màu xanh lá cây, thì Alice chậm.
Điều:
Alice lạnh lùng và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice đã già.
"Nếu một bông hồng lạnh, thì hoa hồng có màu đỏ.
Nếu một bông hồng buồn, thì hoa hồng rất mạnh.
Nếu một bông hồng mềm và to, thì hoa hồng là hạnh phúc.
Nếu một bông hồng tốt hoặc màu xanh, thì hoa hồng nhanh.
Nếu một bông hồng nóng hoặc tím, thì hoa hồng nhỏ.
Điều:
Hoa hồng buồn và nhỏ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng rất mạnh.
"Nếu một bông hồng mạnh, thì hoa hồng lạnh.
Nếu một bông hồng già, thì hoa hồng thật đáng sợ.
Nếu một bông hồng tròn và tốt, thì hoa hồng hạnh phúc.
Nếu một bông hồng nhỏ, thì hoa hồng yếu.
Nếu một bông hồng xấu, thì hoa hồng chậm.
Điều:
Hoa hồng thật đáng sợ và xấu.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng chậm.
"Nếu một con hươu cao cổ xấu hoặc mềm, thì hươu cao cổ rất thông minh.
Nếu một con hươu cao cổ già hoặc tròn, thì hươu cao cổ rất khỏe.
Nếu một con hươu cao cổ nhỏ hoặc lớn, thì hươu cao cổ còn nhỏ.
Nếu một con hươu cao cổ sạch sẽ hay buồn, thì hươu cao cổ chậm.
Nếu một con hươu cao cổ đẹp, thì hươu cao cổ có màu xanh.
Điều:
Hươu cao cổ tốt và đẹp.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu xanh.
"Nếu một con hà mã thông minh, thì hà mã nóng.
Nếu một con hà mã hạnh phúc, thì hà mã yếu.
Nếu một con hà mã tròn và nhanh, thì hà mã có màu xanh lá cây.
Nếu một con hà mã mềm và nhàm chán, thì hà mã nhỏ.
Nếu một con hà mã xấu và đáng sợ, thì hà mã sạch sẽ.
Điều:
Con hà mã yếu và nhàm chán.
Những điều sau đây có thể được xác định về hà mã:",Sự không có.
"Nếu Carol thông minh và lạnh lùng, thì Carol rất lớn.
Nếu Carol xấu, thì Carol nóng bỏng.
Nếu Carol yếu hoặc già, thì Carol tốt.
Nếu Carol có màu đỏ, thì Carol có màu tím.
Nếu Carol còn trẻ hoặc chậm chạp, thì Carol có màu xanh.
Điều:
Carol là tốt và màu đỏ.
Những điều sau đây có thể được xác định về Carol:",Carol có màu tím.
"Nếu một hạnh phúc và nhỏ, thì buồn.
Nếu một nóng hoặc đỏ, thì chậm.
Nếu một lạnh hoặc xanh, thì là tốt.
Nếu một thông minh và đáng sợ, thì mềm.
Nếu một đẹp, thì còn nhỏ.
Điều:
rất đẹp và đáng sợ.
Những điều sau đây có thể được xác định về:",còn nhỏ.
"Nếu Dan tím hoặc lạnh, thì Dan còn trẻ.
Nếu Dan xấu và chậm chạp, thì Dan sạch sẽ.
Nếu Dan màu đỏ, thì Dan hạnh phúc.
Nếu Dan buồn hoặc đáng sợ, thì Dan lớn.
Nếu Dan nhỏ và xanh, thì Dan thật nhàm chán.
Điều:
Dan mạnh mẽ và nhàm chán.
Những điều sau đây có thể được xác định về Dan:",Sự không có.
"Nếu Dan đẹp, thì Dan thật đáng sợ.
Nếu Dan buồn, thì Dan chậm.
Nếu Dan nhỏ hoặc nóng, thì Dan có màu đỏ.
Nếu Dan mạnh hay mềm thì Dan xấu.
Nếu Dan có màu xanh thì Dan tròn.
Điều:
Dan nóng và mềm.
Những điều sau đây có thể được xác định về Dan:",Dan đỏ và xấu.
"Nếu Dan chậm chạp và buồn bã, thì Dan thông minh.
Nếu Dan yếu đuối và lạnh lùng, thì Dan hạnh phúc.
Nếu Dan mạnh hay to thì Dan tròn.
Nếu Dan đáng sợ, thì Dan là tốt.
Nếu Dan nhỏ và mềm, thì Dan nhanh.
Điều:
Dan có màu xanh lá cây và mạnh mẽ.
Những điều sau đây có thể được xác định về Dan:",Dan tròn.
"Nếu Bob tốt, thì Bob nhỏ.
Nếu Bob tròn và đẹp, thì Bob sạch sẽ.
Nếu Bob xấu và lạnh, thì Bob có màu xanh lá cây.
Nếu Bob hạnh phúc, thì Bob có màu xanh.
Nếu Bob chậm và nhanh, thì Bob rất mạnh.
Điều:
Bob thông minh và xinh đẹp.
Những điều sau đây có thể được xác định về Bob:",Sự không có.
"Nếu một con thỏ thông minh, thì thỏ rất khỏe.
Nếu một con thỏ nóng hoặc tím, thì thỏ lạnh.
Nếu một con thỏ già, thì thỏ thật nhàm chán.
Nếu một con thỏ tốt, thì thỏ rất đẹp.
Nếu một con thỏ còn nhỏ, thì thỏ tròn.
Điều:
Con thỏ có màu xanh và đỏ.
Những điều sau đây có thể được xác định về thỏ:",Sự không có.
"Nếu một con nhím đẹp, thì con nhím là xấu.
Nếu một con nhím thông minh hoặc đỏ, thì con nhím rất vui.
Nếu một con nhím nhanh và nhàm chán, thì con nhím mềm.
Nếu một con nhím lớn hoặc già, thì con nhím nhỏ.
Nếu một con nhím sạch, thì con nhím có màu tím.
Điều:
Con nhím sạch sẽ và nhàm chán.
Những điều sau đây có thể được xác định về con nhím:",Con nhím có màu tím.
"Nếu Bob già, thì Bob hạnh phúc.
Nếu Bob nhỏ và màu xanh, thì Bob nóng.
Nếu Bob xấu hay buồn, thì Bob sạch sẽ.
Nếu Bob tốt, thì Bob thật đáng sợ.
Nếu Bob lạnh, thì Bob mạnh mẽ.
Điều:
Bob chậm chạp và lạnh lùng.
Những điều sau đây có thể được xác định về Bob:",Bob rất mạnh mẽ.
"Nếu Bob yếu hoặc lớn, thì Bob tốt.
Nếu Bob có màu đỏ, thì Bob lạnh.
Nếu Bob nhàm chán và xanh, thì Bob nhanh.
Nếu Bob nhỏ hoặc tím, thì Bob tròn.
Nếu Bob hạnh phúc, thì Bob còn trẻ.
Điều:
Bob yếu đuối và nhanh nhẹn.
Những điều sau đây có thể được xác định về Bob:",Bob là tốt.
"Nếu một cây nóng hoặc xấu, thì cây còn non.
Nếu một cái cây lớn, thì cây đó thông minh.
Nếu một cây khỏe hoặc già, thì cây có màu đỏ.
Nếu một cây có màu tím, thì cây có màu xanh lá cây.
Nếu một cái cây hạnh phúc, thì cây lạnh.
Điều:
Cây khỏe và trẻ.
Những điều sau đây có thể được xác định về cây:",Cây có màu đỏ.
"Nếu Alice thông minh hay buồn bã, thì Alice là người mềm mại.
Nếu Alice chậm chạp và trẻ trung, thì Alice thật đáng sợ.
Nếu Alice nhàm chán, thì Alice có màu xanh lá cây.
Nếu Alice xấu hoặc lạnh, thì Alice tròn.
Nếu Alice xinh đẹp, thì Alice nóng bỏng.
Điều:
Alice xinh đẹp và tốt bụng.
Những điều sau đây có thể được xác định về Alice:",Alice nóng bỏng.
"Nếu Alice lạnh, thì Alice tròn.
Nếu Alice nóng, thì Alice nhỏ.
Nếu Alice xinh đẹp, thì Alice nhanh.
Nếu Alice chậm, thì Alice xấu.
Nếu Alice tốt, thì Alice sạch sẽ.
Điều:
Alice có màu tím và tốt.
Những điều sau đây có thể được xác định về Alice:",Alice sạch sẽ.
"Nếu một cây bồ công anh mềm hoặc đỏ, thì bồ công anh là xấu.
Nếu một cây bồ công anh tròn, thì bồ công anh có màu xanh.
Nếu một cây bồ công anh còn trẻ, thì bồ công anh lạnh.
Nếu một cây bồ công anh có màu tím hoặc đẹp, thì bồ công anh đã già.
Nếu một cây bồ công anh mạnh, thì bồ công anh có màu xanh.
Điều:
Bồ công anh mềm và chậm.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh là xấu.
"Nếu Frank hạnh phúc, thì Frank lạnh lùng.
Nếu Frank xanh hoặc xấu, thì Frank còn trẻ.
Nếu Frank mềm mại, thì Frank buồn.
Nếu Frank nhỏ và khỏe, thì Frank có màu tím.
Nếu Frank đáng sợ và tròn, thì Frank có màu xanh lá cây.
Điều:
Frank nhỏ bé và hạnh phúc.
Những điều sau đây có thể được xác định về Frank:",Frank lạnh lùng.
"Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương lớn.
Nếu một bông hoa hướng dương có màu đỏ hoặc xanh lá cây, thì hoa hướng dương là thông minh.
Nếu một bông hoa hướng dương mạnh, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương nhỏ, thì hướng dương có màu tím.
Nếu một bông hoa hướng dương xấu hoặc đáng sợ, thì hoa hướng dương rất đẹp.
Điều:
Hoa hướng dương buồn và mạnh.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương đã già.
"Nếu Frank có màu tím và đáng sợ, thì Frank to lớn.
Nếu Frank màu đỏ, thì Frank còn trẻ.
Nếu Frank xanh và nóng, thì Frank thông minh.
Nếu Frank buồn, thì Frank rất nhanh.
Nếu Frank tốt và xanh, thì Frank lạnh.
Điều:
Frank sạch sẽ và đỏ.
Những điều sau đây có thể được xác định về Frank:",Frank còn trẻ.
"Nếu một con voi có màu xanh, thì con voi xấu.
Nếu một con voi mạnh hay chậm, thì con voi rất thông minh.
Nếu một con voi tròn và to, thì con voi buồn.
Nếu một con voi già và nhàm chán, thì con voi yếu.
Nếu một con voi lạnh, thì con voi nhỏ.
Điều:
Con voi chậm và nhỏ.
Những điều sau đây có thể được xác định về con voi:",Con voi rất thông minh.
"Nếu Bob mạnh mẽ, thì Bob có màu tím.
Nếu Bob hạnh phúc, thì Bob tốt.
Nếu Bob nhàm chán, thì Bob có màu đỏ.
Nếu Bob trẻ và xanh, thì Bob yếu.
Nếu Bob lạnh hoặc sạch sẽ, thì Bob đã già.
Điều:
Bob nhỏ bé và nhàm chán.
Những điều sau đây có thể được xác định về Bob:",Bob có màu đỏ.
