source,target
Quy tắc: X Z + = | + = X Z | Z + X = | = Z X + | Kết quả: = cá mập chuối đào blackberry +,= Z X +
Quy tắc: + - Y Z * Y | Y Z * + - | Y Z * - + | + - * Z Y | Kết quả: + - ngựa vằn blackberry * ngựa vằn,+ - Y Z * Y
Quy tắc: = + Z = X | X Z = + X = | = X = + Z | Z + = X = | Kết quả: kiwi dưa hấu ngựa vằn = + kiwi ngựa vằn =,X Z = + X =
Quy tắc: X Y = * | = X Y * | * Y = X | = * Y X | Kết quả: = kiwi dâu táo *,= X Y *
Quy tắc: + - Y X * | Y - + X * | Y X - + * | * + - Y X | Kết quả: * + - táo táo,* + - Y X
Quy tắc: X - = Y = | - X Y = = | X Y - = = | = = Y - X | Kết quả: - cá mập chuột đào blackberry = =,- X Y = =
Quy tắc: X Y = = | = Y = X | = = Y X | X Y = = | Kết quả: = = kiwi ngựa dâu chuối,= = Y X
Quy tắc: - Z X * | * - X Z | Z - * X | - X * Z | Kết quả: - lê ngựa vằn * đào,- X * Z
Quy tắc: Y X = = + | + = Y X = | Y X = + = | = + X Y = | Kết quả: kiwi táo = + =,Y X = + =
Quy tắc: * = X = Z | X Z * = = | * = = X Z | Z * = X = | Kết quả: * = = ngựa đại bàng blackberry,* = = X Z
Quy tắc: X + Z Y = | = Z Y + X | + = Z X Y | = X + Z Y | Kết quả: = chuột cánh cụt + quả việt quất dưa hấu,= X + Z Y
Quy tắc: X - = Y + Z | X = Z Y - + | = Z Y + X - | Y - + = X Z | Kết quả: táo = cá mập ngựa lê - +,X = Z Y - +
Quy tắc: Y * - X Z | Y - X Z * | - * X Z Y | * - Z X Y | Kết quả: - * Cò ngựa vằn chuột cá voi nho,- * X Z Y
Quy tắc: Z = X - + | - + = X Z | = X Z - + | + = - X Z | Kết quả: = nho táo - +,= X Z - +
Quy tắc: Z Y = - | - = Y Z | - = Z Y | = - Z Y | Kết quả: ngựa chuột = -,Z Y = -
Quy tắc: = + Y X | X = + Y | = X Y + | Y + X = | Kết quả: = + nho vằn kiwi chuối,= + Y X
Quy tắc: - X - = | X - = - | - X = - | = X - - X | Kết quả: = chim cánh cụt táo - - chim cánh cụt táo,= X - - X
Quy tắc: + + Z - X | Z - X + + | + X + Z - X | - + X Z + | Kết quả: + táo hổ mang + Nho việt quất - táo hổ mang,+ X + Z - X
Quy tắc: - Z = Y | - Y Z = | - Z = Y | - Y Z = | Kết quả: - đại bàng kiwi cá mập ngựa =,- Y Z =
Quy tắc: * = Z X | = Z X * | X Z = X * | = Z * X | Kết quả: hải cẩu rắn hổ mang việt quất = hải cẩu *,X Z = X *
Quy tắc: Y Z + X + - | + Z X + Y - | Z X + Y + - | + X - + Y Z | Kết quả: + Cò hải cẩu cá mập chuột + rắn hổ mang táo -,+ Z X + Y -
Quy tắc: * * X Y Z | Y Z * * X | * Y X * Z | * Y Z * X | Kết quả: * việt quất dâu đen đào táo * việt quất dưa hấu,* Y Z * X
Quy tắc: + Y X + | X + Y + | X Y + + | + Y X + | Kết quả: + lê đào con dấu blackberry +,+ Y X +
Quy tắc: Z Y * * | Z * * Y | Z * Y * | * * Y Z Z | Kết quả: * * Cá mập cá mập dưa hấu dưa hấu,* * Y Z Z
Quy tắc: X + - | - + X | X X - + | + - X | Kết quả: dưa hấu dưa hấu - +,X X - +
Quy tắc: Z + X - = Z | X + = Z - | X - = + Z | Z + = X - | Kết quả: nho cá voi + dâu đen - = nho cá voi,Z + X - = Z
Quy tắc: = * X Z = Z | = Z * X = | X Z = * = | = * X = Z | Kết quả: = * chuối lê chuột = chuối,= * X Z = Z
Quy tắc: X + + | + X + | + X + | + + X X X | Kết quả: + + rắn hổ mang việt quất rắn hổ mang việt quất rắn hổ mang việt quất rắn hổ mang,+ + X X X
Quy tắc: = * X Z | X Z * Z = | = * Z X | = Z X * | Kết quả: cá voi cá voi blackberry horse * blackberry horse =,X Z * Z =
Quy tắc: + Z Z * * | Z * + * | * Z + * | * Z + * | Kết quả: + ngựa vằn cá mập * *,+ Z Z * *
Quy tắc: Z * + X - Y | + - X Z Y * | X - Z + Y * | - * Z Y + X | Kết quả: rắn hổ mang - đại bàng + cá mập dâu đen *,X - Z + Y *
Quy tắc: Z * - Y | Z - Y * | * Z Y - | Y - * Z | Kết quả: Kiwi trâu - chim cánh cụt việt quất *,Z - Y *
Quy tắc: + X Y - Z | - Z Y X + | X - Y Z + | Z + X - Y | Kết quả: việt quất + đại bàng dưa hấu - cá mập,Z + X - Y
Quy tắc: X * - * | X - * * | * * - X | * - X * X | Kết quả: * - chim cánh cụt trâu * chim cánh cụt trâu,* - X * X
Quy tắc: Y X + + | + + X Y | Y + X + | + + Y X | Kết quả: chuối + cá mập cá mập +,Y + X +
"Quy tắc: - Z X Z + | + - X Z | Z - + X | - X + Z | Kết quả: - Ngựa vằn việt quất, ngựa vằn trâu, ngựa việt quất +",- Z X Z +
Quy tắc: = X Y * | Y = X * | X * Y = | * Y X = | Kết quả: chuối * cá voi dâu đen =,X * Y =
Quy tắc: X = - Y = | = X Y - = | = = - X Y Y | Y X - = = | Kết quả: = = - đại bàng sư tử ngựa sư tử ngựa,= = - X Y Y
Quy tắc: Z - + X | - Z X + | Z X + - | - X + Z | Kết quả: chuột - + chuối kiwi,Z - + X
Quy tắc: + Y + X | Y + X + | X Y + + | + + X Y | Kết quả: Kiwi strawberry horse whale + +,X Y + +
Quy tắc: Z - = X - | X = - - Z | - - = Z X | Z X - = - | Kết quả: đào = - - con dấu,X = - - Z
Quy tắc: Y = * * | Y * * = | = * Y * Y | * * = Y | Kết quả: = * việt quất * việt quất,= * Y * Y
Quy tắc: Y - - | - Y - | - - Y Y | Y - - | Kết quả: - - rắn hổ mang,- - Y Y
Quy tắc: Z * X - = Y | Y = X Z * - | X = Z * Y - | = X Z * - Y | Kết quả: lê = dưa hấu việt quất * chim cánh cụt -,X = Z * Y -
Quy tắc: Y = X Z = | = Y X = Z | Z = Y X = | Y Z = = X | Kết quả: ngựa = chuối việt quất đại bàng =,Y = X Z =
Quy tắc: + + X Z - | Z + - X + X | - X + Z + | + Z + X - | Kết quả: nho + - lê + lê,Z + - X + X
Quy tắc: + Z * Y | Y * Z + | + Z * Y | Y + * Z | Kết quả: trâu đại bàng * việt quất +,Y * Z +
Quy tắc: = Y Z * - | Z = * Y Z - | Y - = Z * | Y = Z - * | Kết quả: kiwi cò = * cò cò cò kiwi -,Z = * Y Z -
Quy tắc: - + - X X | - - X + | - - X + | + X - - | Kết quả: - + - đại bàng lê lê,- + - X X
Quy tắc: - Y - X | Y - - X | Y - - X | X Y - Y - | Kết quả: dưa hấu nho dâu tây - dưa hấu - dưa hấu -,X Y - Y -
Quy tắc: = = * Y | = Y * = | = * = Y | Y = = Y * | Kết quả: quả việt quất lê = = quả việt quất lê *,Y = = Y *
Quy tắc: + = Z X | = X Z + | = Z X + | = Z + X | Kết quả: = cò dâu +,= Z X +
Quy tắc: + Z - + | Z + + - | + Z + - Z | Z + + - | Kết quả: + chim cánh cụt táo + - chim cánh cụt táo,+ Z + - Z
Quy tắc: Z = + | = + Z Z | + = Z | + = Z | Kết quả: = + con dấu,= + Z Z
Quy tắc: * * Y Z * Z | Y * Z * * | * * Z * Y | * * Y Z * | Kết quả: * * đào rắn hổ mang blackberry * rắn hổ mang,* * Y Z * Z
Quy tắc: * Y = X | = * Y X | Y * X = | X Y Y * = | Kết quả: đào ngựa dưa hấu sư tử dưa hấu sư tử * =,X Y Y * =
Quy tắc: - = X | X X - = | = X - | = - X | Kết quả: dưa hấu lê dưa hấu - =,X X - =
Quy tắc: Z * + * | Z * * + | Z * * Z + | + * Z * | Kết quả: ngựa vằn chim cánh cụt * * ngựa vằn chim cánh cụt +,Z * * Z +
Quy tắc: - X Y = | Y X = - | - X Y = | = X - Y | Kết quả: = táo ngựa vằn - chuột kiwi,= X - Y
Quy tắc: = Z X = | X = Z = | X = Z = | Z = X = | Kết quả: táo sư tử = sư tử nho =,X = Z =
Quy tắc: Z = = X | Z = X = | Z = X = X | Z X = = | Kết quả: táo cò = dưa hấu = dưa hấu,Z = X = X
Quy tắc: * Y + + X | + Y + X * | * Y X + + | + + * X Y | Kết quả: * rắn hổ mang sư tử hổ mang + +,* Y X + +
Quy tắc: - Z = X | Z = - X | - = X Z | Z - = X | Kết quả: dưa hấu dưa hấu - = táo ngựa,Z - = X
Quy tắc: = Z - - X Y | Z - Y = X - | X Y - = - Z | Z - Y - X = | Kết quả: cá mập rắn hổ mang - = - hải cẩu chuối,X Y - = - Z
Quy tắc: Y Z - + = | - + Y = Z | Z + Z Y = - | + Y - = Z | Kết quả: đào việt quất + ngựa vằn đào việt quất = -,Z + Z Y = -
Quy tắc: - X Z - | Z - - X | Z - X - | X X - - Z | Kết quả: sư tử sư tử - - cò dâu tây,X X - - Z
Quy tắc: = * Y * X | Y X * * = | * X * Y = Y | * * X = Y | Kết quả: * cá voi đào * chuột = chuột,* X * Y = Y
Quy tắc: X = Y - - | - Y X - = | Y X - - = | Y X - Y = - | Kết quả: kiwi cá voi sư tử chuột - sư tử chuột = -,Y X - Y = -
Quy tắc: Y = Z + | Y Y + = Z | Y + = Z | + Z Y = | Kết quả: đào đào + = sư tử việt quất,Y Y + = Z
Quy tắc: X - = Y Z | = X Z Y - | Z - = X Y | - Z x Y = | Kết quả: = lê rắn hổ mang cò blackberry -,= X Z Y -
Quy tắc: * Y * | * Y * | * Y * | Y Y * Y * | Kết quả: đại bàng đào đào * đại bàng đào * đại bàng đào *,Y Y * Y *
Quy tắc: = Y + | = Y + | + = Y | Y Y + = Y | Kết quả: lê lê + = lê,Y Y + = Y
Quy tắc: Z = Z Z - + | - = + Z | + = Z - | Z - + = | Kết quả: blackberry peach = blackberry peach blackberry peach - +,Z = Z Z - +
Quy tắc: = Y = X * | Y * = X = | X Y * = = | = Y = X * | Kết quả: = ngựa kiwi = chim cánh cụt *,= Y = X *
Quy tắc: Z + * + Y | * + Z Y + | Z Y * + + | + Z * Y + | Kết quả: + táo trâu * nho +,+ Z * Y +
Quy tắc: Y Z = - * | * Z = - Y | * Z Y - = | * - Y Z = | Kết quả: cò lê sư tử dưa hấu = - *,Y Z = - *
Quy tắc: Z - Y * = | Y - = Z * | - Z Y * = | - Z * = Y | Kết quả: - dâu tây blackberry * = táo nho,- Z * = Y
Quy tắc: = Y - X | Y - = Y X | - X Y = | - X Y = | Kết quả: chim cánh cụt cá mập - = chuối chim cánh cụt cá mập,Y - = Y X
Quy tắc: Y = Y * Z = | Z Y = = * | Z * = Y = | * = Z Y = | Kết quả: táo hổ mang = táo hổ mang * cá mập =,Y = Y * Z =
Quy tắc: + Z = Y - | Y = + Z - | = - Z + Y | + = Y - Z | Kết quả: cá voi ngựa vằn = + chuột -,Y = + Z -
Quy tắc: X Y + = - | Y X X = + - | + - = X Y | + Y - X = | Kết quả: con dấu chuối dưa hấu = + -,Y X X = + -
Quy tắc: Z * = - Z | Z * = - | * Z = - | = Z * - | Kết quả: kiwi * = - kiwi,Z * = - Z
Quy tắc: X + Z * * | Z * X Z + * | * Z + X * | X * + Z * | Kết quả: dâu tây * dâu tây cá voi + *,Z * X Z + *
Quy tắc: Z + + * X | Z X + * + | + X Z + * | + + * Z X | Kết quả: dâu tây ngựa + * +,Z X + * +
Quy tắc: = * Y Y * Y | * * = Y | = * * Y | * = Y * | Kết quả: = * chuột chuột * chuột,= * Y Y * Y
Quy tắc: * X Y Z = | X Y Z * = | Y X = Z * | X Y * = Z | Kết quả: rắn hổ mang ngựa vằn hải cẩu * = quả việt quất,X Y * = Z
Quy tắc: X = Z * | * = Z X | Z X = * | Z = X * | Kết quả: dưa hấu = dâu tây *,Z = X *
Quy tắc: * X + X Z | Z X + * | + Z * X | + X Z * | Kết quả: * dâu tây + ngựa hổ mang dâu tây,* X + X Z
Quy tắc: X * * Z = | = * * x x z | X Z * * = | * * X = Z | Kết quả: = * * cá mập táo táo dâu tây,= * * X X Z
Quy tắc: Z X * * | * X Z * | * * X Z | X * * Z | Kết quả: dưa hấu ngựa vằn đào * *,Z X * *
Quy tắc: Z X + * | X Z * + | X + * Z | Z * + X | Kết quả: trâu * + chim cánh cụt ngựa,Z * + X
Quy tắc: - - - Y | Y - - - | - Y - - | - - Y Y - | Kết quả: - - đại bàng đại bàng đại bàng đại bàng -,- - Y Y -
Quy tắc: * Z Y + Y | * + Y Z | Z Y + * | Z * + Y | Kết quả: * quả việt quất đào + đào,* Z Y + Y
Quy tắc: = = X Y | = Y X = | = Y = X | Y = = X | Kết quả: sư tử = = ngựa vằn,Y = = X
Quy tắc: Y + = | Y Y + = | Y + = | + = Y | Kết quả: chuối chuối + =,Y Y + =
Quy tắc: + = X Z - | Z + - X = | X - + = Z | Z X + = - | Kết quả: rắn hổ mang cá mập + = -,Z X + = -
Quy tắc: = Z = X | = X Z = | Z X = = | X = = Z | Kết quả: nho = = trâu,X = = Z
Quy tắc: Z = X - | = - Z Z X | = X Z - | Z - = X | Kết quả: = - cá mập việt quất quất cá mập táo đào,= - Z Z X
Quy tắc: Z - + - Y | - - Z + Y | - Z - Y + Z | + Y - - Z | Kết quả: - trâu nho - ngựa vằn + trâu nho,- Z - Y + Z
Quy tắc: = + X Y X | X Y = + | = + Y X | X Y = + | Kết quả: = + chuột táo chuột,= + X Y X
Quy tắc: Z * + X | Z X * + | * X + Z | X Z * + | Kết quả: * Sư tử kiwi + Trâu hải cẩu,* X + Z
Quy tắc: - X Z + | - + Z X | + - X Z | X Z - + | Kết quả: - Cá voi dâu đen trâu +,- X Z +
Quy tắc: + X - = Y | Y - = X + | = + - Y X | Y + - X = | Kết quả: + Cá voi ngựa - = chuột đào,+ X - = Y
Quy tắc: = Y * Z | = * Z Y | Y = Z * | * Z Y = | Kết quả: con dấu = sư tử blackberry *,Y = Z *
Quy tắc: Z - Z * * | - * Z * | Z - * * | - * Z * | Kết quả: blackberry - blackberry * *,Z - Z * *
Quy tắc: = * Y Z | = Y * Z | = * Y Z | = Y * Z | Kết quả: = * hải cẩu đào trâu,= * Y Z
Quy tắc: = * X | = X * X X | * = X | * X = | Kết quả: = cá mập dưa hấu * cá mập dưa hấu cá mập dưa hấu,= X * X X
Quy tắc: Y Z - - | - Z Y - | Y - Z - | - - Z Y Z | Kết quả: - - chuột dưa hấu chuột dưa hấu,- - Z Y Z
Quy tắc: = = X Y | Y X = = Y | X Y = = | = = X Y | Kết quả: cá mập dâu đen cá voi chuột = = cá voi chuột,Y X = = Y
Quy tắc: - X + X | X + - | + - X | + - X | Kết quả: - chim cánh cụt + chim cánh cụt,- X + X
Quy tắc: Z - * | * - Z | * - Z | * Z - Z | Kết quả: * chuối - chuối,* Z - Z
Quy tắc: Y = X - + Z | - Z + Y X = | - Z + = X Y | = Y + - X Z | Kết quả: - chuột + trâu nho đại bàng =,- Z + Y X =
Quy tắc: * Y = Z = | = * = Z Y | = = * Y Z Z | Z Y * = = | Kết quả: = = * lê hải cẩu đào,= = * Y Z Z
Quy tắc: = + X Y - | = + Y X - | Y Y = + - X | X Y = - + | Kết quả: ngựa vằn = + - cò chuột,Y Y = + - X
Quy tắc: - - + X Z | - - X Z + | Z Z X + - - | Z X - + - | Kết quả: đại bàng trâu đại bàng trâu ngựa táo + - -,Z Z X + - -
Quy tắc: + * Z X * | * * + Z X | + X * Z * | X + * * Z | Kết quả: + * Cá mập cá mập ngựa *,+ * Z X *
Quy tắc: Y * = Z | * Z = Y | = Y * Z | Y Z * = | Kết quả: táo * = trâu,Y * = Z
Quy tắc: X Y * + | Y Y + X * | Y + * X | X + Y * | Kết quả: trâu đào đào + táo *,Y Y + X *
Quy tắc: * + Z - X | - + X Z * | Z X - + * | * - + X Z | Kết quả: * + cò - rắn hổ mang trâu,* + Z - X
Quy tắc: Y = - - | - - Y = | Y - Y Y - = | - = Y - | Kết quả: trâu - trâu - =,Y - Y Y - =
Quy tắc: Z Y + Y - * | Y - * + Z | Z * + Y - | - Y Z * + | Kết quả: cò đen rắn hổ mang + rắn hổ mang - *,Z Y + Y - *
Quy tắc: Y = - | Y = - | - Y = | - = Y Y Y | Kết quả: - = lê đào,- = Y Y Y
Quy tắc: Z Y - = | = Y - Z | = - Z Y | Z = - Y | Kết quả: chuột = - cá voi cánh cụt,Z = - Y
Quy tắc: - Y + Z = | Z Y - + = | + = Z Y - | - Z = Y + | Kết quả: + = chim cánh cụt ngựa -,+ = Z Y -
Quy tắc: = Z * + | Z + * = | = Z + * Z | Z * = + | Kết quả: = ngựa đại bàng + * ngựa đại bàng,= Z + * Z
Quy tắc: - + = Y X | = X Y + - | - Y X = + | - X + Y = | Kết quả: - chim cánh cụt đào chuột = +,- Y X = +
Quy tắc: = + Z + | + + Z = | = + + Z | = + Z + Z | Kết quả: = + táo + táo,= + Z + Z
Quy tắc: Z = * Z Z - | = - Z * | = * - Z | = Z * - | Kết quả: kiwi lê = * kiwi lê kiwi -,Z = * Z Z -
Quy tắc: Y + * Z | * Z Y + | + * Z Y | Y Z + * | Kết quả: * chim cánh cụt đào +,* Z Y +
Quy tắc: * Z * Y | * * Z Y Y | * Y * Z | * Y Z * | Kết quả: * * Cò cá voi chim cánh cụt cá mập chim cánh cụt cá mập,* * Z Y Y
Quy tắc: Z = Y - + | Y = + - Z | - Y Y Z + = | Z = + Y - | Kết quả: - Dưa hấu chuột đào đào + =,- Y Y Z + =
Quy tắc: + Z - = Y | + Z Y - = | + = - Z Y | Y = + Y - Z | Kết quả: cá voi = + cá voi - cá voi trâu,Y = + Y - Z
Quy tắc: = = = Z X | = X = Z = | = = = Z X | Z = X = = | Kết quả: chim cánh cụt = ngựa lê = =,Z = X = =
Quy tắc: Z * - | - Z * | - Z Z * | Z * - | Kết quả: - cò cò *,- Z Z *
Quy tắc: Y + + + | Y + + + | + + Y + | Y Y + + + | Kết quả: cá voi cá voi + + +,Y Y + + +
Quy tắc: Z - X = Y | X = - Z Y | X Y - Z = | = X Z - Y | Kết quả: chim cánh cụt dưa hấu - chuột = đào,Z - X = Y
Quy tắc: * X - Y X | X - Y * | X * Y - | Y - * X | Kết quả: * Kiwi chuột - Kiwi chuột trâu,* X - Y X
Quy tắc: Y * Z - | * Z Y Z - | - Y Z * | * Y Z - | Kết quả: * trâu đào đào dâu đen đào trâu -,* Z Y Z -
Quy tắc: + = Y Z - Y | - = Y Z + | + - Z = Y | + - Y Z = | Kết quả: + = dâu táo cánh cụt - táo cánh cụt,+ = Y Z - Y
Quy tắc: Y - X + | Y X + - | Y X + - X | + Y - X | Kết quả: lê blackberry + - lê,Y X + - X
Quy tắc: * X + Y - | Y X * - + | X * + Y - | X * Y - + | Kết quả: ngựa vằn * + rắn hổ mang -,X * + Y -
Quy tắc: + - Y - X | - Y X - + | + - X - Y | X + - - Y | Kết quả: + - ngựa vằn - trâu,+ - Y - X
Quy tắc: Y * Z + | Z * + Y | Y * + Z | * + Y Z Y | Kết quả: * + lê trâu lê,* + Y Z Y
Quy tắc: = * Z | = * Z | Z = Z * | * = Z | Kết quả: kiwi lê = kiwi lê *,Z = Z *
Quy tắc: = X - Y | = - X Y | - Y Y X = | Y = X - | Kết quả: - lê dâu tây =,- Y Y X =
Quy tắc: Z Z = Y + | = Z + Y | + = Y Z | Z = + Y | Kết quả: rắn hổ mang cá voi rắn hổ mang = cá mập voi +,Z Z = Y +
Quy tắc: = = Y | = = Y | = = Y | = Y Y = | Kết quả: = đại bàng đại bàng =,= Y Y =
Quy tắc: X = Y + | + X = Y | = X Y + | X = + Y | Kết quả: dưa hấu = + con cò hải cẩu,X = + Y
Quy tắc: Y - Z = | Z - = Y | Y Z - = | Y Z - = | Kết quả: sư tử hổ mang - táo =,Y - Z =
Quy tắc: Z + + Y | Z + Y Y + | Y Z + + | + + Z Y | Kết quả: cò lê + blackberry blackberry +,Z + Y Y +
Quy tắc: + Z Y - = | = + - Y Z Z | - Y = Z + | - + Y Z = | Kết quả: = + - cá mập voi blackberry shark blackberry blackberry,= + - Y Z Z
Quy tắc: * = Y * X | * = * X Y | Y * * = X | * * Y = X | Kết quả: * * chuột đại bàng = dưa hấu nho,* * Y = X
Quy tắc: = Z x Y = | X Z Y = = | = Z X = Y | Y = = X Z | Kết quả: = dâu tây hải cẩu đại bàng =,= Z X Y =
Quy tắc: X - - Z * | - * Z - X | * - - Z X | - X - * Z | Kết quả: - ngựa vằn - * quả việt quất chuối,- X - * Z
Quy tắc: Y + + | + Y + | Y Y + + | + + Y | Kết quả: cá mập táo cá mập táo + +,Y Y + +
Quy tắc: X = Z + | X = + Z | = + X Z | X = + Z | Kết quả: = + quả việt quất nho đào,= + X Z
Quy tắc: - X + Y * | * X Y X + - | Y X - + * | X * + - Y | Kết quả: * ngựa chuối ngựa + -,* X Y X + -
Quy tắc: * * * Y | Y * * Y * | * Y * * | * * * Y | Kết quả: nho * * nho *,Y * * Y *
"Quy tắc: = = Z X | Z = = X | X = Z = | = X Z X = | Kết quả: = trâu kiwi, chim cánh cụt, kiwi, trâu =",= X Z X =
Quy tắc: Z X + - + | - + + Z X | Z - X + + Z | + Z + X - | Kết quả: sư tử ngựa vằn - rắn hổ mang chuối + + sư tử ngựa vằn,Z - X + + Z
Quy tắc: + = Z x * Z | Z * X = + | + X * Z = | Z * = + X | Kết quả: + = táo ngựa vằn cò * cò,+ = Z X * Z
"Quy tắc: = - X | X X X = - | X = - | - = X | Kết quả: chuối trâu, chuối, chuối, chuối, chuối, trâu = -",X X X = -
Quy tắc: Z - Y + + | Y + + Z - | + + Y Z - | Z + Z Y - + | Kết quả: cá mập dưa hấu + hải cẩu nho cá mập dưa hấu - +,Z + Z Y - +
Quy tắc: Y Z = + = X | = = + Y Z X | = + = X Y Z | = Y X Z = + | Kết quả: = hải cẩu ngựa nho ngựa nho = +,= Y X Z = +
Quy tắc: - Y Y = | Y = - | - = Y | = Y - | Kết quả: - nho dâu tây =,- Y Y =
Quy tắc: - Z - Y X | X Z - - Y | - Y Z X - | - Z Y - X | Kết quả: - đào nho đại bàng -,- Y Z X -
Quy tắc: Y Z - + | - Y Z + | Y Z - + | Z - + Y | Kết quả: chim cánh cụt - + ngựa,Z - + Y
Quy tắc: - Z = = X Y | = Y Z - X = | = X = Z - Y | - Z = = X Y | Kết quả: - quả việt quất đào = = ngựa vằn dâu đen,- Z = = X Y
Quy tắc: = Y Z - | Z Y = - | - Z Y = | Z - Y = | Kết quả: = lê cò nho dâu tây -,= Y Z -
Quy tắc: = * X | * X = | * X = | X = X * | Kết quả: nho ngựa = nho ngựa *,X = X *
Quy tắc: = = Y | Y = = | Y = Y = | Y = = | Kết quả: cá mập dâu tây = cá mập dâu tây =,Y = Y =
Quy tắc: * Y Z X - * | - Y Z * X * | - X Y Z * * | * - Y X Z * | Kết quả: - cò lê táo chuột * lê blackberry *,- Y Z * X *
Quy tắc: X X - * X | X - * | - X * | X - * | Kết quả: kiwi việt quất kiwi - * kiwi việt quất,X X - * X
Quy tắc: * X * X | * X * | X * * | * * X | Kết quả: * nho * nho,* X * X
Quy tắc: X * Z * - | Z * - X * | * - X Z * | X X - Z * * | Kết quả: đại bàng blackberry đại bàng blackberry - cá voi việt quất * *,X X - Z * *
Quy tắc: Y Y - * * | * * - Y | * Y * - | * Y * - | Kết quả: chim cánh cụt đào chim cánh cụt - * *,Y Y - * *
Quy tắc: Y = = X | Y = X = | Y = X = X | = = Y X | Kết quả: đào = trâu việt quất = trâu việt quất,Y = X = X
Quy tắc: = = Z | Z Z = = Z | = Z = | = Z = | Kết quả: đại bàng đại bàng = = đại bàng,Z Z = = Z
Quy tắc: Y X * - = | = * Y - X | X = Y * - | - X X Y * = | Kết quả: - nho cá mập sư tử sư tử * =,- X X Y * =
Quy tắc: Z X = Z * | = * X Z | * X Z = | * Z X = | Kết quả: chuột sư tử chim cánh cụt = sư tử chim cánh cụt *,Z X = Z *
Quy tắc: Z - Y + | Y - Z + | Y - Z + | + Y - Z | Kết quả: + trâu - lê dâu tây,+ Y - Z
Quy tắc: * X = Z | Z Z * = X | = X * Z | = X * Z | Kết quả: ngựa vằn * = kiwi cò,Z Z * = X
Quy tắc: Y x Y + = | X = + Y | Y = + X | X Y + = | Kết quả: ngựa vằn việt quất + =,Y X Y + =
Quy tắc: - = Y Z = | Z Y = = - | Z - Y = = | Z = - Y = | Kết quả: dưa hấu lê - chuối kiwi = =,Z - Y = =
Quy tắc: * X = + Z | + = X Z * | Z + X * = | X + = * Z | Kết quả: + = việt quất trâu đen *,+ = X Z *
Quy tắc: Z - Z * Z | Z * - | * - Z | * - Z | Kết quả: nho - nho * nho,Z - Z * Z
Quy tắc: * X X + | * X + | * X + | * + X | Kết quả: * Đại bàng dâu tây +,* X X +
Quy tắc: Z = X = + | Z X = + = | = Z X X = + | X + = Z = | Kết quả: = việt quất blackberry blackberry = +,= Z X X = +
Quy tắc: * - Y | - * Y | * Y - | Y Y Y - * | Kết quả: nho nho - *,Y Y Y - *
Quy tắc: Y + - X | + X - Y X | - X + Y | + Y - X | Kết quả: + Rắn hổ mang - Rắn hổ mang cánh cụt,+ X - Y X
Quy tắc: = * Z + X | + * X = Z | + * X = Z | Z = + X * X | Kết quả: chim cánh cụt = + chuột * chuột,Z = + X * X
Quy tắc: X Y = = | = X Y = | = X Y = | X Y = = | Kết quả: = dưa hấu việt quất đại bàng =,= X Y =
Quy tắc: Y Z = - | = Z Y - Z | Z - Y = | Y - = Z | Kết quả: = kiwi táo - kiwi,= Z Y - Z
Quy tắc: + X Y = Z | Y = + Z X | = Y X Z + | Z X = + Y | Kết quả: + chuối việt quất = chuột dâu đen,+ X Y = Z
Quy tắc: Z * Y + | Y * Z + | * Z Y + | + Y Z * | Kết quả: sư tử * cá mập +,Y * Z +
Quy tắc: + X Z + + | + X + + X Z | Z + + + X | X Z + + + | Kết quả: + cá voi + + chuột sư tử voi,+ X + + X Z
"Quy tắc: Y = + + Z | = + Y Z Y + | Z + + = Y | = + Y + Z | Kết quả: = + chuối nho, chuối, chuối +",= + Y Z Y +
Quy tắc: X - Z * + | + * X Z - | X + - Z * | Z X * + - | Kết quả: hải cẩu chim cánh cụt + - ngựa vằn *,X + - Z *
Quy tắc: * - = Y x Y | X * Y = - | X - * = Y | - * = Y X | Kết quả: * - = con dấu blackberry blackberry buffalo seal blackberry,* - = Y X Y
Quy tắc: Y + = Z | + Z Y = | Y = + Z | Z Y + = | Kết quả: + ngựa dâu =,+ Z Y =
Quy tắc: - Z = - X | Z X - - = | Z - - = X | = Z - - Z X | Kết quả: = quả việt quất kiwi - - chim cánh cụt việt quất kiwi,= Z - - Z X
Quy tắc: Y + Z + | Y + Z + | + Y + Z | Z + Y + | Kết quả: táo + nho +,Z + Y +
Quy tắc: * Y * X | Y X * * | Y * X X * | * Y * X | Kết quả: sư tử * cò *,Y * X X *
Quy tắc: + Y - = | - Y = + | - + Y = | Y + Y = - | Kết quả: dưa hấu táo + dưa hấu táo = -,Y + Y = -
Quy tắc: Z + = X Y | Z = + X Y | Y X = Z + | + X Z = Y | Kết quả: kiwi eagle strawberry = whale blueberry +,Y X = Z +
Quy tắc: X * Y X - + | - + * Y X | X - * Y + | + Y - * X | Kết quả: con dấu táo * con dấu táo dâu tây - +,X * Y X - +
Quy tắc: - X + | X - + | + X - | - + X X | Kết quả: - + chim cánh cụt chim cánh cụt chim cánh cụt,- + X X
Quy tắc: + + Z * | * Z + + | Z Z + Z + * | * + Z + | Kết quả: chuột đại bàng chuột đại bàng chuột + chuột đại bàng + *,Z Z + Z + *
Quy tắc: - X Y * | X * Y - | Y * X - | - * Y X | Kết quả: sư tử * chuột -,Y * X -
Quy tắc: X * Y Z = | X * Y = Z | Y Z = * X | Z X = Y * | Kết quả: rắn hổ mang ngựa vằn chuối blackberry = sư tử *,Z X = Y *
