question,target
"Nếu một con gấu nóng, thì con gấu mềm.
Nếu một con gấu có màu xanh và tròn, thì con gấu còn nhỏ.
Nếu một con gấu chậm chạp và nhàm chán, thì con gấu lạnh.
Nếu một con gấu nhanh, thì con gấu sạch sẽ.
Nếu một con gấu có màu đỏ hoặc đẹp, thì con gấu là xấu.
Điều:
Con gấu nóng và xấu.
Những điều sau đây có thể được xác định về con gấu:",Con gấu mềm.
"Nếu một con gấu trúc mạnh mẽ hoặc nhàm chán, thì gấu trúc có màu tím.
Nếu một con gấu trúc chậm, thì gấu trúc mềm.
Nếu một con gấu trúc xấu, thì gấu trúc tròn.
Nếu một con gấu trúc lạnh hoặc nhanh, thì gấu trúc thật đáng sợ.
Nếu một con gấu trúc có màu đỏ, thì gấu trúc rất vui.
Điều:
Gấu trúc chậm và già.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc mềm mại.
"Nếu một có màu xanh lá cây hoặc tròn, thì có màu xanh.
Nếu một đáng sợ, thì chậm.
Nếu một nóng, thì là tốt.
Nếu một còn nhỏ, thì rất nhanh.
Nếu một lạnh và yếu, thì thật nhàm chán.
Điều:
đáng sợ và màu xanh.
Những điều sau đây có thể được xác định về:",chậm.
"Nếu một con voi nhanh, thì con voi lạnh.
Nếu một con voi còn trẻ hoặc thông minh, thì con voi rất lớn.
Nếu một con voi đáng sợ và mạnh mẽ, thì con voi đang buồn.
Nếu một con voi mềm và đẹp, thì con voi sạch sẽ.
Nếu một con voi tròn và hạnh phúc, thì con voi đã già.
Điều:
Con voi còn trẻ và lạnh lùng.
Những điều sau đây có thể được xác định về con voi:",Con voi lớn.
"Nếu một bông hồng nóng, thì hoa hồng chậm.
Nếu một bông hồng yếu, thì hoa hồng rất đẹp.
Nếu một bông hồng nhanh, thì hoa hồng có màu đỏ.
Nếu một bông hồng tròn, thì hoa hồng nhỏ.
Nếu một bông hồng lạnh và to, thì hoa hồng rất mạnh.
Điều:
Hoa hồng mạnh mẽ và tròn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng nhỏ.
"Nếu Erin có màu đỏ hoặc xanh lá cây, thì Erin đã già.
Nếu Erin có màu xanh và sạch sẽ, thì Erin rất đẹp.
Nếu Erin buồn hoặc trẻ, thì Erin rất nhanh.
Nếu Erin nhàm chán, thì Erin lớn.
Nếu Erin thông minh, thì Erin nóng bỏng.
Điều:
Erin có màu xanh và trẻ.
Những điều sau đây có thể được xác định về Erin:",Erin rất nhanh.
"Nếu một con thỏ nóng bỏng hoặc thông minh, thì thỏ có màu tím.
Nếu một con thỏ già hoặc màu xanh lá cây, thì thỏ tròn.
Nếu một con thỏ hạnh phúc hoặc đỏ, thì thỏ chậm.
Nếu một con thỏ mạnh mẽ, thì thỏ thật đáng sợ.
Nếu một con thỏ xấu, thì thỏ còn nhỏ.
Điều:
Con thỏ hạnh phúc và nhỏ.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ chậm.
"Nếu Erin sạch sẽ, thì Erin mềm mại.
Nếu Erin xấu hoặc xanh lá cây, thì Erin đã già.
Nếu Erin nóng bỏng và trẻ trung, thì Erin có màu xanh.
Nếu Erin mạnh mẽ, thì Erin rất đẹp.
Nếu Erin nhanh, thì Erin có màu tím.
Điều:
Erin tốt và mạnh mẽ.
Những điều sau đây có thể được xác định về Erin:",Erin thật xinh đẹp.
"Nếu một bông hoa hướng dương xấu hoặc thông minh, thì hoa hướng dương nóng.
Nếu một bông hoa hướng dương tốt và già, thì hoa hướng dương thật đáng sợ.
Nếu một bông hoa hướng dương tròn hoặc đẹp, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương hạnh phúc hoặc đỏ, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương to và nhàm chán, thì hoa hướng dương mềm.
Điều:
Hoa hướng dương thông minh và mạnh mẽ.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương nóng.
"Nếu một bông hoa hướng dương có màu đỏ hoặc già, thì hoa hướng dương yếu.
Nếu một bông hoa hướng dương nhanh, thì hướng dương có màu tím.
Nếu một bông hoa hướng dương đáng sợ, thì hoa hướng dương rất vui.
Nếu một bông hoa hướng dương tròn hoặc nóng, thì hướng dương lạnh.
Nếu một bông hoa hướng dương có màu xanh, thì hoa hướng dương nhỏ.
Điều:
Hoa hướng dương thật đáng sợ và nhanh chóng.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương có màu tím và hạnh phúc.
"Nếu một cây anh túc buồn, thì cây anh túc mềm.
Nếu một cây anh túc nhanh và đẹp, thì cây anh túc rất to.
Nếu một cây anh túc có màu tím, thì cây anh túc nóng.
Nếu một cây anh túc nhỏ, thì cây anh túc là thông minh.
Nếu một cây anh túc có màu xanh hoặc sạch, thì cây anh túc là tốt.
Điều:
Cây anh túc sạch sẽ và thông minh.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc là tốt.
"Nếu một bông hồng mạnh hoặc lạnh, thì hoa hồng rất buồn.
Nếu một bông hồng già và nhỏ, thì hoa hồng lớn.
Nếu một bông hồng mềm hoặc đẹp, thì hoa hồng có màu đỏ.
Nếu một bông hồng chậm, thì hoa hồng là xấu.
Nếu một bông hồng có màu xanh, thì hoa hồng tròn.
Điều:
Hoa hồng là tốt và mềm mại.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu đỏ.
"Nếu một bông hồng đẹp hoặc nóng, thì hoa hồng là xấu.
Nếu một bông hồng thông minh, thì hoa hồng có màu xanh.
Nếu một bông hồng có màu tím hoặc hạnh phúc, thì hoa hồng chậm.
Nếu một bông hồng lạnh và tròn, thì hoa hồng rất mạnh.
Nếu một bông hồng còn non thì hoa hồng nhỏ.
Điều:
Hoa hồng thông minh và lạnh lùng.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng có màu xanh.
"Nếu Dan yếu, thì Dan còn trẻ.
Nếu Dan có màu xanh hoặc tròn, thì Dan xấu.
Nếu Dan nhỏ và lạnh, thì Dan mềm mại.
Nếu Dan hạnh phúc, thì Dan sạch sẽ.
Nếu Dan màu đỏ, thì Dan buồn.
Điều:
Dan nhanh chóng và hạnh phúc.
Những điều sau đây có thể được xác định về Dan:",Dan sạch sẽ.
"Nếu một bông hồng già và chậm, thì hoa hồng sạch.
Nếu một bông hồng xấu và đáng sợ, thì hoa hồng là hạnh phúc.
Nếu một bông hồng nhàm chán và lạnh, thì hoa hồng có màu xanh.
Nếu một bông hồng yếu, thì hoa hồng là tốt.
Nếu một bông hồng nóng, thì hoa hồng mềm.
Điều:
Hoa hồng nóng và đáng sợ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng mềm mại.
"Nếu một con sóc sạch sẽ, thì con sóc nhỏ.
Nếu một con sóc khỏe hoặc tốt, thì con sóc tròn.
Nếu một con sóc mềm, thì con sóc chậm.
Nếu một con sóc to hoặc nhàm chán, thì con sóc đã già.
Nếu một con sóc có màu tím, thì con sóc rất vui.
Điều:
Con sóc có màu tím và xanh lá cây.
Những điều sau đây có thể được xác định về con sóc:",Con sóc hạnh phúc.
"Nếu Frank yếu đuối và tốt, thì Frank mạnh mẽ.
Nếu Frank nhanh và đẹp, thì Frank buồn.
Nếu Frank chậm và xanh, thì Frank thật nhàm chán.
Nếu Frank lạnh, thì Frank có màu tím.
Nếu Frank mềm hoặc già, thì Frank có màu xanh.
Điều:
Frank chậm chạp và xanh lá.
Những điều sau đây có thể được xác định về Frank:",Frank thật nhàm chán.
"Nếu Carol sạch sẽ hoặc mạnh mẽ, thì Carol rất buồn.
Nếu Carol nhỏ, thì Carol nhanh.
Nếu Carol có màu xanh lá cây, thì Carol có màu đỏ.
Nếu Carol chậm hoặc lớn, thì Carol có màu tím.
Nếu Carol lạnh lùng và đáng sợ, thì Carol có màu xanh.
Điều:
Carol xinh đẹp và chậm rãi.
Những điều sau đây có thể được xác định về Carol:",Carol có màu tím.
"Nếu một cây bồ công anh hạnh phúc hay tốt, thì bồ công anh là thông minh.
Nếu một cây bồ công anh có màu đỏ và tím, thì bồ công anh sạch.
Nếu bồ công anh nhanh, thì bồ công anh tròn.
Nếu một cây bồ công anh trẻ và xấu, thì bồ công anh mềm.
Nếu bồ công anh chậm, thì bồ công anh nóng.
Điều:
Bồ công anh là hạnh phúc và xấu.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh là thông minh.
"Nếu Carol nóng hoặc xanh lá cây, thì Carol có màu đỏ.
Nếu Carol nhàm chán và to lớn, thì Carol thật đáng sợ.
Nếu Carol lạnh lùng hay xinh đẹp, thì Carol đã già.
Nếu Carol còn trẻ, thì Carol mềm mại.
Nếu Carol chậm chạp, thì Carol yếu.
Điều:
Carol hạnh phúc và thông minh.
Những điều sau đây có thể được xác định về Carol:",Sự không có.
"Nếu Bob lớn hoặc tím, thì Bob chậm.
Nếu Bob già, thì Bob nhỏ.
Nếu Bob sạch sẽ, thì Bob thật đáng sợ.
Nếu Bob thông minh và mạnh mẽ, thì Bob rất buồn.
Nếu Bob có màu xanh lá cây, thì Bob có màu đỏ.
Điều:
Bob sạch sẽ và mạnh mẽ.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu một cây bồ công anh hạnh phúc, thì bồ công anh là tốt.
Nếu một cây bồ công anh yếu, thì bồ công anh thật nhàm chán.
Nếu bồ công anh nóng hoặc thông minh, thì bồ công anh sạch.
Nếu một cây bồ công anh già hoặc lớn, thì bồ công anh có màu xanh.
Nếu một cây bồ công anh có màu xanh và nhỏ, thì bồ công anh chậm.
Điều:
Bồ công anh là thông minh và lớn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh sạch sẽ và màu xanh.
"Nếu một con hươu cao cổ là tốt, thì hươu cao cổ có màu đỏ.
Nếu một con hươu cao cổ có màu tím, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ mạnh mẽ và thông minh, thì hươu cao cổ sạch sẽ.
Nếu một con hươu cao cổ xấu và hạnh phúc, thì hươu cao cổ tròn.
Nếu một con hươu cao cổ nhanh hoặc đẹp, thì hươu cao cổ rất buồn.
Điều:
Hươu cao cổ rất đẹp và tốt.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu đỏ và buồn.
"Nếu một con hươu cao cổ còn trẻ và yếu, thì hươu cao cổ nhỏ.
Nếu một con hươu cao cổ tròn và màu tím, thì hươu cao cổ rất buồn.
Nếu một con hươu cao cổ có màu xanh lá cây và xấu, thì hươu cao cổ rất thông minh.
Nếu một con hươu cao cổ tốt và đáng sợ, thì hươu cao cổ rất vui.
Nếu một con hươu cao cổ chậm, thì hươu cao cổ lạnh.
Điều:
Hươu cao cổ chậm và to.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ lạnh.
"Nếu một bông hồng thông minh, thì hoa hồng nóng.
Nếu một bông hồng nhàm chán, thì hoa hồng nhanh.
Nếu một bông hồng buồn, thì hoa hồng hạnh phúc.
Nếu một bông hồng đẹp, thì hoa hồng mềm.
Nếu một bông hồng nhỏ và xấu, thì hoa hồng yếu.
Điều:
Hoa hồng thông minh và mạnh mẽ.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng nóng.
"Nếu một con thỏ yếu, thì thỏ rất thông minh.
Nếu một con thỏ nhàm chán hoặc xấu, thì thỏ có màu tím.
Nếu một con thỏ tròn hoặc con, thì thỏ chậm.
Nếu một con thỏ buồn, thì thỏ sạch sẽ.
Nếu một con thỏ mềm và già, thì thỏ có màu xanh lá cây.
Điều:
Con thỏ yếu đuối và đáng sợ.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ thông minh.
"Nếu một con mèo tốt và chậm chạp, thì con mèo tròn.
Nếu một con mèo có màu tím và nhàm chán, thì con mèo lớn.
Nếu một con mèo già, thì con mèo thông minh.
Nếu một con mèo xấu hoặc yếu, thì con mèo rất vui.
Nếu một con mèo lạnh, thì con mèo có màu xanh.
Điều:
Con mèo to và khỏe.
Những điều sau đây có thể được xác định về con mèo:",Sự không có.
"Nếu một con nhím thông minh, thì con nhím có màu xanh lá cây.
Nếu một con nhím tròn, thì con nhím nhỏ.
Nếu một con nhím sạch, thì con nhím rất khỏe.
Nếu một con nhím tốt và buồn, thì con nhím là xấu.
Nếu một con nhím nhanh và trẻ, thì con nhím chậm.
Điều:
Con nhím còn non và nóng.
Những điều sau đây có thể được xác định về con nhím:",Sự không có.
"Nếu Erin mạnh mẽ và tròn trịa, thì Erin rất đẹp.
Nếu Erin đỏ và mềm, thì Erin còn trẻ.
Nếu Erin xấu và đáng sợ, thì Erin chậm.
Nếu Erin hạnh phúc, thì Erin đã già.
Nếu Erin sạch sẽ, thì Erin đang nóng.
Điều:
Erin to và mềm.
Những điều sau đây có thể được xác định về Erin:",Sự không có.
"Nếu một con chuột tròn, thì con chuột thật đáng sợ.
Nếu một con chuột có màu tím hoặc lớn, thì con chuột rất vui.
Nếu một con chuột thông minh hoặc trẻ, thì chuột lạnh.
Nếu một con chuột sạch và đẹp, thì chuột rất khỏe.
Nếu một con chuột đã già, thì chuột có màu xanh lá cây.
Điều:
Con chuột nhàm chán và lớn.
Những điều sau đây có thể được xác định về chuột:",Con chuột hạnh phúc.
"Nếu một con nhím tốt hoặc màu xanh, thì con nhím thật đáng sợ.
Nếu một con nhím nhỏ, thì con nhím thật nhàm chán.
Nếu một con nhím nóng, thì con nhím tròn.
Nếu một con nhím mềm, thì con nhím to.
Nếu một con nhím có màu tím, thì con nhím sạch.
Điều:
Con nhím có màu xanh và già.
Những điều sau đây có thể được xác định về con nhím:",Con nhím thật đáng sợ.
"Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ sạch.
Nếu một con hươu cao cổ khỏe, thì hươu cao cổ lớn.
Nếu một con hươu cao cổ yếu đuối hoặc thông minh, thì hươu cao cổ là tốt.
Nếu một con hươu cao cổ nhàm chán, thì hươu cao cổ rất buồn.
Nếu một con hươu cao cổ nhanh hoặc đỏ, thì hươu cao cổ mềm.
Điều:
Hươu cao cổ mềm và trẻ.
Những điều sau đây có thể được xác định về hươu cao cổ:",Sự không có.
"Nếu một cây nhỏ và tốt, thì cây có màu tím.
Nếu một cây thông minh hoặc lạnh, thì cây lớn.
Nếu một cái cây mềm, thì cây buồn.
Nếu một cây già, thì cây đó thật nhàm chán.
Nếu một cây khỏe, thì cây nóng.
Điều:
Cây xấu và tốt.
Những điều sau đây có thể được xác định về cây:",Sự không có.
"Nếu một con hà mã có màu đỏ, thì hà mã chậm.
Nếu một con hà mã mạnh mẽ và sạch sẽ, thì hà mã rất thông minh.
Nếu một con hà mã già, thì hà mã nóng.
Nếu một con hà mã mềm, thì hà mã là xấu.
Nếu một con hà mã còn nhỏ, thì hà mã yếu.
Điều:
Hà mã tốt và già.
Những điều sau đây có thể được xác định về hà mã:",Hà mã nóng.
"Nếu một con hươu cao cổ sạch, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ tròn hoặc đáng sợ, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ có màu tím hoặc đỏ, thì hươu cao cổ rất buồn.
Nếu một con hươu cao cổ yếu, thì hươu cao cổ lạnh.
Nếu một con hươu cao cổ nhàm chán hoặc tốt, thì hươu cao cổ có màu xanh lá cây.
Điều:
Hươu cao cổ còn trẻ và nhàm chán.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu xanh lá cây.
"Nếu một con voi đẹp, thì con voi có màu tím.
Nếu một con voi đáng sợ, thì con voi có màu xanh.
Nếu một con voi thông minh và mềm mại, thì con voi là tốt.
Nếu một con voi lạnh lùng và nhàm chán, thì con voi còn nhỏ.
Nếu một con voi chậm chạp và buồn bã, thì con voi có màu xanh lá cây.
Điều:
Con voi nóng bỏng và xinh đẹp.
Những điều sau đây có thể được xác định về con voi:",Con voi có màu tím.
"Nếu Bob xấu và tím, thì Bob thật đáng sợ.
Nếu Bob có màu đỏ, thì Bob rất mạnh.
Nếu Bob còn trẻ, thì Bob có màu xanh lá cây.
Nếu Bob thông minh hay già nua, thì Bob đang buồn.
Nếu Bob nhỏ, thì Bob nhanh.
Điều:
Bob lạnh lùng và trẻ trung.
Những điều sau đây có thể được xác định về Bob:",Bob có màu xanh lá cây.
"Nếu một con sóc tốt hay nhỏ, thì con sóc lớn.
Nếu một con sóc lạnh, thì con sóc chậm.
Nếu một con sóc có màu xanh lá cây, thì con sóc mềm.
Nếu một con sóc nhàm chán và yếu đuối, thì con sóc buồn.
Nếu một con sóc xấu, thì con sóc có màu tím.
Điều:
Con sóc yếu và sạch sẽ.
Những điều sau đây có thể được xác định về con sóc:",Sự không có.
"Nếu Alice xấu, thì Alice nhỏ.
Nếu Alice già, thì Alice xinh đẹp.
Nếu Alice có màu xanh lá cây, thì Alice thật nhàm chán.
Nếu Alice to và tròn, thì Alice sạch sẽ.
Nếu Alice có màu tím, thì Alice yếu.
Điều:
Alice già và tròn.
Những điều sau đây có thể được xác định về Alice:",Alice thật xinh đẹp.
"Nếu một con gấu lạnh, thì con gấu rất nhanh.
Nếu một con gấu yếu đuối và buồn bã, thì con gấu nhỏ.
Nếu một con gấu nóng, thì con gấu rất khỏe.
Nếu một con gấu có màu tím, thì con gấu có màu xanh.
Nếu một con gấu chậm hoặc đỏ, thì con gấu mềm.
Điều:
Con gấu chậm chạp và đáng sợ.
Những điều sau đây có thể được xác định về con gấu:",Con gấu mềm.
"Nếu một bông hoa hướng dương già hoặc khỏe, thì hoa hướng dương tròn.
Nếu một bông hoa hướng dương đẹp, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương lớn, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương nóng và nhỏ, thì hoa hướng dương mềm.
Nếu một bông hoa hướng dương yếu và nhàm chán, thì hoa hướng dương thật đáng sợ.
Điều:
Hoa hướng dương mạnh và xấu.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương tròn.
"Nếu một cây anh túc có màu xanh lá cây và trẻ, thì cây anh túc rất to.
Nếu một cây anh túc là tốt, thì cây anh túc là nhanh.
Nếu một cây anh túc nóng, thì cây anh túc có màu tím.
Nếu một cây anh túc đáng sợ và chậm chạp, thì cây anh túc mềm.
Nếu một cây anh túc là hạnh phúc hay xấu, thì cây anh túc rất mạnh.
Điều:
Cây anh túc nóng và xấu.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu tím và mạnh mẽ.
"Nếu một con thỏ còn nhỏ hoặc nhanh, thì thỏ mềm.
Nếu một con thỏ mạnh và yếu, thì thỏ chậm.
Nếu một con thỏ nhàm chán, thì thỏ lớn.
Nếu một con thỏ thông minh hoặc hạnh phúc, thì thỏ xấu.
Nếu một con thỏ tròn, thì thỏ có màu đỏ.
Điều:
Con thỏ to và màu xanh.
Những điều sau đây có thể được xác định về thỏ:",Sự không có.
"Nếu một con gấu trúc yếu, thì gấu trúc nóng.
Nếu một con gấu trúc lớn và trẻ, thì gấu trúc nhỏ.
Nếu một con gấu trúc có màu tím, thì gấu trúc thật nhàm chán.
Nếu một con gấu trúc đẹp, thì gấu trúc hạnh phúc.
Nếu một con gấu trúc có màu xanh lá cây hoặc sạch, thì gấu trúc rất buồn.
Điều:
Gấu trúc có màu tím và xanh lá cây.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc thật nhàm chán và buồn.
"Nếu một con sóc nóng bỏng và thông minh, thì con sóc có màu tím.
Nếu một con sóc sạch sẽ, thì con sóc chậm.
Nếu một con sóc có màu đỏ và nhanh, thì con sóc tròn.
Nếu một con sóc buồn hoặc nhỏ, thì con sóc đã già.
Nếu một con sóc tốt hoặc màu xanh, thì con sóc yếu.
Điều:
Con sóc chậm và lạnh.
Những điều sau đây có thể được xác định về con sóc:",Sự không có.
"Nếu Bob xấu hay buồn, thì Bob đang hạnh phúc.
Nếu Bob nóng, thì Bob có màu xanh lá cây.
Nếu Bob xinh đẹp và sạch sẽ, thì Bob thông minh.
Nếu Bob yếu đuối hoặc tốt, thì Bob thật đáng sợ.
Nếu Bob già hoặc tím, thì Bob rất mạnh.
Điều:
Bob yếu đuối và lạnh lùng.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu một con gấu hạnh phúc, thì con gấu thật nhàm chán.
Nếu một con gấu sạch, thì con gấu có màu xanh.
Nếu một con gấu có màu đỏ hoặc yếu, thì con gấu có màu tím.
Nếu một con gấu già, thì con gấu chậm.
Nếu một con gấu tốt và trẻ, thì con gấu nóng.
Điều:
Con gấu nhỏ và sạch sẽ.
Những điều sau đây có thể được xác định về con gấu:",Con gấu có màu xanh.
"Nếu một con gấu mạnh, thì con gấu có màu đỏ.
Nếu một con gấu xấu hoặc lớn, thì con gấu mềm.
Nếu một con gấu còn nhỏ hoặc màu xanh, thì con gấu có màu xanh lá cây.
Nếu một con gấu nóng, thì con gấu rất đẹp.
Nếu một con gấu lạnh hoặc sạch sẽ, thì con gấu đã già.
Điều:
Con gấu đáng sợ và màu xanh.
Những điều sau đây có thể được xác định về con gấu:",Con gấu có màu xanh lá cây.
"Nếu một lạnh, thì mềm.
Nếu một sạch, thì đã già.
Nếu một thông minh, thì còn nhỏ.
Nếu một tốt và yếu, thì chậm.
Nếu một nhanh hoặc nhỏ, thì xấu.
Điều:
sạch và đẹp.
Những điều sau đây có thể được xác định về:",đã già.
"Nếu một bông hoa hướng dương chậm và hạnh phúc, thì hoa hướng dương có màu xanh.
Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương buồn, thì hoa hướng dương là tốt.
Nếu một bông hoa hướng dương mềm và trẻ, thì hoa hướng dương nhỏ.
Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương sạch.
Điều:
Hoa hướng dương nhanh và sạch.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu một con hươu cao cổ thông minh hoặc buồn, thì hươu cao cổ yếu.
Nếu một con hươu cao cổ khỏe hoặc già, thì hươu cao cổ chậm.
Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ rất nhanh.
Nếu một con hươu cao cổ có màu đỏ và tím, thì hươu cao cổ sạch.
Nếu một con hươu cao cổ nhỏ và trẻ, thì hươu cao cổ thật đáng sợ.
Điều:
Hươu cao cổ buồn và lạnh.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ yếu.
"Nếu Frank buồn hoặc tròn, thì Frank nhanh.
Nếu Frank đáng sợ hoặc hạnh phúc, thì Frank nóng bỏng.
Nếu Frank trẻ hoặc mạnh mẽ, thì Frank đã già.
Nếu Frank có màu đỏ hoặc sạch, thì Frank là tốt.
Nếu Frank nhàm chán, thì Frank có màu xanh lá cây.
Điều:
Frank nhàm chán và sạch sẽ.
Những điều sau đây có thể được xác định về Frank:",Frank là tốt và màu xanh lá cây.
"Nếu một tốt và hạnh phúc, thì thông minh.
Nếu một có màu xanh hoặc nhỏ, thì tròn.
Nếu một già và mềm, thì có màu tím.
Nếu một buồn và xanh, thì rất khỏe.
Nếu một sạch sẽ, thì thật nhàm chán.
Điều:
tốt và mềm mại.
Những điều sau đây có thể được xác định về:",Sự không có.
"Nếu một con voi chậm chạp, thì con voi hạnh phúc.
Nếu một con voi có màu xanh lá cây, thì con voi có màu tím.
Nếu một con voi nhanh hay buồn, thì con voi yếu.
Nếu một con voi đáng sợ, thì con voi nhỏ.
Nếu một con voi già và lớn, thì con voi nóng.
Điều:
Con voi chậm chạp và sạch sẽ.
Những điều sau đây có thể được xác định về con voi:",Con voi hạnh phúc.
"Nếu Alice yếu đuối, thì Alice tốt.
Nếu Alice đáng sợ và trẻ trung, thì Alice có màu đỏ.
Nếu Alice mềm mại, thì Alice mạnh mẽ.
Nếu Alice sạch sẽ và buồn bã, thì Alice lớn.
Nếu Alice có màu xanh lá cây và nóng, thì Alice nhỏ.
Điều:
Alice xấu và tròn.
Những điều sau đây có thể được xác định về Alice:",Sự không có.
"Nếu Alice lớn, thì Alice thông minh.
Nếu Alice đáng sợ, thì Alice đã già.
Nếu Alice có màu xanh, thì Alice nóng.
Nếu Alice giỏi và nhanh, thì Alice có màu đỏ.
Nếu Alice tím hoặc lạnh, thì Alice còn trẻ.
Điều:
Alice xanh và buồn.
Những điều sau đây có thể được xác định về Alice:",Alice nóng bỏng.
"Nếu một con thỏ đáng sợ, thì thỏ nhỏ.
Nếu một con thỏ có màu xanh lá cây, thì thỏ mềm.
Nếu một con thỏ có màu tím, thì thỏ xấu.
Nếu một con thỏ thông minh và xinh đẹp, thì thỏ là tốt.
Nếu một con thỏ sạch sẽ hoặc mạnh mẽ, thì thỏ lớn.
Điều:
Con thỏ lạnh lùng và đáng sợ.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ nhỏ.
"Nếu một cây buồn hoặc nhàm chán, thì cây nóng.
Nếu một cây tròn, thì cây to.
Nếu một cây già và hạnh phúc, thì cây là tốt.
Nếu một cây nhỏ hoặc mềm, thì cây khỏe.
Nếu một cây xanh, thì cây nhanh.
Điều:
Cây xấu và nhàm chán.
Những điều sau đây có thể được xác định về cây:",Cây nóng.
"Nếu một con nhím nhàm chán, thì con nhím có màu tím.
Nếu một con nhím thông minh hoặc xinh đẹp, thì con nhím chậm.
Nếu một con nhím hạnh phúc hoặc sạch sẽ, thì con nhím mềm.
Nếu một con nhím nhỏ, thì con nhím là xấu.
Nếu một con nhím yếu đuối và đáng sợ, thì con nhím có màu xanh.
Điều:
Con nhím mạnh mẽ và thông minh.
Những điều sau đây có thể được xác định về con nhím:",Con nhím chậm.
"Nếu Erin nhàm chán hoặc sạch sẽ, thì Erin có màu xanh.
Nếu Erin yếu hoặc yếu, thì Erin lạnh.
Nếu Erin có màu tím, thì Erin rất mạnh.
Nếu Erin xấu, thì Erin nóng.
Nếu Erin tốt, thì Erin hạnh phúc.
Điều:
Erin yếu đuối và xinh đẹp.
Những điều sau đây có thể được xác định về Erin:",Erin lạnh lùng.
"Nếu Bob nhỏ hoặc nhàm chán, thì Bob lớn.
Nếu Bob hạnh phúc, thì Bob rất đẹp.
Nếu Bob tím và chậm, thì Bob lạnh.
Nếu Bob buồn hoặc xanh, thì Bob rất nhanh.
Nếu Bob tốt, thì Bob sạch sẽ.
Điều:
Bob có màu tím và nhỏ.
Những điều sau đây có thể được xác định về Bob:",Bob rất lớn.
"Nếu một nóng và trẻ, thì thật đáng sợ.
Nếu một già hoặc xanh, thì có màu đỏ.
Nếu một buồn, thì chậm.
Nếu một nhàm chán và xanh, thì tròn.
Nếu một vui vẻ hay lạnh, thì mềm.
Điều:
nhanh và xanh.
Những điều sau đây có thể được xác định về:",có màu đỏ.
"Nếu một con chuột nhỏ, thì chuột sạch.
Nếu một con chuột có màu xanh lá cây, thì chuột có màu tím.
Nếu một con chuột xấu, thì con chuột đó thông minh.
Nếu một con chuột đáng sợ và lạnh lùng, thì con chuột đang buồn.
Nếu một con chuột nhàm chán và tròn, thì con chuột rất khỏe.
Điều:
Chuột xấu và nhanh.
Những điều sau đây có thể được xác định về chuột:",Con chuột rất thông minh.
"Nếu một yếu, thì nhỏ.
Nếu một hạnh phúc, thì còn nhỏ.
Nếu một mềm, thì nhàm chán.
Nếu một đẹp, thì có màu xanh.
Nếu một có màu đỏ và tròn, thì rất khỏe.
Điều:
nhanh và buồn.
Những điều sau đây có thể được xác định về:",Sự không có.
"Nếu một con nhím xấu hoặc nóng, thì con nhím thật nhàm chán.
Nếu một con nhím có màu đỏ và trẻ, thì con nhím đã già.
Nếu một con nhím yếu hoặc chậm, thì con nhím tròn.
Nếu một con nhím đáng sợ, thì con nhím rất nhanh.
Nếu một con nhím thông minh và mạnh mẽ, thì con nhím nhỏ.
Điều:
Con nhím nhanh và xanh.
Những điều sau đây có thể được xác định về con nhím:",Sự không có.
